,Period,Hours/Day,Peak,4Periods,Segment,Direction,SegDir,Length,Speed GP,Capacity GP,Alpha GP,Beta GP,Speed ML,Capacity ML,Alpha ML,Beta ML,Year,MinToll,MinCapture,MaxToll,Soft Cap,MaxCapture,MaxCap_aux,B1,B2,TotalLights,TotalHeavies,TotalVeh,TotalVeh_Real,Corridor PCE pre-fix,Suppressed ratio ref,Suppressed ratio,Corridor PCE,Suppressed Demand,PCE ratio,HOV3,InScopeLights,InScopeHeavies,InScopeVeh,TollLights,TollHeavies,CaptureRateLights,CaptureRateHeavies,VOT Lights,VOT Heavies,Speed GP real,Speed ML real,Bounus Seg,Time ML,Time GP,Time Savings,BonusRel,MLVeh_Lights,GPVeh_Lights,MLVeh_Heavies,GPVeh_Heavies,MLVeh,GPVeh,GPVehDay,ML PCE,GP PCE,TollLightsPerSeg,TollHeaviesPerSeg,TollBlend,RevenuePerHour,RevenuePerDay,TransactionsDay_Lights,TransactionsDay_Heavies,TransactionsDay,TotalVeh_hours
107,AM-Shoulder,1,OP,AM,7,SB,7SB,0.6,70,6300.0,1,6,70,3600,1,6,2032,0.5,0,3.6,1.8,0.36363636363636365,0.36363636363636365,3.246,0.715,4790.3,676.5,5466.8,5466.8,6819.8,1.2,1.0825079365079366,6819.8,0.0,1.0,479.03000000000003,3449.0160000000005,541.2,4373.4400000000005,2.5947303814860594,7.782301289323153,0.1317036126071556,0.13171331520828172,59.65559709806568,178.92334152488255,38.355872467500866,69.90525318005574,0.6103514095067453,0.5149827568362337,0.9385785717820131,-0.42359581494577936,0.2970050002474091,933.2778671398814,3377.9921328601185,71.28324619072207,605.216753809278,1004.5611133306035,3983.2088866693966,3983.2088866693966,1147.1276057120476,5193.642394287952,1.5568382288916356,4.6693807735938915,2.962838293735577,1785.8112809841339,1785.8112809841339,933.2778671398814,71.28324619072207,1004.5611133306035,5466.8
108,MD,5,OP,MD,7,SB,7SB,0.6,70,9000.0,1,6,70,3600,1,6,2032,0.5,0,3.6,1.8,0.2857142857142857,0.2857142857142857,3.249,0.708,6294.3,558.0,6852.3,6852.3,7968.3,1.2,0.8853666666666666,7968.3,0.0,1.0,629.4300000000001,4531.896,446.40000000000003,5481.84,1.3342376440110866,4.001834773738661,0.11486701244974497,0.11487347496264146,63.457260234309004,190.3300148903093,55.11291526509257,69.7956131443033,0.40873271744643247,0.5157917292820331,0.653204422717259,-0.13741269343522589,0.09724309590208129,1149.9953542529495,4514.874645747051,51.27951922332315,506.7204807766768,1201.2748734762727,5021.595126523727,25107.975632618636,1303.833911922919,6035.036088077081,0.8005425864066519,2.4011008642431966,1.448110914246143,1043.747553174387,5218.737765871934,5749.976771264747,256.3975961166158,6006.374367381363,34261.5
109,PM-Shoulder,1,OP,PM,7,SB,7SB,0.6,70,9000.0,1,6,70,3600,1,6,2032,0.5,0,3.6,1.8,0.2857142857142857,0.2857142857142857,3.399,0.592,7564.1,442.6,8006.700000000001,8006.700000000001,8891.900000000001,1.2,0.987988888888889,8891.900000000001,0.0,1.0,756.4100000000001,5446.152000000001,354.08000000000004,6405.360000000001,1.765290307130558,5.294374565100727,0.12278707838062021,0.12280101484872004,63.29022679884052,189.81703215031337,46.66261113911924,69.40230215341035,0.42066709377429945,0.5187147815417389,0.7714956176084985,-0.2527808360667596,0.18004693232594896,1425.1270924967716,5382.562907503228,43.481383337634796,399.11861666236524,1468.6084758344064,5781.681524165594,5781.681524165594,1555.571242509676,6579.918757490324,1.0591741842783347,3.176624739060436,1.8697766069011141,1647.5818636871236,1647.5818636871236,1425.1270924967716,43.481383337634796,1468.6084758344064,8006.700000000001
110,PM-Peak,3,Peak,PM,7,SB,7SB,0.6,70,8100.0,1,6,70,3600,1,6,2032,0.5,0,3.6,1.8,0.3076923076923077,0.3076923076923077,3.399,0.592,7669.9,468.4,8138.299999999999,8138.299999999999,9075.099999999999,1.2,1.1203827160493824,9075.099999999999,0.0,1.0,766.99,5522.328,374.72,6510.639999999999,3.400329583758478,10.195848777820695,0.13013855909819022,0.13015517422588913,61.91728314069096,185.65825461489513,34.608423752157954,69.20007769227723,0.7923441959910159,0.5202306297990995,1.0402091773323041,-0.5199785475332046,0.3681464241326129,1485.6578087875905,5417.252191212409,48.771746885925175,419.6282531140748,1534.4295556735158,5836.880444326484,17510.641332979452,1631.973049445366,6676.136950554634,2.040197750255087,6.117509266692417,3.6163247337904867,3329.3973326647683,9988.191997994305,4456.9734263627715,146.31524065777552,4603.288667020547,24414.899999999998
111,PM-Late,3,OP,NT,7,SB,7SB,0.6,70,9000.0,1,6,70,3600,1,6,2032,0.5,0,3.6,1.8,0.2857142857142857,0.2857142857142857,3.402,0.708,4417.1,319.1,4736.200000000001,4736.200000000001,5374.400000000001,1.2,0.5971555555555557,5374.400000000001,0.0,1.0,441.71000000000004,3180.3120000000004,255.28000000000003,3788.960000000001,0.7174633271711159,2.1523918514486207,0.11380801980866552,0.11378604155514985,74.41878339442624,223.25654414205366,68.25451757269092,69.97906429119347,0.272806870479223,0.5144395736730425,0.5274376155638354,-0.0129980418907929,0.009206330894684811,803.6550110937367,3171.7349889062634,29.047300688198657,290.05269931180135,832.7023117819354,3461.787688218065,10385.363064654195,890.7969131583327,4041.8930868416674,0.43047799630266953,1.2914351108691724,0.7675181903809554,383.4685028789454,1150.4055086368362,2410.96503328121,87.14190206459597,2498.1069353458056,14208.600000000002
112,Night,8,OP,NT,8,NB,8NB,8.4,70,8000.0,1,6,70,3600,1,6,2032,0.5,0,3.6,1.8,0.3103448275862069,0.3103448275862069,3.402,0.708,1553.2,247.6,1800.8,1800.8,2296.0,1.2,0.287,2296.0,0.0,1.0,155.32000000000002,1118.304,198.08,1440.64,5.3998263992948035,16.198240365264468,0.0025363099407961806,0.0013477292556633678,341703.4969089421,1025032.0968291308,69.96130456066551,69.9999994750402,0.0,7.200000053995866,7.203982303717146,-0.003982249721280695,0.0027876126020022983,158.15636555203216,1239.723634447968,0.26695821096179995,247.3330417890382,158.42332376299396,1487.056676237006,11896.453409896048,158.95724018491757,1981.7227598150826,45.35854175407635,136.06521906822152,5.418022743148141,7210.065838021391,57680.52670417113,1265.2509244162572,2.1356656876943996,1267.3865901039517,14406.4
113,AM-Early,1,OP,AM,8,NB,8NB,8.4,70,8800.0,1,6,70,3600,1,6,2032,0.5,0,3.6,1.8,0.2903225806451613,0.2903225806451613,3.246,0.715,7405.3,578.5,7983.8,7983.8,9140.8,1.2,1.0387272727272727,9140.8,0.0,1.0,740.5300000000001,5331.816000000001,462.8,6387.040000000001,2.299057336502666,6.847881436546496,0.11510281878610899,0.11539053854431801,64.27814309755637,191.45633991147966,41.09582776371254,69.49830047723226,6.765866824896098,7.251975897815099,12.264018695470348,-5.012042797655249,3.5448130868292442,1354.2370508488766,5310.532949151124,53.40274123831038,525.0972587616897,1407.639792087187,5835.630207912814,5835.630207912814,1514.4452745638077,6885.824725436192,19.312081626622398,57.52220406699057,2.4716296648204383,29224.979847036673,29224.979847036673,1354.2370508488766,53.40274123831038,1407.639792087187,7983.8
114,AM-Peak,2,Peak,AM,8,NB,8NB,8.4,70,8000.0,1,6,70,3600,1,6,2032,0.5,0,3.6,1.8,0.3103448275862069,0.3103448275862069,3.246,0.715,6035.3,473.7,6509.0,6509.0,7456.4,1.2,0.9320499999999999,7456.4,0.0,1.0,603.5300000000001,4345.416,378.96000000000004,5207.200000000001,2.0662743980153095,6.167690318815124,0.1224102090753386,0.12261329168195294,62.43175448143757,186.35459456481746,51.73010934095718,69.81928154790178,9.874301634025073,7.218636296826035,9.74287521176684,-2.5242389149408053,1.7800126482367886,1135.4532810793216,4296.316718920679,46.46553301579289,427.2344669842071,1181.9188140951146,4723.551185904886,9447.102371809771,1274.8498801267003,5578.0201198733,17.3567049433286,51.80859867804704,2.227515994821032,22115.0417290049,44230.0834580098,2270.9065621586433,92.93106603158579,2363.837628190229,13018.0
115,AM-Shoulder,1,OP,AM,8,NB,8NB,8.4,70,9600.0,1,6,70,3600,1,6,2032,0.5,0,3.6,1.8,0.2727272727272727,0.2727272727272727,3.246,0.715,4627.1,657.8,5284.900000000001,5284.900000000001,6600.5,1.2,0.6875520833333333,6600.5,0.0,1.0,462.71000000000004,3331.5120000000006,526.24,4227.920000000001,0.7954698881991877,2.383808716761158,0.11004023783931981,0.11008020197253503,64.66762251620851,193.7914238279213,65.98985104788996,69.9584278395307,4.530168904475912,7.204278534618667,7.637538075881375,-0.43325954126270805,0.3062766531169626,829.310372844548,3335.0796271554523,57.92860548602683,599.8713945139731,887.2389783305749,3934.9510216694252,3934.9510216694252,1003.0961893026285,5134.693810697372,6.681947060873178,20.02399322079373,0.8991739134112343,6701.370011922503,6701.370011922503,829.310372844548,57.92860548602683,887.2389783305749,5284.900000000001
116,MD,5,OP,MD,8,NB,8NB,8.4,70,8000.0,1,6,70,3600,1,6,2032,0.5,0,3.6,1.8,0.3103448275862069,0.3103448275862069,3.249,0.708,5339.9,489.3,5829.2,5829.2,6807.799999999999,1.2,0.8509749999999999,6807.799999999999,0.0,1.0,533.99,3844.728,391.44000000000005,4663.36,1.1908145624310755,3.564198370555859,0.12352740351433782,0.12361561912900067,61.609263923719695,184.4012031896674,58.16921139828814,69.9007811233647,5.801107031100338,7.210219855919971,8.664377389424816,-1.4541575335048451,1.0250641725973706,1008.919267058873,3796.990732941127,48.388097951856025,440.911902048144,1057.307365010729,4237.902634989271,21189.513174946354,1154.083560914441,5119.726439085559,10.002842324421035,29.93926631266922,1.2994334295508803,11540.764497404485,57703.82248702242,5044.5963352943645,241.94048975928013,5286.536825053645,29146.0
117,PM-Shoulder,1,OP,PM,8,NB,8NB,8.4,70,7200.0,1,6,70,3600,1,6,2032,0.5,0,3.6,1.8,0.3333333333333333,0.3333333333333333,3.399,0.592,5528.9,325.7,5854.599999999999,5854.599999999999,6506.0,1.2,0.9036111111111111,6506.0,0.0,1.0,552.89,3980.8079999999995,260.56,4683.679999999999,1.3041565723278743,3.9052216909434883,0.13990917660536845,0.13994868565176152,60.35965924228115,180.74352077999788,55.24713936818756,69.8581135074079,6.002321738035432,7.214623680706105,9.122644281021609,-1.9080206003155036,1.3458509967151264,1109.8415695040635,3866.168430495936,36.465029533422985,289.234970466577,1146.3065990374864,4155.403400962513,4155.403400962513,1219.2366581043325,4733.873341895667,10.954915207554144,32.803862203925306,1.386898760542018,13354.4140918123,13354.4140918123,1109.8415695040635,36.465029533422985,1146.3065990374864,5854.599999999999
118,PM-Peak,3,Peak,PM,8,NB,8NB,8.4,70,6800.0,1,6,70,3600,1,6,2032,0.5,0,3.6,1.8,0.34615384615384615,0.34615384615384615,3.399,0.592,5033.3,305.6,5338.900000000001,5338.900000000001,5950.1,1.2,0.875014705882353,5950.1,0.0,1.0,503.33000000000004,3623.9760000000006,244.48000000000002,4271.120000000001,1.6284309063330336,4.87528161248682,0.146995656569219,0.14703856763729953,59.22201899373843,177.3019777085161,57.7617320536648,69.90262904521587,9.196415907545482,7.210029249028563,8.72550012059451,-1.515470871565948,1.0678500844161567,1036.038731511092,3493.9312684889082,35.94798901596699,269.65201098403304,1071.986720527059,3763.5832794729413,11290.749838418824,1143.882698558993,4302.887301441007,13.678819613197483,40.95236554488929,1.7373107565087098,15643.94210741171,46931.82632223513,3108.116194533276,107.84396704790097,3215.960161581177,16016.7
119,PM-Late,3,OP,NT,8,NB,8NB,8.4,70,8000.0,1,6,70,3600,1,6,2032,0.5,0,3.6,1.8,0.3103448275862069,0.3103448275862069,3.402,0.708,3645.0,264.9,3909.9,3909.9,4439.7,1.2,0.5549625,4439.7,0.0,1.0,364.5,2624.4,211.92,3127.92,0.6482170950996721,1.9428717942229943,0.12499257028741337,0.1250251632739684,71.50345342099739,214.31406837524455,68.92984209582843,69.99102173298002,3.6945690786529446,7.200923597354965,7.311782309022605,-0.11085871166763983,0.07824761631582411,692.5305014622877,2587.9694985377123,26.49533260101938,238.4046673989806,719.0258340633071,2826.374165936693,8479.122497810078,772.0164992653458,3303.183500734654,5.4450235988372455,16.32012307147315,0.6959237354339954,4203.252012245,12609.756036734998,2077.591504386863,79.48599780305814,2157.0775021899212,11729.7
120,Night,8,OP,NT,8,SB,8SB,8.4,70,8000.0,1,6,70,3600,1,6,2032,0.5,0,3.6,1.8,0.3103448275862069,0.3103448275862069,3.402,0.708,1390.3,229.9,1620.2,1620.2,2080.0,1.2,0.26,2080.0,0.0,1.0,139.03,1001.0160000000001,183.92000000000002,1296.16,5.399970035624483,16.199420660368368,0.002270310996571917,0.0012513689349716247,617524.2230038889,1852516.6973913135,69.97858225653422,69.99999973361128,0.0,7.200000027399983,7.202203642142796,-0.0022036147428128317,0.0015425494999572215,141.30261763254444,1109.9673823674555,0.23015177451998126,229.66984822548002,141.53276940706442,1339.6372305929356,10717.097844743485,141.99307295610438,1798.9769270438956,45.35974829924566,136.0751335470943,5.417531429607929,6440.769103290674,51526.15282632539,1130.4209410603555,1.84121419615985,1132.2621552565154,12961.6
121,AM-Early,1,OP,AM,8,SB,8SB,8.4,70,6000.0,1,6,70,3600,1,6,2032,0.5,0,3.6,1.8,0.375,0.375,3.246,0.715,3550.2,277.3,3827.5,3827.5,4382.1,1.2,0.73035,4382.1,0.0,1.0,355.02,2556.1440000000002,221.84000000000003,3062.0,0.7782557778534496,16.199979290032058,0.1786744062985213,0.0015394581017483713,52.60382849360459,1094.9882499083271,65.27364061771283,69.98667092972738,5.453125040093196,7.201371251192376,7.721340425176671,-0.5199691739842951,0.3649382976236698,811.7375116135274,2383.4424883864726,0.34151338529185876,276.95848661470814,812.0790249988192,2660.400975001181,2660.400975001181,812.762051769403,3214.317948230597,6.537348533968976,136.07982603626928,0.7847412612135042,5353.084113573892,5353.084113573892,811.7375116135274,0.34151338529185876,812.0790249988192,3827.5
122,AM-Peak,2,Peak,AM,8,SB,8SB,8.4,70,6000.0,1,6,70,3600,1,6,2032,0.5,0,3.6,1.8,0.375,0.375,3.246,0.715,4289.5,343.6,4633.1,4633.1,5320.3,1.2,0.8867166666666667,5320.3,0.0,1.0,428.95000000000005,3088.4400000000005,274.88000000000005,3706.4800000000005,1.7680657035738399,5.289423753667689,0.14553679058883323,0.145654559737387,57.54418733194453,172.15174229320095,56.852273141986366,69.95730319011999,10.336499817219531,7.204394352227967,8.86508088676207,-1.6606865345341033,1.1655566207334498,878.4316455261762,2982.118354473824,40.03752538061295,303.5624746193871,918.4691709067891,3285.6808290932113,6571.361658186423,998.5442216680151,3892.8057783319855,14.851751910020255,44.43115953080859,1.921567276376403,14825.162546670435,29650.32509334087,1756.8632910523525,80.0750507612259,1836.9383418135783,9266.2
123,AM-Shoulder,1,OP,AM,8,SB,8SB,8.4,70,6800.0,1,6,70,3600,1,6,2032,0.5,0,3.6,1.8,0.34615384615384615,0.34615384615384615,3.246,0.715,4190.8,595.8,4786.6,4786.6,5978.2,1.2,0.8791470588235294,5978.2,0.0,1.0,419.08000000000004,3017.376,476.64,3829.2800000000007,1.2996336619123416,3.8931345229978915,0.13482730214034722,0.13488751663479767,59.14740507499093,177.17977872653717,56.78287081668598,69.95337610221708,6.568885676729967,7.204798797180947,8.875916147795342,-1.671117350614395,1.1731413034567406,825.9046656230323,2945.815334376968,64.29278592880996,531.50721407119,890.1974515518423,3477.322548448158,3477.322548448158,1018.7830234094622,4540.336976590538,10.91692276006367,32.70232999318229,1.4869442359622684,11118.861343407827,11118.861343407827,825.9046656230323,64.29278592880996,890.1974515518423,4786.6
124,MD,5,OP,MD,8,SB,8SB,8.4,70,8000.0,1,6,70,3600,1,6,2032,0.5,0,3.6,1.8,0.3103448275862069,0.3103448275862069,3.249,0.708,5506.6,491.4,5998.0,5998.0,6980.8,1.2,0.8726,6980.8,0.0,1.0,550.6600000000001,3964.7520000000004,393.12,4798.400000000001,1.2722336870360689,3.8068520850284058,0.1232340203250287,0.12333345272985419,61.70851118782952,184.64781814312036,56.59758980548356,69.88386075197708,5.945760376229561,7.211965603742654,8.90497283951779,-1.6930072357751351,1.1934809876624524,1039.2523285516984,3916.6876714483024,48.48484693716028,442.9151530628397,1087.7371754888586,4359.602824511142,21798.01412255571,1184.7068693631793,5245.433130636821,10.68676297110298,31.977557514238608,1.3852118841961858,12656.670283900936,63283.35141950468,5196.261642758492,242.4242346858014,5438.6858774442935,29990.0
125,PM-Shoulder,1,OP,PM,8,SB,8SB,8.4,70,8000.0,1,6,70,3600,1,6,2032,0.5,0,3.6,1.8,0.3103448275862069,0.3103448275862069,3.399,0.592,6617.5,389.8,7007.3,7007.3,7786.9,1.2,0.9733624999999999,7786.9,0.0,1.0,661.75,4764.6,311.84000000000003,5605.84,1.6654076571229752,4.981591606568751,0.13100636647527777,0.1310711137501463,61.955547093307715,185.32233358022,48.69044503125254,69.66648927027947,6.193272732040041,7.234468182323237,10.351106868637197,-3.1166386863139603,2.205774808046038,1285.9429337081085,4669.807066291892,40.87321611184562,348.9267838881544,1326.816149819954,5018.733850180046,5018.733850180046,1408.5625820436453,5716.587417956354,13.989424319832992,41.84536949517751,1.767564314811174,19699.95618139002,19699.95618139002,1285.9429337081085,40.87321611184562,1326.816149819954,7007.3
126,PM-Peak,3,Peak,PM,8,SB,8SB,8.4,70,7200.0,1,6,70,3600,1,6,2032,0.5,0,3.6,1.8,0.3333333333333333,0.3333333333333333,3.399,0.592,6710.1,412.5,7122.6,7122.6,7947.6,1.2,1.1038333333333334,7947.6,0.0,1.0,671.0100000000001,4831.272,330.0,5698.080000000001,3.213747055203239,9.586898469093565,0.13747403197300787,0.13760760185563672,60.98355190218824,181.9194573587881,36.860964167916606,69.56498321505602,11.616997635330984,7.245024388806563,13.673001001929197,-6.427976613122635,4.5311007013504385,1335.1844413982976,4703.905558601702,45.41050861236012,367.0894913876399,1380.5949500106578,5070.995049989342,15212.985149968026,1471.415967235378,5805.174032764622,26.99547526370721,80.52994714038596,3.423372656952765,39700.84441842587,119102.53325527761,4005.553324194893,136.23152583708037,4141.784850031973,21367.800000000003
127,PM-Late,3,OP,NT,8,SB,8SB,8.4,70,8000.0,1,6,70,3600,1,6,2032,0.5,0,3.6,1.8,0.3103448275862069,0.3103448275862069,3.402,0.708,3864.3,281.0,4145.3,4145.3,4707.3,1.2,0.5884125,4707.3,0.0,1.0,386.43000000000006,2782.2960000000003,224.8,3316.2400000000002,0.6994586025304623,2.0961722862890375,0.12488024904800307,0.12491830706361816,71.54052229919505,214.3961910650524,68.48844050120265,69.98728599721535,3.919675872257746,7.201307963564313,7.358906062274112,-0.15759809870979957,0.11123424359187895,733.8838174052628,2743.9861825947373,28.081635427901364,252.91836457209862,761.9654528331641,2996.904547166836,8990.713641500508,818.1287236889668,3502.7412763110333,5.875452261255884,17.607847204827916,0.7509333830715392,4806.356480349021,14419.069441047062,2201.6514522157886,84.2449062837041,2285.8963584994926,12435.900000000001
128,Night,8,OP,NT,1,NB,1NB,3.9,70,8000.0,1,6,70,3600,1,6,2040,0.5,0,4.2,2.1,0.3103448275862069,0.3103448275862069,3.506,0.708,1841.0,312.6,2153.6,2153.6,2778.8,1.25,0.34735000000000005,2778.8,0.0,1.0,184.10000000000002,1358.658,256.332,1765.9519999999998,6.2999329956983,18.898727351233497,0.0016792850663993467,0.0009549948022510187,677.3093814559254,2031.8129321864833,69.87813543587538,69.99999860852314,1.8401400666443777,3.3428572093072635,3.348686946788002,-0.005829737480738562,0.0040808627516013135,186.38157408974402,1470.5184259102562,0.2447957276506081,312.3552042723494,186.62636981739462,1782.8736301826057,14262.989041460845,187.11596127269584,2407.5840387273042,24.56973868322337,73.70503666981064,6.316458693726941,4597.389248835948,36779.11399068758,1491.0525927179522,1.958365821204865,1493.010958539157,17228.8
129,AM-Early,1,OP,AM,1,NB,1NB,3.9,70,6000.0,1,6,70,3600,1,6,2040,0.5,0,4.2,2.1,0.375,0.375,3.35,0.715,6057.873748301716,480.70875056609475,6538.5824988678105,6930.2,7949.2,1.25,1.3248666666666666,7500.0,449.1999999999998,0.9434911689226589,642.07,4440.959073607407,394.1811754641977,5361.637649071604,6.299999732591695,18.899998998096336,0.14807093344594172,0.1464092253204968,64.43195964538153,193.29587689397096,19.387881022160073,69.55562135578401,4.634198542809909,3.3642140698171095,12.069395295573628,-8.705181225756519,6.108576706901538,1299.6469554242735,4116.156792877442,57.711760535636,422.99699003045873,1357.3587159599094,4539.153782907901,4539.153782907901,1472.7822370311815,5385.147762968818,24.56999895710761,73.70999609257571,6.835722627217785,36186.257982959876,36186.257982959876,1299.6469554242735,57.711760535636,1357.3587159599094,6538.5824988678105
130,AM-Peak,2,Peak,AM,1,NB,1NB,3.9,70,5600.0,1,6,70,3600,1,6,2040,0.5,0,4.2,2.1,0.391304347826087,0.391304347826087,3.35,0.715,5639.959207745613,453.34693075146214,6093.306138497075,7084.6,8138.8,1.25,1.4533571428571428,7000.0,1138.8000000000002,0.8600776527252174,655.75,4087.051550351402,371.74448321619894,4996.511033567602,5.076550264893976,15.339425671435272,0.27380715107914133,0.2687652670087961,50.238731138662736,151.802551322681,19.36728787710135,66.33451800887757,5.426340466376465,3.5275751904714783,12.08222862617056,-8.55465343569908,6.117560038319392,1774.813941315305,3209.395266430308,99.91200529064864,353.4349254608135,1874.7259466059538,3562.830191891121,7125.660383782242,2074.549957187251,4269.7000428127485,19.798546033086506,59.82376011859756,5.623501921359819,41115.84735477057,82231.69470954115,3549.62788263061,199.82401058129727,3749.4518932119076,12186.61227699415
