,index,Year,SegDir,Segment,Direction,Period,Hours/Day,Peak,4Periods,Length,Speed GP,Capacity GP,Alpha GP,Beta GP,Speed ML,Capacity ML,Alpha ML,Beta ML,MinToll,MinCapture,AADT Lights,AADT Medium A,AADT Medium B,AADT Heavy A,AADT Heavy B,GrowthFactor,MaxToll,Soft Cap,MaxCapture,MaxCap_aux,B1,B2,TotalLights,TotalMediumA,TotalMediumB,TotalHeavyA,TotalHeavyB,TotalVeh,Corridor PCE pre-fix,Suppressed ratio ref,Suppressed ratio,Corridor PCE,Suppressed Demand,PCE ratio,HOV3,InScopeLights,InScopeMediumA,InScopeMediumB,InScopeHeavyA,InScopeHeavyB,InScopeVeh,TollLights,TollMediumA,TollMediumB,TollHeavyA,TollHeavyB,CaptureRateLights,CaptureRateMediumA,CaptureRateMediumB,CaptureRateHeavyA,VOT Lights,VOT MediumA,VOT MediumB,VOT HeavyA,Speed GP Real,Speed ML Real,Bounus Seg,Time ML,Time GP,Time Savings,BonusRel,MLVeh_Lights,GPVeh_Lights,MLVeh_MediumA,GPVeh_MediumA,MLVeh_MediumB,GPVeh_MediumB,MLVeh_HeavyA,GPVeh_HeavyA,MLVeh,GPVeh,GPVehDay,ML PCE,GP PCE,TollLightsPerSeg,TollMediumAPerSeg,TollMediumBPerSeg,TollHeavyAPerSeg,TollBlend,RevenuePerHour,RevenuePerHourLights,RevenuePerHourMediumA,RevenuePerHourMediumB,RevenuePerHourHeavyA,RevenuePerDay,RevenuePerDayLights,RevenuePerDayMediumA,RevenuePerDayMediumB,RevenuePerDayHeavyA,TransactionsDay_Lights,TransactionsDay_MediumA,TransactionsDay_MediumB,TransactionsDay_HeavyA,TransactionsDay,TotalVeh_hours
127,287,2040,8SB,8,SB,PM-Late,5,OP,PM,3.8,70,8000.0,1,6,70,3600,1,5,0.5,0,4832.9,81.5,12.8,405.9,27.2,1.5981785225319405,4.2,2.1,0.3879310344827586,0.3879310344827586,3.502,0.592,4832.9,81.5,12.8,405.9,27.2,5360.299999999999,6415.099999999999,1.1,0.8018875,6415.099999999999,0.0,1.0,0.0,3866.3199999999997,65.2,10.240000000000002,324.72,21.76,4288.24,1.2126572410326761,3.6379717230980284,3.6379717230980284,3.6379717230980284,3.6379717230980284,0.14513010241710517,0.14481114577125395,0.1447968113816921,0.14487880235068318,62.11223149119698,186.33669447359094,186.33669447359094,186.33669447359094,62.05068334442306,69.97517151590787,3.075474661429358,3.2582985516250917,3.6744156181882244,-0.41611706656313263,0.29209093273175696,561.119417577302,4271.780582422698,9.441686704285758,72.05831329571424,1.4827193485485273,11.317280651451473,47.04504469931385,358.85495530068613,619.0888683294501,4741.21113167055,23706.055658352747,735.0277698337463,5680.072230166254,4.608097515924169,13.824292547772508,13.824292547772508,13.824292547772508,1.4397557330568318,3387.0796403061686,2585.692994274782,130.52463914446037,20.497546040577515,650.364460846349,16935.398201530843,12928.464971373909,652.6231957223018,102.48773020288758,3251.822304231745,2805.59708788651,47.20843352142879,7.413596742742636,235.22522349656924,3095.4443416472504,26801.499999999996
128,288,2040,9NB,9,NB,Night,6,OP,NT,3.4,70,8000.0,1,6,70,3600,1,5,0.5,0,1125.3,49.8,1.6,280.1,37.4,1.5563632506077267,4.2,2.1,0.3879310344827586,0.3879310344827586,3.506,0.708,1125.3,49.8,1.6,280.1,37.4,1494.1999999999998,2231.9999999999995,1.1,0.27899999999999997,2231.9999999999995,0.0,1.0,0.0,900.24,39.84,1.2800000000000002,224.08000000000004,29.92,1195.36,2.09907490552599,6.29722471657797,6.29722471657797,6.29722471657797,6.29722471657797,0.000321360856426455,4.436387698543264e-05,8.27591379892632e-06,0.00024004892817506383,155956.39379692794,467869.18139078375,467869.18139078375,467869.18139078375,69.96704006866518,70.0,0.0,2.914285714285714,2.915658570089513,-0.001372855803798867,0.0009609990626591728,0.28930189738935186,1125.0106981026106,0.0017674568590996366,49.7982325431409,1.0593169662625691e-05,1.5999894068303375,0.053790163825468314,280.04620983617457,0.3448701112435824,1493.8551298887564,8963.13077933254,0.45600653895204357,2231.543993461048,7.136854678788366,21.4105640363651,21.4105640363651,21.4105640363651,2.775514176100718,3.254452401077982,2.064705599965548,0.037842248263265495,0.00022680573740972742,1.1516777471117587,19.526714406467892,12.388233599793288,0.22705348957959298,0.0013608344244583645,6.910066482670553,1.7358113843361112,0.01060474115459782,6.355901797575415e-05,0.3227409829528099,2.0692206674614946,8965.199999999999
129,289,2040,9NB,9,NB,AM-Early,1,OP,AM,3.4,70,8000.0,1,6,70,3600,1,5,0.5,0,7149.9,102.7,37.4,373.5,34.2,1.5563632506077267,4.2,2.1,0.3879310344827586,0.3879310344827586,3.35,0.715,7149.9,102.7,37.4,373.5,34.2,7697.699999999999,8793.300000000001,1.1,1.0991625,8793.300000000001,0.0,1.0,0.0,5719.92,82.16000000000001,29.92,298.8,27.360000000000003,6158.16,2.099999995119796,6.2999999853593875,6.2999999853593875,6.2999999853593875,6.2999999853593875,0.18145839419202692,0.18078996555440982,0.18077082469553296,0.18086934171060107,54.73034167597791,164.1910250279337,164.1910250279337,164.1910250279337,41.25526024813078,69.63304492871065,3.216790591805662,2.9296435364682445,4.944823975731506,-2.0151804392632613,1.421376783012054,1037.9274981068586,6111.972501893141,14.853703569950312,87.84629643004969,5.408663074890346,31.991336925109653,54.0437593031276,319.4562406968724,1112.233624054827,6585.466375945173,6585.466375945173,1260.8458759507635,7532.454124049236,7.139999983407305,21.419999950221918,21.419999950221918,21.419999950221918,2.3805936775140117,9002.43953336762,7410.802319260956,318.16632972894683,115.85356279491835,1157.6173215827985,9002.43953336762,7410.802319260956,318.16632972894683,115.85356279491835,1157.6173215827985,1037.9274981068586,14.853703569950312,5.408663074890346,54.0437593031276,1112.233624054827,7697.699999999999
130,290,2040,9NB,9,NB,AM-Peak,1,Peak,AM,3.4,70,8000.0,1,6,70,3600,1,5,0.5,0,7427.0,186.8,66.9,390.6,24.9,1.5563632506077267,4.2,2.1,0.3879310344827586,0.3879310344827586,3.35,0.715,7798.35,196.14000000000001,70.245,410.13000000000005,26.145,8501.01,9434.6,1.1,1.179325,9434.6,0.0,1.0,0.0,6238.68,156.91200000000003,56.196000000000005,328.10400000000004,20.916,6800.808000000001,4.199999955233584,12.599999865700752,12.599999865700752,12.599999865700752,12.599999865700752,0.14859744716524914,0.1470408700631545,0.14695932492626684,0.14717946568862036,60.37527395730978,181.12582187192936,181.12582187192936,181.12582187192936,31.5427519406477,69.75147152845271,6.032621425853412,2.9246694805110343,6.467412874560083,-3.542743394049049,2.487189012192058,927.0519216808966,6871.298078319103,23.072477003349704,173.06752299665033,8.258526223556492,61.98647377644351,48.2901714102991,361.83982858970097,1006.6730963181019,7494.336903681899,7494.336903681899,1165.9154455925125,8740.414554407487,14.279999847794185,42.839999543382554,42.839999543382554,42.839999543382554,4.864384314237525,16649.27238560197,13238.30130050051,988.4249042882058,353.79525964617295,2068.750921167079,16649.27238560197,13238.30130050051,988.4249042882058,353.79525964617295,2068.750921167079,927.0519216808966,23.072477003349704,8.258526223556492,48.2901714102991,1006.6730963181019,8501.01
131,291,2040,9NB,9,NB,AM-Shoulder,3,OP,AM,3.4,70,8000.0,1,6,70,3600,1,5,0.5,0,5772.6,267.7,68.5,504.3,28.0,1.5563632506077267,4.2,2.1,0.3879310344827586,0.3879310344827586,3.35,0.715,5772.6,267.7,68.5,504.3,28.0,6641.1,8378.1,1.1,1.0472625,8378.1,0.0,1.0,0.0,4618.080000000001,214.16,54.800000000000004,403.44000000000005,22.400000000000002,5312.880000000001,2.0999999911395344,6.299999973418603,6.299999973418603,6.299999973418603,6.299999973418603,0.1601001352803565,0.15956542219256048,0.15950111710001114,0.15964179951888371,58.123497021542626,174.37049106462788,174.37049106462788,174.37049106462788,44.15552203177375,69.8444622498183,3.371654451049129,2.920775583758334,4.620033703897877,-1.6992581201395431,1.1940235927285139,739.3552327355088,5033.244767264491,34.17253081675875,233.52746918324124,8.74066121708061,59.759338782919386,64.40588759789846,439.89411240210154,846.6743123672466,5794.425687632753,17383.277062898258,1061.3124716307225,7316.787528369277,7.139999969874417,21.41999990962325,21.41999990962325,21.41999990962325,2.6323654189877757,7577.7710154707,5278.996339458025,731.9756070065702,187.22496247991413,1379.5741065261902,22733.3130464121,15836.989018374075,2195.9268210197106,561.6748874397424,4138.722319578571,2218.0656982065266,102.51759245027625,26.221983651241832,193.21766279369535,2540.0229371017404,19923.300000000003
132,292,2040,9NB,9,NB,MD,4,OP,MD,3.4,70,8000.0,1,6,70,3600,1,5,0.5,0,5083.1,263.0,104.3,597.6,26.5,1.5563632506077267,4.2,2.1,0.3879310344827586,0.3879310344827586,3.353,0.708,5083.1,263.0,104.3,597.6,26.5,6074.500000000001,8057.3,1.1,1.0071625,8057.3,0.0,1.0,0.0,4066.4800000000005,210.4,83.44,478.08000000000004,21.200000000000003,4859.600000000001,2.0999994787534293,6.299998436260288,6.299998436260288,6.299998436260288,6.299998436260288,0.14345194777569228,0.1429549832841633,0.14289988105452567,0.14307115548934576,60.8748082421081,182.6244247263243,182.6244247263243,182.6244247263243,46.46263635218241,69.92601293853596,3.4750904888131853,2.9173692511156513,4.390624725934603,-1.4732554748189517,1.033437308154222,583.3444765908972,4499.755523409103,30.07772848298796,232.92227151701204,11.92356607518962,92.37643392481037,68.39945801634643,529.2005419836536,693.7452291654212,5380.754770834578,21523.019083338313,914.5467343144692,7142.753265685531,7.13999822776166,21.41999468328498,21.41999468328498,21.41999468328498,2.7683760328938978,6529.862062210524,4165.078529033559,644.2647841908913,255.40272193635883,1465.1160270497146,26119.448248842094,16660.314116134236,2577.059136763565,1021.6108877454353,5860.464108198858,2333.377906363589,120.31091393195184,47.69426430075848,273.5978320653857,2774.9809166616847,24298.000000000004
133,293,2040,9NB,9,NB,PM-Shoulder,2,OP,PM,3.4,70,8000.0,1,6,70,3600,1,5,0.5,0,5761.7,252.1,82.5,488.7,15.6,1.5563632506077267,4.2,2.1,0.3879310344827586,0.3879310344827586,3.502,0.592,5761.7,252.1,82.5,488.7,15.6,6600.6,8278.4,1.1,1.0348,8278.4,0.0,1.0,0.0,4609.36,201.68,66.0,390.96000000000004,12.48,5280.4800000000005,2.099998334954448,6.299995004863344,6.299995004863344,6.299995004863344,6.299995004863344,0.1582630957314895,0.15778322734276648,0.15773444368505174,0.15785128150399935,60.11836735609551,180.35510206828656,180.35510206828656,180.35510206828656,45.21755195556959,69.85853587161273,3.347644944834571,2.9201871676056146,4.511522432714818,-1.5913352651092034,1.1180657029003727,729.4915829408984,5032.2084170591015,31.821721290489144,220.27827870951086,10.410473283213415,72.08952671678658,61.71353701680359,426.9864629831964,833.4373145314045,5767.162685468596,11534.325370937191,1041.328777712417,7237.071222287583,7.139994338845123,21.41998301653537,21.41998301653537,21.41998301653537,2.6238190457859885,7435.081577743169,5208.565772433182,681.6207295991994,222.99216092052654,1321.9029147902597,14870.163155486338,10417.131544866364,1363.2414591983988,445.9843218410531,2643.8058295805195,1458.9831658817968,63.64344258097829,20.82094656642683,123.42707403360718,1666.874629062809,13201.2
134,294,2040,9NB,9,NB,PM-Peak,2,Peak,PM,3.4,70,8000.0,1,6,70,3600,1,5,0.5,0,6435.6,214.8,59.1,482.5,21.8,1.5563632506077267,4.2,2.1,0.3879310344827586,0.3879310344827586,3.502,0.592,6757.380000000001,225.54000000000002,62.05500000000001,506.625,22.89,7574.490000000002,8770.199999999999,1.1,1.0962749999999999,8770.199999999999,0.0,1.0,0.0,5405.904000000001,180.43200000000002,49.644000000000005,405.3,18.312,6059.5920000000015,3.8188978564489826,11.456693569346948,11.456693569346948,11.456693569346948,11.456693569346948,0.13240127914309682,0.13124044814440217,0.13114681611001244,0.13140143048716138,64.43924412312151,193.31773236936453,193.31773236936453,193.31773236936453,37.59828855600633,69.90270897297754,6.010815936755087,2.918341835348052,5.425778880762672,-2.50743704541462,1.7580452165338702,715.7486045247839,6041.631395475217,23.679976539590776,201.86002346040925,6.510652538965458,55.54434746103455,53.256999776446506,453.3680002235535,799.1962333797867,6775.293766620214,13550.587533240428,966.0914910897923,8242.61850891021,12.98425271192654,38.952758135779625,38.952758135779625,38.952758135779625,4.6163940348592245,12543.97606315179,9293.460759358562,922.4003988076153,253.60787365642102,2074.5070313291903,25087.95212630358,18586.921518717125,1844.8007976152305,507.21574731284204,4149.014062658381,1431.4972090495678,47.35995307918155,13.021305077930917,106.51399955289301,1598.3924667595734,15148.980000000003
135,295,2040,9NB,9,NB,PM-Late,5,OP,PM,3.4,70,8000.0,1,6,70,3600,1,5,0.5,0,3679.2,74.7,12.5,379.8,18.7,1.5563632506077267,4.2,2.1,0.3879310344827586,0.3879310344827586,3.502,0.592,3679.2,74.7,12.5,379.8,18.7,4164.9,5136.3,1.1,0.6420375,5136.3,0.0,1.0,0.0,2943.36,59.760000000000005,10.0,303.84000000000003,14.96,3331.92,0.8309187124057135,2.4927561372171403,2.4927561372171403,2.4927561372171403,2.4927561372171403,0.14806424567400875,0.1479161087493748,0.14790810619898181,0.1479553592847779,61.615224927185956,184.84567478155788,184.84567478155788,184.84567478155788,67.75269052658155,69.99087646885053,2.174453950357333,2.9146656006056775,3.0109505381186934,-0.09628493751301592,0.06766537668308543,435.8063781470504,3243.3936218529493,8.839466658862639,65.86053334113737,1.479081061989818,11.020918938010182,44.95475636508692,334.8452436349131,491.07968223298974,3673.82031776701,18369.10158883505,601.6262904048685,4534.673709595132,2.825123622179426,8.475370866538277,8.475370866538277,8.475370866538277,1.0179662499974158,1699.6686447469733,1231.2068935996915,74.91775819626086,12.535760542037,381.0082324089839,8498.343223734866,6156.034467998457,374.5887909813043,62.678802710184996,1905.0411620449195,2179.031890735252,44.1973332943132,7.395405309949091,224.7737818254346,2455.398411164949,20824.5
136,296,2040,9SB,9,SB,Night,6,OP,NT,3.4,70,8000.0,1,6,70,3600,1,5,0.5,0,952.5,35.8,1.6,283.3,37.4,1.5563632506077267,4.2,2.1,0.3879310344827586,0.3879310344827586,3.506,0.708,952.5,35.8,1.6,283.3,37.4,1310.6000000000001,2026.8000000000002,1.1,0.25335,2026.8000000000002,0.0,1.0,0.0,762.0,28.64,1.2800000000000002,226.64000000000001,29.92,1048.4800000000002,2.099950529441324,6.299851588323971,6.299851588323971,6.299851588323971,6.299851588323971,0.38793102631458903,0.3879310263382017,0.38793102631411863,0.3879310256834583,-1880998.02784248,-5642994.083527439,-5642994.083527439,-5642994.083527439,69.99769156001341,69.99142675714789,0.0,2.9146426848509193,2.914381823936265,0.0002608609146541596,6.727675538590812e-05,295.60344205171685,656.8965579482831,11.110344594326097,24.6896554056739,0.49655171368207196,1.1034482863179282,87.92068766089899,195.37931233910103,395.131026020624,915.468973979376,5492.813843876256,594.1861939584384,1432.6138060415617,7.139831800100501,21.4194954003015,21.4194954003015,21.4194954003015,3.157842665902475,4242.389482805142,2110.5588557800133,237.97797493393247,10.635887147224969,1883.2167649439707,25454.33689683085,12663.353134680081,1427.8678496035948,63.81532288334981,11299.300589663824,1773.620652310301,66.66206756595659,2.979310282092432,527.524125965394,2370.786156123744,7863.6
137,297,2040,9SB,9,SB,AM-Early,1,OP,AM,3.4,70,8000.0,1,6,70,3600,1,5,0.5,0,2435.7,102.7,65.4,410.9,24.9,1.5563632506077267,4.2,2.1,0.3879310344827586,0.3879310344827586,3.35,0.715,2435.7,102.7,65.4,410.9,24.9,3039.6,4247.399999999999,1.1,0.5309249999999999,4247.399999999999,0.0,1.0,0.0,1948.56,82.16000000000001,52.32000000000001,328.72,19.92,2431.68,0.6867399317423393,2.0602197952270176,2.0602197952270176,2.0602197952270176,2.0602197952270176,0.13930326391121134,0.13921400866438324,0.13920931366759148,0.13925279961780537,61.86779229838529,185.60337689515586,185.60337689515586,185.60337689515586,69.22663202350671,69.99748517297364,1.869518554387972,2.914390416968371,2.9468427689899666,-0.032452352021595576,0.022789938292976587,271.44076792682995,2164.25923207317,11.437822951865728,91.26217704813428,7.283431291088387,58.116568708911615,45.775180290364986,365.124819709635,335.937202460149,2703.662797539851,2703.662797539851,464.9300715267873,3782.469928473213,2.3349157679239534,7.004747303771859,7.004747303771859,7.004747303771859,0.9504337216808921,1085.572554989907,633.7913290897418,80.11905948310135,51.018595698458974,320.6435707186049,1085.572554989907,633.7913290897418,80.11905948310135,51.018595698458974,320.6435707186049,271.44076792682995,11.437822951865728,7.283431291088387,45.775180290364986,335.937202460149,3039.6
138,298,2040,9SB,9,SB,AM-Peak,1,Peak,AM,3.4,70,8000.0,1,6,70,3600,1,5,0.5,0,4821.6,196.1,80.9,410.9,12.5,1.5563632506077267,4.2,2.1,0.3879310344827586,0.3879310344827586,3.35,0.715,5062.68,205.905,84.94500000000001,431.445,13.125,5798.099999999999,6922.8,1.1,0.8653500000000001,6922.8,0.0,1.0,0.0,4050.1440000000002,164.72400000000002,67.956,345.156,10.5,4638.48,2.0999981851691443,6.299994555507433,6.299994555507433,6.299994555507433,6.299994555507433,0.1328902736126954,0.13234650206849202,0.1323021096386667,0.13242927875132138,63.290801907814036,189.87240572344214,189.87240572344214,189.87240572344214,57.97463785563417,69.96913809041956,4.7270827254409316,2.915571144186103,3.518780065655461,-0.6032089214693581,0.42314604595882277,538.2247443308166,4524.455255669183,21.800645206730284,184.10435479326972,8.990722162605236,75.95427783739477,45.70876013669108,385.7362398633089,614.7248718368434,5183.375128163156,5183.375128163156,767.7251268488965,6501.214873151103,7.13999382957509,21.41998148872527,21.41998148872527,21.41998148872527,2.622671453448755,5481.552668510873,3842.921353446661,466.96941677043,192.5811022932762,979.0807960005066,5481.552668510873,3842.921353446661,466.96941677043,192.5811022932762,979.0807960005066,538.2247443308166,21.800645206730284,8.990722162605236,45.70876013669108,614.7248718368434,5798.099999999999
139,299,2040,9SB,9,SB,AM-Shoulder,3,OP,AM,3.4,70,8000.0,1,6,70,3600,1,5,0.5,0,4605.3,322.2,91.8,579.0,31.1,1.5563632506077267,4.2,2.1,0.3879310344827586,0.3879310344827586,3.35,0.715,4605.3,322.2,91.8,579.0,31.1,5629.400000000001,7677.599999999999,1.1,0.9596999999999999,7677.599999999999,0.0,1.0,0.0,3684.2400000000002,257.76,73.44,463.20000000000005,24.880000000000003,4503.52,2.046149646080799,6.138448938242396,6.138448938242396,6.138448938242396,6.138448938242396,0.12911164624343796,0.12866688202609217,0.12858238602689048,0.12876103818644968,64.09035679277619,192.27107037832857,192.27107037832857,192.27107037832857,49.647174794322524,69.96606867256614,3.5063781865559958,2.915699050559759,4.108995141115839,-1.19329609055608,0.8362965987810871,475.6782915559239,4129.621708444076,33.16517551104552,289.0348244889545,9.443090429814836,82.35690957018517,59.6421128879635,519.3578871120365,577.9286703847478,5051.471329615252,15154.413988845758,782.4294280423954,6895.170571957604,6.956908796674716,20.870726390024146,20.870726390024146,20.870726390024146,2.770182168339785,5443.290170725308,3309.2504909126073,692.1813037681602,197.08415663692094,1244.774219407619,16329.870512175923,9927.751472737822,2076.5439113044804,591.2524699107628,3734.322658222857,1427.0348746677719,99.49552653313656,28.329271289444506,178.9263386638905,1733.7860111542434,16888.2
140,300,2040,9SB,9,SB,MD,4,OP,MD,3.4,70,8000.0,1,6,70,3600,1,5,0.5,0,5047.3,214.8,93.4,655.2,26.5,1.5563632506077267,4.2,2.1,0.3879310344827586,0.3879310344827586,3.353,0.708,5047.3,214.8,93.4,655.2,26.5,6037.2,8017.000000000001,1.1,1.0021250000000002,8017.000000000001,0.0,1.0,0.0,4037.84,171.84000000000003,74.72000000000001,524.1600000000001,21.200000000000003,4829.76,2.0999998766534094,6.299999629960228,6.299999629960228,6.299999629960228,6.299999629960228,0.14145708525463302,0.140942540892503,0.14089997721842312,0.14109694706064319,61.259152055919714,183.7774561677591,183.7774561677591,183.7774561677591,46.76464420387839,69.93272608307713,3.4854846723900113,2.917089200235904,4.362269904388183,-1.4451807041522793,1.0135889330717285,571.1810771245674,4476.118922875433,24.219566226967718,190.5804337730323,10.528046297760577,82.87195370223942,73.95737577130674,581.2426242286933,679.8860654206024,5357.313934579399,21429.255738317595,897.2960420126726,7119.703957987329,7.139999580621591,21.419998741864774,21.419998741864774,21.419998741864774,2.7715255149147593,6406.693363663895,4078.2326511284,518.7830781101591,225.51073845232565,1584.1668959730107,25626.77345465558,16312.9306045136,2075.1323124406363,902.0429538093026,6336.667583892043,2284.7243084982697,96.87826490787087,42.11218519104231,295.829503085227,2719.54426168241,24148.8
141,301,2040,9SB,9,SB,PM-Shoulder,2,OP,PM,3.4,70,8000.0,1,6,70,3600,1,5,0.5,0,7638.6,197.7,60.7,496.5,18.7,1.5563632506077267,4.2,2.1,0.3879310344827586,0.3879310344827586,3.502,0.592,7638.6,197.7,60.7,496.5,18.7,8412.2,9959.400000000001,1.1,1.2449250000000003,9959.400000000001,0.0,1.0,0.0,6110.880000000001,158.16,48.56,397.20000000000005,14.96,6729.760000000001,4.199999957634347,12.599999872903041,12.599999872903041,12.599999872903041,12.599999872903041,0.1600499404882704,0.1587528427694728,0.15867717730955114,0.15891788171425872,59.98103205830774,179.94309617492323,179.94309617492323,179.94309617492323,26.44699029721341,69.62573877499652,3.9987659625456544,2.9299509576372205,7.7135431180422245,-4.783592160405004,3.3594801826295573,978.0459803309619,6660.554019669038,25.10834961241982,172.59165038758016,7.705363730151803,52.9946362698482,63.12218261690357,433.37781738309644,1073.9818762904372,7338.218123709563,14676.436247419126,1265.8536682093875,8693.546331790614,14.27999985595678,42.839999567870336,42.839999567870336,42.839999567870336,4.950349228624176,18076.390199692414,13966.496458245243,1075.6416865460023,330.097778869987,2704.1542760311813,36152.78039938483,27932.992916490486,2151.2833730920047,660.195557739974,5408.308552062363,1956.0919606619238,50.21669922483964,15.410727460303606,126.24436523380714,2147.9637525808744,16824.4
142,302,2040,9SB,9,SB,PM-Peak,2,Peak,PM,3.4,70,8000.0,1,6,70,3600,1,5,0.5,0,8560.0,174.3,38.9,418.7,12.5,1.5563632506077267,4.2,2.1,0.3879310344827586,0.3879310344827586,3.502,0.592,8988.0,183.01500000000001,40.845,439.635,13.125,9664.619999999999,10493.2,1.1,1.31165,10493.2,0.0,1.0,0.0,7190.400000000001,146.412,32.676,351.708,10.5,7731.696,4.19999998674124,12.59999996022372,12.59999996022372,12.59999996022372,12.59999996022372,0.20160242395981426,0.20037457686436427,0.2003125128034262,0.20048660223291925,54.57723771618827,163.73171314856478,163.73171314856478,163.73171314856478,26.098002974240927,68.05148246305801,5.093381868133429,2.9977304331429098,7.816690043347404,-4.8189596102044945,3.4316830303431827,1449.6020692406485,7538.397930759352,29.337242547865305,153.6777574521347,6.545411668364755,34.29958833163524,70.51274189813557,369.1222581018644,1555.9974653550141,8108.622534644986,16217.245069289973,1768.7882575837455,9249.071742416256,14.279999954920216,42.83999986476064,42.83999986476064,42.83999986476064,4.774371953558949,25258.29623855929,20700.31748340871,1256.8074667829999,280.40543498754886,3020.76585338003,50516.59247711858,41400.63496681742,2513.6149335659998,560.8108699750977,6041.53170676006,2899.204138481297,58.67448509573061,13.09082333672951,141.02548379627115,3111.9949307100283,19329.239999999998
143,303,2040,9SB,9,SB,PM-Late,5,OP,PM,3.4,70,8000.0,1,6,70,3600,1,5,0.5,0,4227.1,63.8,10.9,393.8,35.8,1.5563632506077267,4.2,2.1,0.3879310344827586,0.3879310344827586,3.502,0.592,4227.1,63.8,10.9,393.8,35.8,4731.400000000001,5740.0,1.1,0.7175,5740.0,0.0,1.0,0.0,3381.6800000000003,51.04,8.72,315.04,28.64,3785.120000000001,0.9834579995342775,2.9503739986028323,2.9503739986028323,2.9503739986028323,2.9503739986028323,0.1478462300136611,0.14764150237569215,0.14763344938995068,0.1476917315759606,61.65864959276496,184.97594877829488,184.97594877829488,184.97594877829488,65.7218102395347,69.98483156292647,2.4438673994428357,2.9149173534350017,3.1039924076419396,-0.18907505420693793,0.13279468534935765,499.9686391125975,3727.131360887403,7.5356222812553275,56.26437771874467,1.28736367868037,9.61263632131963,46.528803115690636,347.27119688430935,555.3204281882238,4176.079571811777,20880.397859058885,666.0240063394765,5073.975993660523,3.3437571984165433,10.03127159524963,10.03127159524963,10.03127159524963,1.1795111500821909,2227.02256551585,1671.7737360152707,75.59187374248678,12.913894702702466,466.74306105538994,11135.11282757925,8358.868680076353,377.9593687124339,64.56947351351234,2333.71530527695,2499.8431955629876,37.678111406276635,6.4368183934018495,232.64401557845318,2776.602140941119,23657.000000000004
144,304,2040,10NB,10,NB,Night,6,OP,NT,4.5,70,8000.0,1,6,70,3600,1,5,0.5,0,1108.5,51.3,0.0,336.4,43.3,1.6019295330597758,4.2,2.1,0.3879310344827586,0.3879310344827586,3.506,0.708,1108.5,51.3,0.0,336.4,43.3,1539.4999999999998,2401.5,1.1,0.3001875,2401.5,0.0,1.0,0.0,886.8000000000001,41.04,0.0,269.12,34.64,1231.6,1.5444801527379732,4.6334404582139195,4.6334404582139195,4.6334404582139195,4.6334404582139195,0.0009554457550847897,0.0004752974374987426,0.00044673723354272124,0.0007359851333019392,74151.99874561706,222455.99623685115,222455.99623685115,222455.99623685115,69.94900717541024,70.0,0.0,3.857142857142857,3.8599547141952195,-0.00281185705236231,0.0019682999366536606,0.8472892956091915,1107.6527107043908,0.019506206834948397,51.28049379316505,0.0,0.0,0.1980683190742179,336.2019316809258,1.064863821518358,1538.4351361784816,9230.61081707089,1.5000128733366904,2399.999987126663,6.95016068732088,20.850482061962637,20.850482061962637,20.850482061962637,2.1756210182975377,10.4253305027399,5.888796753130802,0.40671381570902454,0.0,4.129819933900072,62.5519830164394,35.332780518784816,2.440282894254147,0.0,24.778919603400432,5.08373577365515,0.11703724100969037,0.0,1.1884099144453075,6.389182929110147,9236.999999999998
145,305,2040,10NB,10,NB,AM-Early,1,OP,AM,4.5,70,8000.0,1,6,70,3600,1,5,0.5,0,6595.1,107.3,32.0,495.0,41.7,1.6019295330597758,4.2,2.1,0.3879310344827586,0.3879310344827586,3.35,0.715,6595.1,107.3,32.0,495.0,41.7,7271.1,8623.1,1.1,1.0778875,8623.1,0.0,1.0,0.0,5276.080000000001,85.84,25.6,396.0,33.36000000000001,5816.880000000001,2.099997141926927,6.299991425780782,6.299991425780782,6.299991425780782,6.299991425780782,0.17316079172561893,0.17231543311869582,0.1722849890598415,0.17247217673216556,56.027113482427545,168.08134044728266,168.08134044728266,168.08134044728266,42.40768594081836,69.74045178496374,4.350061448960089,3.8714977188922206,6.36677040989211,-2.4952726909998897,1.7567392869244776,913.6101900077036,5681.489809992297,14.79155677890885,92.50844322109114,4.410495719931943,27.589504280068056,68.29898198593756,426.70101801406247,1001.111224492482,6269.988775507519,6269.988775507519,1176.1132934620387,7446.986706537962,9.449987138671172,28.349961416013517,28.349961416013517,28.349961416013517,2.467093060618355,11114.25549683646,8633.604545331726,419.3400639648391,125.03738348556334,1936.273504054332,11114.25549683646,8633.604545331726,419.3400639648391,125.03738348556334,1936.273504054332,913.6101900077036,14.79155677890885,4.410495719931943,68.29898198593756,1001.111224492482,7271.1
