,Period,Hours/Day,Peak,4Periods,Segment,Direction,SegDir,Length,Speed GP,Capacity GP,Alpha GP,Beta GP,Speed ML,Capacity ML,Alpha ML,Beta ML,Year,MinToll,MinCapture,MaxToll,Soft Cap,MaxCapture,MaxCap_aux,B1,B2,TotalLights,TotalHeavies,TotalVeh,HOV3,Corridor PCE,InScopeLights,InScopeHeavies,InScopeVeh,CaptureRateLights,CaptureRateHeavies,TollLights,TollHeavies,VOT Lights,VOT Heavies,Speed GP real,Speed ML real,MLVeh_Lights,GPVeh_Lights,MLVeh_Heavies,GPVeh_Heavies,MLVeh,GPVeh,ML PCE,GP PCE,TollLightsPerSeg,TollHeaviesPerSeg,TollBlend,RevenuePerHour,RevenuePerDay,TransactionsDay_Lights,TransactionsDay_Heavies,TransactionsDay,TotalVeh_hours
244,MD,5,OP,MD,2,NB,2NB,3.1,65,9000,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.279503106,0.279503106,3.482,0.708,8480.5,818.9,9299.4,508.83,10937.2,7333.9364,753.388,8555.448,0.094788087,0.1025427,6.079999912,14.52832645,103.451024,247.1990577,22.8591705,69.66348893,695.1698038,7276.500196,77.25443935,741.6455607,772.4242431,8018.145757,926.9331218,9501.436878,18.84799973,45.037812,6.924963979,16581.93119,82909.65593,3475.849019,386.2721967,3862.121216,46497
245,PM-Shoulder,1,OP,PM,2,NB,2NB,3.1,65,9000,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.279503106,0.279503106,3.632,0.592,9390.6,588.6,9979.2,563.436,11156.4,8120.99088,541.512,9180.864,0.099220394,0.114239664,6.079999169,14.7875861,96.5373289,234.7951082,21.56855937,69.45209616,805.767913,8021.396087,61.86214882,526.7378512,867.6300619,8548.133938,991.3543595,9601.609641,18.84799742,45.8415169,6.700851376,18022.96629,18022.96629,805.767913,61.86214882,867.6300619,9979.2
246,PM-Peak,3,Peak,PM,2,NB,2NB,3.1,65,9000,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.279503106,0.279503106,3.632,0.592,8938.125,573.93,9512.055,536.2875,10659.915,7729.6905,528.0156,8751.0906,0.100540798,0.113567195,6.079999766,15.16041665,94.3613726,235.2891085,25.76690764,69.56878892,777.149253,7624.688247,59.96525085,513.9647492,837.1145038,8138.652996,957.0450055,9166.582494,18.84799928,46.99729163,6.730459738,17465.91294,52397.73882,2331.447759,179.8957525,2511.343512,28536.165
247,PM-Late,3,OP,NT,2,NB,2NB,3.1,65,9000,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.279503106,0.279503106,3.635,0.708,4589.6,355.1,4944.7,275.376,5654.9,3969.08608,326.692,4549.124,0.126824997,0.127394756,1.310272953,3.880187988,86.26189381,255.4523952,63.15530579,69.97841822,503.3793309,3810.844669,41.61884772,313.4811523,544.9981786,4124.325821,628.2358741,4751.288126,4.061846154,12.02858276,1.506524806,2545.265153,7635.79546,1510.137993,124.8565432,1634.994536,14834.1
248,Night,8,OP,NT,2,SB,2SB,3.1,65,9000,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.279503106,0.279503106,3.635,0.708,2579.4,428.4,3007.8,154.764,3864.6,2230.66512,394.128,2767.176,0.130441784,0.130562715,0.857978889,2.566327642,84.44133593,252.5751358,64.81137863,69.99819663,290.9719367,2133.664063,51.45842171,376.9415783,342.4303584,2510.605642,445.3472019,3264.488798,2.659734557,7.955615689,1.1146995,1183.291542,9466.33234,2327.775494,411.6673737,2739.442868,24062.4
249,AM-Early,1,OP,AM,2,SB,2SB,3.1,65,9000,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.279503106,0.279503106,3.479,0.715,7002.2,582,7584.2,420.132,8748.2,6055.50256,535.44,6977.464,0.106948032,0.109542513,2.4025173,6.873126826,82.71178971,236.6220717,44.7771486,69.85548464,647.6240823,5934.443918,58.6534429,523.3465571,706.2775252,6457.790475,823.584411,7504.483589,7.447803629,21.30669316,2.773783029,6073.087901,6073.087901,647.6240823,58.6534429,706.2775252,7584.2
250,AM-Peak,2,Peak,AM,2,SB,2SB,3.1,65,9000,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.279503106,0.279503106,3.479,0.715,8447.88,711.69,9159.57,506.8728,10582.95,7305.726624,654.7548,8426.8044,0.103206713,0.100211959,6.07999992,15.70127197,97.08581422,250.7188805,26.44199967,69.62705767,754.0000281,7187.007172,65.61426136,646.0757386,819.6142895,7833.082911,950.8428122,9125.234388,18.84799975,48.67394312,6.850231317,17405.09717,34810.19434,1508.000056,131.2285227,1639.228579,18319.14
251,AM-Shoulder,1,OP,AM,2,SB,2SB,3.1,65,9000,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.279503106,0.279503106,3.479,0.715,7087.1,1072,8159.1,425.226,10303.1,6128.92408,986.24,7506.372,0.132677229,0.125816278,3.039999985,9.119999861,75.09092518,225.2727733,31.79017582,69.32741857,813.1686614,5848.705339,124.0850457,947.9149543,937.2537072,6796.620293,1185.423799,8692.450201,9.423999952,28.27199957,3.84494432,11171.43379,11171.43379,813.1686614,124.0850457,937.2537072,8159.1
252,MD,5,OP,MD,2,SB,2SB,3.1,65,9000,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.279503106,0.279503106,3.482,0.708,9457,896,10353,567.42,12145,8178.4136,824.32,9524.76,0.133023792,0.108044244,6.079999956,18.23999908,81.20331893,243.6099463,16.85501494,68.04702388,1087.923593,7801.656407,89.06303112,806.9369689,1176.986624,8608.593376,1355.112686,10222.46731,18.84799986,56.54399716,7.000151773,25541.16351,127705.8176,5439.617965,445.3151556,5884.933121,51765
253,PM-Shoulder,1,OP,PM,2,SB,2SB,3.1,65,9000,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.279503106,0.279503106,3.632,0.592,10826.9,678.5,11505.4,649.614,12862.4,9363.10312,624.22,10584.968,0.15452055,0.279420514,5.510300592,11.39999101,78.27532426,161.9399845,16.30714022,59.18244001,1446.791848,8730.494152,174.4198732,504.0801268,1621.211721,9234.574279,1970.051467,10242.73453,17.08193184,35.33997212,6.143949512,30877.99317,30877.99317,1446.791848,174.4198732,1621.211721,11505.4
254,PM-Peak,3,Peak,PM,2,SB,2SB,3.1,65,9000,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.279503106,0.279503106,3.632,0.592,10250.835,669.585,10920.42,615.0501,12259.59,8864.922108,616.0182,10046.7864,0.14926599,0.126058113,6.079999971,18.23999954,75.67169856,227.015091,17.57740185,66.00552702,1323.231373,8312.553527,77.6540919,591.9309081,1400.885465,8904.484435,1556.193649,10088.34625,18.84799991,56.54399857,6.75405488,29331.13766,87993.41297,3969.694119,232.9622757,4202.656394,32761.26
255,PM-Late,3,OP,NT,2,SB,2SB,3.1,65,9000,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.279503106,0.279503106,3.635,0.708,7489,579.5,8068.5,449.34,9227.5,6476.4872,533.14,7423.02,0.116135139,0.108237922,3.039999202,8.98051397,93.55798804,276.3812629,40.74934854,69.73444361,752.1477409,6287.512259,57.70596593,521.7940341,809.8537069,6809.306293,925.2656387,7852.894361,9.423997525,27.83959331,3.463289408,8694.749072,26084.24722,2256.443223,173.1178978,2429.561121,24205.5
256,Night,8,OP,NT,3,NB,3NB,3.7,65,8000,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.3,0.317398119,3.635,0.708,2603.9,472.5,3076.4,156.234,4021.4,2153.94608,415.8,2707.232,0.142317919,0.142471582,0.961785024,2.875158151,81.38230804,243.2841024,64.53366049,69.99734058,306.545123,2141.120877,59.23968381,413.2603162,365.7848068,2554.381193,484.2641744,3380.901826,3.55860459,10.63808516,1.271660167,1721.069683,13768.55746,2452.360984,473.9174704,2926.278454,24611.2
257,AM-Early,1,OP,AM,3,NB,3NB,3.7,65,8000,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.3,0.317398119,3.479,0.715,11396.7,947.3,12344,683.802,14238.6,9427.35024,833.624,10862.72,0.161956461,0.170066204,6.079999975,13.80895692,87.76288047,199.3279343,16.30714022,58.74450868,1526.820283,9186.077717,141.7712696,805.5287304,1668.591552,9991.606448,1952.134091,11602.66391,22.49599991,51.09314061,6.736687968,41590.88834,41590.88834,1526.820283,141.7712696,1668.591552,12344
258,AM-Peak,2,Peak,AM,3,NB,3NB,3.7,65,7200,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.3,0.340909091,3.479,0.715,10991.82,928.2,11920.02,659.5092,13776.42,9092.433504,816.816,10489.6176,0.174914506,0.15271047,6.079999883,16.3212386,78.74095301,211.3733398,16.30714022,58.90472558,1590.398515,8741.912285,124.7363557,803.4636443,1715.134871,9545.375929,1964.607582,11152.30322,22.49599957,60.38858281,6.82481291,43310.25605,86620.51211,3180.79703,249.4727113,3430.269742,23840.04
259,AM-Shoulder,1,OP,AM,3,NB,3NB,3.7,65,8800,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.296920821,0.296920821,3.479,0.715,9215.5,1394.1,10609.6,552.93,13397.8,7623.0616,1226.808,9336.448,0.158179238,0.19819457,6.079999978,13.45463331,84.72170929,187.4834763,16.30714022,61.89894614,1205.810073,7456.759927,243.1466839,1150.953316,1448.956757,8607.713243,1935.250125,10909.61988,22.49599992,49.78214323,7.317523203,39230.26634,39230.26634,1205.810073,243.1466839,1448.956757,10609.6
260,MD,5,OP,MD,3,NB,3NB,3.7,65,8800,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.296920821,0.296920821,3.482,0.708,9440,911.5,10351.5,566.4,12174.5,7808.768,802.12,9109.32,0.153579371,0.140745954,6.079936659,16.48503259,80.52752629,218.3409087,16.30714022,66.70281252,1199.265681,7674.334319,112.8951446,798.6048554,1312.160825,8472.939175,1537.951115,10070.14889,22.49576564,60.99462057,6.975165953,33864.3962,169321.981,5996.328403,564.4757231,6560.804126,51757.5
261,PM-Shoulder,1,OP,PM,3,NB,3NB,3.7,65,9200,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.287642045,0.287642045,3.632,0.592,10453.3,655.1,11108.4,627.198,12418.6,8646.96976,576.488,9775.392,0.14048253,0.106393119,6.07999998,18.23999354,81.10676888,243.3202212,16.96720622,67.32099372,1214.748185,8611.353815,61.33435665,593.7656434,1276.082542,9205.119458,1398.751255,10392.65074,22.49599993,67.48797608,6.664464822,31466.30668,31466.30668,1214.748185,61.33435665,1276.082542,11108.4
262,PM-Peak,3,Peak,PM,3,NB,3NB,3.7,65,9200,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.287642045,0.287642045,3.632,0.592,9949.695,638.925,10588.62,596.9817,11866.47,8230.387704,562.254,9317.9856,0.136072402,0.104758753,6.079999973,18.12416788,82.040856,244.5595813,20.26180953,68.19594767,1119.928626,8232.784674,58.90102767,580.0239723,1178.829654,8812.808646,1296.631709,9972.856591,22.4959999,67.05942117,6.681795037,29143.78308,87431.34923,3359.785878,176.703083,3536.488961,31765.86
263,PM-Late,3,OP,NT,3,NB,3NB,3.7,65,8000,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.3,0.317398119,3.635,0.708,5109.7,395.2,5504.9,306.582,6295.3,4226.74384,347.776,4844.312,0.133062156,0.134224028,1.71790651,5.034906808,85.38668319,250.2545918,58.43617727,69.95816183,562.4196476,4240.698352,46.67989544,348.5201046,609.099543,4589.218457,702.4593339,5286.258666,6.356254088,18.62915519,1.97211328,4444.4892,13333.4676,1687.258943,140.0396863,1827.298629,16514.7
264,Night,8,OP,NT,3,SB,3SB,3.7,65,8000,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.3,0.317398119,3.635,0.708,2641.6,438.6,3080.2,158.496,3957.4,2185.13152,385.968,2710.576,0.142474793,0.142642885,0.945966241,2.826900709,81.34074741,243.0765568,64.57658015,69.99746393,311.3261604,2171.77784,55.05558911,383.5444109,366.3817496,2555.32225,476.4929278,3322.411072,3.50007509,10.45953263,1.228611201,1665.520669,13324.16536,2490.609283,440.4447129,2931.053996,24641.6
265,AM-Early,1,OP,AM,3,SB,3SB,3.7,65,8800,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.296920821,0.296920821,3.479,0.715,7170.1,595.9,7766,430.206,8957.8,5931.10672,524.392,6834.08,0.108238116,0.113245811,2.798560663,7.772461946,84.33782263,234.23202,40.45640595,69.85122062,641.9718175,6097.922182,59.38519719,536.5148028,701.3570147,6634.436985,820.1274091,7707.466591,10.35467445,28.7581092,3.219710095,8355.215163,8355.215163,641.9718175,59.38519719,701.3570147,7766
266,AM-Peak,2,Peak,AM,3,SB,3SB,3.7,65,9600,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.27892562,0.27892562,3.479,0.715,8650.005,728.7,9378.705,519.0003,10836.105,7155.284136,641.256,8253.2604,0.101303866,0.105641512,6.079999992,13.71714904,108.8978159,245.6854561,29.88287883,69.64514158,724.8579464,7406.146754,67.74325338,660.9567466,792.6011997,8067.1035,928.0877065,9389.016994,22.49599997,50.75345145,6.732743545,19744.60826,39489.21652,1449.715893,135.4865068,1585.202399,18757.41
267,AM-Shoulder,1,OP,AM,3,SB,3SB,3.7,65,9600,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.27892562,0.27892562,3.479,0.715,7256.9,1097.6,8354.5,435.414,10549.7,6002.90768,965.888,7351.96,0.122258988,0.113001538,3.039999985,9.11999978,79.36636264,238.0990833,34.12180476,69.56766881,733.9094158,6087.576584,109.1468296,988.4531704,843.0562454,7076.029755,1061.349905,9052.936095,11.24799995,33.74399919,3.827151146,11938.0636,11938.0636,733.9094158,109.1468296,843.0562454,8354.5
268,MD,5,OP,MD,3,SB,3SB,3.7,65,8800,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.296920821,0.296920821,3.482,0.708,9683.4,917.4,10600.8,581.004,12435.6,8010.10848,807.312,9328.704,0.135718688,0.296906214,6.079892069,10.51742277,84.17116395,145.6051697,16.30714022,63.58024966,1087.121412,8015.274588,239.6959492,677.7040508,1326.817361,8692.978639,1806.209259,10048.38674,22.49560065,38.91446426,6.881553372,33783.08858,168915.4429,5435.607058,1198.479746,6634.086803,53004
269,PM-Shoulder,1,OP,PM,3,SB,3SB,3.7,65,8800,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.296920821,0.296920821,3.632,0.592,11085.4,694.8,11780.2,665.124,13169.8,9169.84288,611.424,10366.576,0.16130334,0.224603986,6.07999677,12.84559588,85.24313252,180.0985878,16.30714022,60.37971726,1479.126287,8941.149713,137.3282675,557.4717325,1616.454555,9498.621445,1891.11109,10613.56491,22.49598805,47.52870477,6.654778165,39801.44197,39801.44197,1479.126287,137.3282675,1616.454555,11780.2
270,PM-Peak,3,Peak,PM,3,SB,3SB,3.7,65,7200,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.3,0.340909091,3.632,0.592,10496.535,685.545,11182.08,629.7921,12553.17,8682.733752,603.2796,9840.2304,0.179513152,0.197871805,6.079999805,15.188871,76.38328661,190.8184086,16.30714022,60.46559221,1558.664907,8308.077993,119.3720232,566.1729768,1678.036931,8874.250969,1916.780977,10006.59692,22.49599928,56.1988227,6.727985772,41772.2918,125316.8754,4675.994722,358.1160696,5034.110792,33546.24
271,PM-Late,3,OP,NT,3,SB,3SB,3.7,65,8000,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.3,0.317398119,3.635,0.708,7668.3,593.3,8261.6,460.098,9448.2,6343.21776,522.104,7270.208,0.108172388,0.11343322,6.079999925,14.76281722,113.162905,274.7702801,26.2053773,69.79011665,686.1610097,6522.04099,59.22393786,534.0760621,745.3849475,7056.117052,863.8328233,8124.269177,22.49599972,54.62242372,6.769885915,18670.83291,56012.49874,2058.483029,177.6718136,2236.154843,24784.8
272,Night,8,OP,NT,4,NB,4NB,3.3,65,8000,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.3,0.317398119,3.635,0.708,2681.3,486.6,3167.9,160.878,4141.1,2217.97136,428.208,2787.752,0.141562687,0.14170661,0.988199766,2.954714816,81.54633385,243.8233332,64.44216623,69.99690565,313.981986,2206.440014,60.67990401,425.920096,374.66189,2632.36011,496.021698,3484.200302,3.261059228,9.750558894,1.306694782,1615.576831,12924.61465,2511.855888,485.4392321,2997.29512,25343.2
273,AM-Early,1,OP,AM,4,NB,4NB,3.3,65,10800,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.255681818,0.255681818,3.479,0.715,11736.4,975.6,12712,704.184,14663.2,9708.35008,858.528,11186.56,0.139182945,0.106177766,6.079999977,18.23999959,82.69555493,248.0866601,16.35105526,64.15148989,1351.236754,9680.979246,91.15658513,884.4434149,1442.393339,10565.42266,1624.70651,12334.30949,20.06399992,60.19199865,6.848489411,32598.11118,32598.11118,1351.236754,91.15658513,1442.393339,12712
274,AM-Peak,2,Peak,AM,4,NB,4NB,3.3,65,8800,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.296920821,0.296920821,3.479,0.715,11320.68,955.92,12276.6,679.2408,14188.44,9364.466496,841.2096,10803.408,0.168147813,0.149242364,6.079999854,16.41838677,78.85389161,212.9364674,16.30714022,58.79415573,1574.61456,9066.82464,125.544109,830.375891,1700.158669,9897.200531,1951.246886,11557.95231,20.06399952,54.18067633,6.843413056,38395.1305,76790.26099,3149.229119,251.0882179,3400.317337,24553.2
275,AM-Shoulder,1,OP,AM,4,NB,4NB,3.3,65,9600,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.27892562,0.27892562,3.479,0.715,9491,1435.7,10926.7,569.46,13798.1,7850.9552,1263.416,9615.496,0.151660917,0.193859788,6.079999947,13.53938304,84.81648753,188.8754807,16.30714022,61.80180357,1190.683067,7730.856933,244.9255579,1190.774442,1435.608625,8921.631375,1925.459741,11303.18026,20.06399982,44.67996403,7.352626437,34833.12996,34833.12996,1190.683067,244.9255579,1435.608625,10926.7
276,MD,5,OP,MD,4,NB,4NB,3.3,65,8800,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.296920821,0.296920821,3.482,0.708,9721.2,938.7,10659.9,583.272,12537.3,8041.37664,826.056,9380.712,0.145123635,0.296919801,6.077241248,10.29055228,85.77946193,145.2497937,16.30714022,61.9753539,1166.99381,7970.93419,245.2723832,693.4276168,1412.266193,8664.361807,1902.81096,10051.21704,20.05489612,33.95882253,6.808979247,31733.10096,158665.5048,5834.96905,1226.361916,7061.330966,53299.5
277,PM-Shoulder,1,OP,PM,4,NB,4NB,3.3,65,8800,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.296920821,0.296920821,3.632,0.592,10764.6,674.7,11439.3,645.876,12788.7,8904.47712,593.736,10066.584,0.190152315,0.198843175,4.832437221,13.07193166,70.07736872,189.5620229,16.30714022,57.28247351,1693.206937,8425.517063,118.0603512,556.6396488,1811.267288,8982.156712,2047.387991,10095.43601,15.94704283,43.13737448,5.369496336,32094.45712,32094.45712,1693.206937,118.0603512,1811.267288,11439.3
278,PM-Peak,3,Peak,PM,4,NB,4NB,3.3,65,8000,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.3,0.317398119,3.632,0.592,10246.845,657.93,10904.775,614.8107,12220.635,8476.190184,578.9784,9596.202,0.188205738,0.200467758,5.679282622,15.00924998,71.59794409,189.2195745,16.30714022,60.20103731,1595.267626,8036.766674,116.0665018,541.8634982,1711.334128,8578.630172,1943.467132,9662.357168,18.74163265,49.53052494,6.312061842,35646.7546,106940.2638,4785.802878,348.1995055,5134.002384,32714.325
279,PM-Late,3,OP,NT,4,NB,4NB,3.3,65,8000,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.3,0.317398119,3.635,0.708,5260.6,407,5667.6,315.636,6481.6,4351.56832,358.16,4987.488,0.131953705,0.133053404,1.796158138,5.269292951,85.61700097,251.1700112,57.28370133,69.9519202,574.2055624,4370.758438,47.65440717,359.3455928,621.8599696,4730.10403,717.1687839,5448.795216,5.927321856,17.38866674,2.062311595,4232.147784,12696.44335,1722.616687,142.9632215,1865.579909,17002.8
280,Night,8,OP,NT,4,SB,4SB,3.3,65,8000,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.3,0.317398119,3.635,0.708,2552.9,424.1,2977,153.174,3825.2,2111.75888,373.208,2619.76,0.143515932,0.143652379,0.915198071,2.736815222,80.98441482,242.1764055,64.65638736,69.99786322,303.0710434,2096.654957,53.61221722,370.4877828,356.6832607,2467.142739,463.9076951,3208.118305,3.020153635,9.031490231,1.189001036,1399.51933,11196.15464,2424.568347,428.8977378,2853.466085,23816
281,AM-Early,1,OP,AM,4,SB,4SB,3.3,65,8800,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.296920821,0.296920821,3.479,0.715,6932.4,576.2,7508.6,415.944,8661,5734.48128,507.056,6607.568,0.111871812,0.114764852,2.452293372,6.99361104,81.40455789,232.154856,43.72992841,69.8634169,641.5268106,5874.929189,58.19220657,518.0077934,699.7190171,6392.936983,816.1034303,7428.95257,8.092568129,23.07891643,2.82997254,6534.612493,6534.612493,641.5268106,58.19220657,699.7190171,7508.6
282,AM-Peak,2,Peak,AM,4,SB,4SB,3.3,65,9600,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.27892562,0.27892562,3.479,0.715,8364.72,704.55,9069.27,501.8832,10478.37,6919.296384,620.004,7980.9576,0.140330777,0.129339971,3.039999957,9.119999282,73.65097345,220.9529061,36.57682442,69.00712729,970.9902408,6891.846559,80.19129965,624.3587004,1051.18154,7516.20526,1211.56414,8764.92266,10.03199986,30.09599763,3.503823786,12154.41112,24308.82224,1941.980482,160.3825993,2102.363081,18138.54
283,AM-Shoulder,1,OP,AM,4,SB,4SB,3.3,65,8800,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.296920821,0.296920821,3.479,0.715,7015.4,1061.3,8076.7,420.924,10199.3,5803.13888,933.944,7107.496,0.141962466,0.134742237,3.039999996,9.119999829,72.86691439,218.6007394,30.90389488,69.2972917,823.8279071,5770.648093,125.8417033,935.4582967,949.6696105,6706.10639,1201.353017,8577.022983,10.03199999,30.09599944,3.845667069,12051.97339,12051.97339,823.8279071,125.8417033,949.6696105,8076.7
284,MD,5,OP,MD,4,SB,4SB,3.3,65,8000,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.3,0.317398119,3.482,0.708,9362.7,887,10249.7,561.762,12023.7,7744.82544,780.56,9019.736,0.191730289,0.206038123,4.758111996,12.49932905,68.02034967,178.6861539,16.30714022,60.87296309,1484.917621,7316.020379,160.8251171,726.1748829,1645.742738,8042.195262,1967.392972,9494.545028,15.70176959,41.24778586,5.514598481,29949.51433,149747.5716,7424.588103,804.1255856,8228.713689,51248.5
285,PM-Shoulder,1,OP,PM,4,SB,4SB,3.3,65,6400,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.3,0.368181818,3.632,0.592,10717.5,671.8,11389.3,643.05,12732.9,8865.516,591.184,10022.584,0.191235628,0.199668648,4.81529682,13.04956482,69.81953055,189.2125291,16.30714022,57.29469848,1695.402517,8379.047483,118.0409098,553.7590902,1813.443427,8932.806573,2049.525247,10040.32475,15.89047951,43.0635639,5.351282929,32024.02122,32024.02122,1695.402517,118.0409098,1813.443427,11389.3
286,PM-Peak,3,Peak,PM,4,SB,4SB,3.3,65,4000,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.3,0.484449761,3.632,0.592,10147.83,662.865,10810.695,608.8698,12136.425,8394.284976,583.3212,9513.4116,0.190216966,0.201624555,5.633512771,14.97260489,71.02547843,188.769684,16.30714022,60.19615691,1596.735423,7942.224777,117.6118774,545.2531226,1714.347301,8487.477899,1949.571055,9577.984145,18.59059215,49.40959615,6.274216179,35495.41238,106486.2371,4790.20627,352.8356321,5143.041902,32432.085
287,PM-Late,3,OP,NT,4,SB,4SB,3.3,65,8000,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.3,0.317398119,3.635,0.708,7415.4,573.7,7989.1,444.924,9136.5,6134.01888,504.856,7030.408,0.158024943,0.147699625,3.039999996,9.119999914,80.27512291,240.8253668,33.95282952,69.23277601,969.3279812,6001.148019,74.56704191,499.1329581,1043.895023,6500.280977,1193.029107,7498.546893,10.03199999,30.09599972,3.474303828,11968.46797,35905.4039,2907.983943,223.7011257,3131.685069,23967.3
288,Night,8,OP,NT,5,NB,5NB,2,65,8000,1,6,70,3600,1,6,2050,0.5,0,4.864,2.432,0.3,0.349137931,3.635,0.708,2682.4,479.7,3162.1,160.944,4121.5,2017.1648,383.76,2529.68,0.153840713,0.153921262,0.951415819,2.848869256,78.31644684,234.5066301,64.45204653,69.99713571,310.3220709,2211.133929,59.06882341,420.6311766,369.3908943,2631.765106,487.5285412,3473.027459,1.902831639,5.697738512,1.254835161,927.0493648,7416.394918,2482.576567,472.5505873,2955.127155,25296.8
289,AM-Early,1,OP,AM,5,NB,5NB,2,65,8400,1,6,70,3600,1,6,2050,0.5,0,4.864,2.432,0.3,0.3375,3.479,0.715,9978.5,833.4,10811.9,598.71,12478.7,7503.832,666.72,8649.52,0.20719419,0.2119243,4.341997896,12.25412614,61.89243958,174.674834,16.30714022,59.88458628,1554.750395,7825.039605,141.2941695,692.1058305,1696.044565,8517.145435,1978.632904,9901.357096,8.683995791,24.50825228,5.00114189,16964.31904,16964.31904,1554.750395,141.2941695,1696.044565,10811.9
290,AM-Peak,2,Peak,AM,5,NB,5NB,2,65,6000,1,6,70,3600,1,6,2050,0.5,0,4.864,2.432,0.3,0.421875,3.479,0.715,8687.595,734.265,9421.86,521.2557,10890.39,6533.07144,587.412,7537.488,0.224562688,0.228839633,4.837723323,13.71777729,59.11571459,167.6276531,16.30714022,63.16291919,1467.084085,6699.255215,134.4231464,599.8418536,1601.507232,7299.097068,1870.353524,8498.780776,9.675446646,27.43555458,5.583074184,17882.66736,35765.33472,2934.16817,268.8462928,3203.014463,18843.72
291,AM-Shoulder,1,OP,AM,5,NB,5NB,2,65,5600,1,6,70,3600,1,6,2050,0.5,0,4.864,2.432,0.3,0.440217391,3.479,0.715,6634.6,1008.5,7643.1,398.076,9660.1,4989.2192,806.8,6114.48,0.274920501,0.276180612,3.714077369,10.9106534,51.36824392,150.9018391,16.30714022,62.54108509,1371.63864,4864.88536,222.8225175,785.6774825,1594.461158,5650.562842,2040.106193,7221.917807,7.428154737,21.82130681,4.719783391,15051.02258,15051.02258,1371.63864,222.8225175,1594.461158,7643.1
292,MD,5,OP,MD,5,NB,5NB,2,65,6800,1,6,70,3600,1,6,2050,0.5,0,4.864,2.432,0.3,0.389423077,3.482,0.708,6883.7,680.7,7564.4,413.022,8925.8,5176.5424,544.56,6051.52,0.153138341,0.14369864,4.863999931,14.59199917,69.94900715,209.8470125,19.32978326,69.6483203,792.7271155,5677.950884,78.25253115,602.4474688,870.9796467,6280.398353,1027.484709,7485.293291,9.727999862,29.18399834,5.738004928,9995.371009,49976.85505,3963.635578,391.2626558,4354.898233,37822
293,PM-Shoulder,1,OP,PM,5,NB,5NB,2,65,5600,1,6,70,3600,1,6,2050,0.5,0,4.864,2.432,0.3,0.440217391,3.632,0.592,6761.7,425.9,7187.6,405.702,8039.4,5084.7984,340.72,5750.08,0.213789775,0.205962799,4.863999991,14.59199992,61.65416552,184.9624958,16.83360258,69.01612622,1087.077907,5268.920093,70.17564472,355.7243553,1157.253551,5624.644449,1297.604841,6336.093159,9.727999982,29.18399983,5.453904136,12623.09986,12623.09986,1087.077907,70.17564472,1157.253551,7187.6
