,Unnamed: 0,Period,Hours/Day,Peak,4Periods,Segment,Direction,SegDir,Length,Speed GP,Capacity GP,Alpha GP,Beta GP,Speed ML,Capacity ML,Alpha ML,Beta ML,Year,MinToll,MinCapture,MaxToll,Soft Cap,MaxCapture,MaxCap_aux,B1,B2,TotalLights,TotalHeavies,TotalVeh,TotalVeh_Real,Corridor PCE pre-fix,Suppressed ratio ref,Suppressed ratio,Corridor PCE,Suppressed Demand,PCE ratio,HOV3,InScopeLights,InScopeHeavies,InScopeVeh,TollLights,TollHeavies,CaptureRateLights,CaptureRateHeavies,VOT Lights,VOT Heavies,Speed GP real,Speed ML real,Bounus Seg,Time ML,Time GP,Time Savings,BonusRel,MLVeh_Lights,GPVeh_Lights,MLVeh_Heavies,GPVeh_Heavies,MLVeh,GPVeh,GPVehDay,ML PCE,GP PCE,TollLightsPerSeg,TollHeaviesPerSeg,TollBlend,RevenuePerHour,RevenuePerDay,TransactionsDay_Lights,TransactionsDay_Heavies,TransactionsDay,TotalVeh_hours,SegDir,RevenuePerDay
127,127,PM-Late,3,OP,NT,8,SB,8SB,8.4,70,8000,1,6,70,3600,1,6,2032,0.5,0,3.6,1.8,0.310344828,0.310344828,3.402,0.708,3864.3,281,4145.3,4145.3,4707.3,1.1,0.5884125,4707.3,0,1,386.43,2782.296,224.8,3316.24,0.699459832,2.096195438,0.124880332,0.124915689,71.54049829,214.3981103,68.48843734,69.98728613,3.919684047,7.20130795,7.358906402,-0.157598452,0.111234481,733.8840475,2743.985953,28.08104687,252.9189531,761.9650944,2996.904906,8990.714717,818.1271881,3502.742812,5.875462586,17.60804168,0.750934365,4806.360507,14419.08152,2201.652142,84.24314061,2285.895283,12435.9,8SB,14419.08152
128,128,Night,8,OP,NT,1,NB,1NB,3.9,70,8000,1,6,70,3600,1,6,2040,0.5,0,4.2,2.1,0.310344828,0.310344828,3.506,0.708,1841,312.6,2153.6,2153.6,2778.8,1.15,0.34735,2778.8,0,1,184.1,1358.658,256.332,1765.952,1.799403356,5.398232947,0.006565569,0.006372512,196.5631329,589.691898,69.88113964,69.99999801,1.811129965,3.342857238,3.348542986,-0.005685748,0.00398009,193.0203623,1463.879638,1.633478795,310.9665212,194.6538411,1774.846159,14198.76927,197.9207987,2396.779201,7.017673089,21.05310849,1.829603694,1388.943609,11111.54887,1544.162899,13.06783036,1557.230729,17228.8,1NB,11111.54887
129,129,AM-Early,1,OP,AM,1,NB,1NB,3.9,70,6000,1,6,70,3600,1,6,2040,0.5,0,4.2,2.1,0.375,0.375,3.35,0.715,5573.243848,442.2520505,6015.495899,6930.2,7949.2,1.15,1.324866667,6900,1049.2,0.868011875,642.07,4043.562556,362.6466814,4932.706637,2.09999994,6.299998841,0.314381987,0.314050247,48.35240396,145.0571894,32.0599083,64.0800333,2.222116368,3.651683495,7.298835599,-3.647152104,2.76918492,1913.293229,3017.880619,113.8892797,328.3627708,2027.182509,3346.24339,3346.24339,2254.961069,4002.968931,8.189999764,24.56999548,2.335960366,18468.13019,18468.13019,1913.293229,113.8892797,2027.182509,6015.495899,1NB,18468.13019
130,130,AM-Peak,2,Peak,AM,1,NB,1NB,3.9,70,5600,1,6,70,3600,1,6,2040,0.5,0,4.2,2.1,0.391304348,0.391304348,3.35,0.715,5188.762471,417.0791763,5605.841647,7084.6,8138.8,1.15,1.453357143,6440,1698.8,0.791271441,655.75,3717.070226,342.0049246,4596.790151,2.099999837,6.299999468,0.391304342,0.39130433,35.35661458,106.069843,26.65979767,58.97614156,3.199992745,3.967706157,8.777260912,-4.809554755,3.804082639,2110.25572,2422.756751,133.8280078,283.2511685,2244.083728,2706.007919,5412.015838,2511.739744,3272.510256,8.189999366,24.56999792,2.350470698,20571.14689,41142.29377,4220.511441,267.6560156,4488.167457,11211.68329,1NB,41142.29377
131,131,AM-Shoulder,1,OP,AM,1,NB,1NB,3.9,70,8000,1,6,70,3600,1,6,2040,0.5,0,4.2,2.1,0.310344828,0.310344828,3.35,0.715,5970.1,862.1,6832.2,6832.2,8556.4,1.15,1.06955,8556.4,0,1,597.01,4405.9338,706.922,5602.404,2.099999992,6.299999907,0.154920038,0.154582933,62.89337669,188.680128,42.09549762,69.27612403,2.909085221,3.377787128,5.558789258,-2.181002131,1.551152481,1279.577432,4093.512568,109.2780759,752.8219241,1388.855508,4846.334492,4846.334492,1607.411659,6351.978341,8.18999997,24.56999964,2.43046483,13164.70141,13164.70141,1279.577432,109.2780759,1388.855508,6832.2,1NB,13164.70141
132,132,MD,5,OP,MD,1,NB,1NB,3.9,70,8000,1,6,70,3600,1,6,2040,0.5,0,4.2,2.1,0.310344828,0.310344828,3.353,0.708,7249.706216,650.097928,7899.804144,8330,9701,1.15,1.212625,9200,501,0.94835584,764.45,5317.910097,533.080301,6477.839398,4.199993217,12.59968777,0.138836704,0.137615347,65.90153997,197.7000401,26.88059586,68.88768827,3.614217125,3.396833395,8.705164173,-5.308330778,3.753614921,1502.771111,4982.485105,73.36003083,576.7378972,1576.131141,5559.223002,27796.11501,1722.851203,6712.698797,16.37997355,49.13878232,4.590951708,28220.17363,141100.8681,7513.855553,366.8001541,7880.655707,39499.02072,1NB,141100.8681
133,133,PM-Shoulder,1,OP,PM,1,NB,1NB,3.9,70,9600,1,6,70,3600,1,6,2040,0.5,0,4.2,2.1,0.272727273,0.272727273,3.502,0.592,9360.028461,559.990513,9920.018974,11365.7,12648.9,1.15,1.31759375,11040,1608.9,0.872803169,1072.41,6795.847138,459.1922207,8134.415559,4.199999453,12.59999502,0.196631835,0.195438611,62.90870964,188.726079,22.52276366,56.15211289,2.124361614,4.167251915,10.38948877,-6.222236851,4.932642137,2408.689892,5878.928569,89.74388998,470.246623,2498.433781,6349.175192,6349.175192,2677.921561,7289.668439,16.37999787,49.1399806,4.501727794,43864.3483,43864.3483,2408.689892,89.74388998,2498.433781,9920.018974,1NB,43864.3483
134,134,PM-Peak,3,Peak,PM,1,NB,1NB,3.9,70,8000,1,6,70,3600,1,6,2040,0.5,0,4.2,2.1,0.310344828,0.310344828,3.502,0.592,7758.784877,480.405041,8239.189918,8968,10013.8,1.15,1.251725,9200,813.8,0.91873215,844.51,5669.705399,393.9321337,6756.135733,4.199998899,12.59998953,0.182785643,0.18166844,62.73350963,188.2004218,27.10367804,66.33128618,4.507096905,3.527747063,8.633514596,-5.105767534,3.703460217,1880.850745,5033.424132,71.56503599,408.840005,1952.415781,5442.264137,16326.79241,2095.545853,6259.944147,16.37999571,49.13995916,4.507897267,34325.03007,102975.0902,5642.552234,214.695108,5857.247342,24717.56975,1NB,102975.0902
135,135,PM-Late,3,OP,NT,1,NB,1NB,3.9,70,8000,1,6,70,3600,1,6,2040,0.5,0,4.2,2.1,0.310344828,0.310344828,3.506,0.708,5472,403.5,5875.5,5875.5,6682.5,1.15,0.8353125,6682.5,0,1,547.2,4038.336,330.87,4817.91,1.46997303,4.403232706,0.120744309,0.120801219,80.57419058,241.3560684,59.23599307,69.89977224,2.60081482,3.347650393,3.950300955,-0.602650562,0.425210669,1034.806089,3889.993911,39.96949947,363.5305005,1074.775589,4253.524411,12760.57323,1154.714588,4980.585412,5.732894818,17.17260755,1.579057124,6618.814997,19856.44499,3104.418268,119.9084984,3224.326767,17626.5,1NB,19856.44499
136,136,Night,8,OP,NT,1,SB,1SB,3.9,70,9600,1,6,70,3600,1,6,2040,0.5,0,4.2,2.1,0.272727273,0.272727273,3.506,0.708,2365.5,409.8,2775.3,2775.3,3594.9,1.15,0.37446875,3594.9,0,1,236.55,1745.739,336.036,2275.746,0.757261042,2.271783956,0.062736619,0.06267446,100.5833666,301.7502102,69.85967156,69.99981987,1.486049891,3.342865745,3.349572003,-0.006706258,0.004700402,346.0717633,1782.878237,21.06087471,388.7391253,367.132638,2171.617362,17372.9389,409.2543875,2949.095613,2.953318064,8.85995743,0.844142932,1208.658443,9669.267547,2768.574107,168.4869977,2937.061104,22202.4,1SB,9669.267547
137,137,AM-Early,1,OP,AM,1,SB,1SB,3.9,70,10400,1,6,70,3600,1,6,2040,0.5,0,4.2,2.1,0.257142857,0.257142857,3.35,0.715,9660.337275,766.5542417,10426.89152,11177,12820.4,1.15,1.232730769,11960,860.4,0.932888209,1035.53,7072.341965,628.5744782,8550.051044,4.19999979,12.59999758,0.140685058,0.13913721,66.99849574,200.9954586,25.22612169,64.18871363,2.684770065,3.645500693,9.276098915,-5.630598222,4.15326924,2030.502839,6594.304436,87.45809904,679.0961426,2117.960938,7273.400579,7273.400579,2292.877136,8631.592864,16.37999918,49.13999054,4.546865412,37557.325,37557.325,2030.502839,87.45809904,2117.960938,10426.89152,1SB,37557.325
138,138,AM-Peak,2,Peak,AM,1,SB,1SB,3.9,70,10400,1,6,70,3600,1,6,2040,0.5,0,4.2,2.1,0.257142857,0.257142857,3.35,0.715,9512.5,766.8,10279.3,10279.3,11812.9,1.15,1.135855769,11812.9,0,1,951.25,7020.225,628.776,8429.026,4.199999969,12.59999948,0.110375286,0.108701556,73.10132363,219.3039634,31.5658888,67.89814228,4.611827455,3.446338768,7.41306546,-3.966726692,2.849145822,1726.109341,6835.140659,68.34892984,698.4510702,1794.45827,7533.59173,15067.18346,1931.15613,8930.49387,16.37999988,49.13999795,4.519946655,31632.33706,63264.67412,3452.218681,136.6978597,3588.916541,20558.6,1SB,63264.67412
139,139,AM-Shoulder,1,OP,AM,1,SB,1SB,3.9,70,10400,1,6,70,3600,1,6,2040,0.5,0,4.2,2.1,0.257142857,0.257142857,3.35,0.715,8345.034245,1204.988585,9550.02283,9583.4,12001.8,1.15,1.154019231,11960,41.8,0.996517189,837.42,6156.243681,988.0906397,7831.018721,4.0647819,12.13351967,0.106176401,0.106371588,73.2652017,218.6992532,29.53878778,68.61149586,3.318517829,3.410507191,7.921787505,-4.511280315,3.205251254,1491.067799,6016.546446,105.1047702,1099.883815,1596.172569,7116.430261,7116.430261,1806.382109,9316.197891,15.85264941,47.32072671,4.596092139,28611.00917,28611.00917,1491.067799,105.1047702,1596.172569,9550.02283,1SB,28611.00917
140,140,MD,5,OP,MD,1,SB,1SB,3.9,70,8000,1,6,70,3600,1,6,2040,0.5,0,4.2,2.1,0.310344828,0.310344828,3.353,0.708,7207.109195,664.2969349,7871.40613,9368,10949.2,1.15,1.36865,9200,1749.2,0.840244036,857.74,5206.48274,544.7234866,6454.553027,4.199998404,12.59997612,0.23207305,0.23114421,54.53030593,163.59067,21.12889507,61.1772789,2.657200442,3.824949462,11.07488107,-7.249931606,5.412416747,2066.024327,4283.344868,125.90968,538.3872549,2191.934007,4821.732123,24108.66062,2443.753367,5898.506633,16.37999378,49.13990688,4.682512249,40028.65556,200143.2778,10330.12163,629.5484001,10959.67003,39357.03065,1SB,200143.2778
141,141,PM-Shoulder,1,OP,PM,1,SB,1SB,3.9,70,8000,1,6,70,3600,1,6,2040,0.5,0,4.2,2.1,0.310344828,0.310344828,3.502,0.592,7799.908952,466.697016,8266.605968,10066.3,11202.9,1.15,1.4003625,9200,2002.9,0.821215935,949.8,5617.089341,382.6915531,6778.616894,4.19999999,12.59999988,0.2623785,0.261446884,57.57724644,172.7317381,20.89303954,54.28280554,2.119779878,4.310757295,11.19990222,-6.889144926,5.499931555,2423.603478,4426.505474,100.0535139,366.643502,2523.656992,4793.148976,4793.148976,2723.76402,5526.43598,16.37999996,49.13999955,4.533028413,44615.25451,44615.25451,2423.603478,100.0535139,2523.656992,8266.605968,1SB,44615.25451
142,142,PM-Peak,3,Peak,PM,1,SB,1SB,3.9,70,8000,1,6,70,3600,1,6,2040,0.5,0,4.2,2.1,0.310344828,0.310344828,3.502,0.592,7770.868529,476.3771571,8247.245686,9137.5,10193.1,1.15,1.2741375,9200,993.1,0.902571347,860.97,5666.116794,390.6292688,6762.741462,4.199998632,12.59997012,0.195822453,0.194745604,61.62445985,184.8730014,26.18065101,65.12602149,4.294582971,3.593033854,8.937898445,-5.344864591,3.916528912,1970.522889,4939.37564,76.07333302,400.3038241,2046.596222,5339.679464,16019.03839,2198.742888,6140.287112,16.37999467,49.13988348,4.512231119,36015.38913,108046.1674,5911.568666,228.2199991,6139.788665,24741.73706,1SB,108046.1674
143,143,PM-Late,3,OP,NT,1,SB,1SB,3.9,70,8000,1,6,70,3600,1,6,2040,0.5,0,4.2,2.1,0.310344828,0.310344828,3.506,0.708,4642.1,342.8,4984.9,4984.9,5670.5,1.15,0.7088125,5670.5,0,1,464.21,3425.8698,281.096,4087.618,1.039900212,3.116900428,0.121720188,0.121752324,80.24832872,240.5288962,65.57497235,69.96157567,2.195805507,3.344693109,3.568434597,-0.223741488,0.157904218,881.2075175,3296.682482,34.22409117,308.5759088,915.4316087,3605.258391,10815.77517,983.879791,4222.410209,4.055610827,12.15591167,1.117550409,3989.859779,11969.57934,2643.622553,102.6722735,2746.294826,14954.7,1SB,11969.57934
144,144,Night,8,OP,NT,2,NB,2NB,3.1,70,9000,1,6,70,3600,1,6,2040,0.5,0,4.2,2.1,0.285714286,0.285714286,3.506,0.708,1937.5,332.5,2270,2270,2935,1.15,0.326111111,2935,0,1,193.75,1604.25,305.9,2088.4,1.799544928,5.398655146,0.004772791,0.00459312,213.7038108,641.1138505,69.91806622,69.99999751,1.326026174,2.657142952,2.660256641,-0.003113689,0.002179649,201.4067496,1542.34325,1.40503541,331.0949646,202.811785,1873.438215,14987.50572,205.6218558,2535.628144,5.578589275,16.73583095,1.824478771,1147.079968,9176.639746,1611.253997,11.24028328,1622.49428,18160,2NB,9176.639746
145,145,AM-Early,1,OP,AM,2,NB,2NB,3.1,70,7200,1,6,70,3600,1,6,2040,0.5,0,4.2,2.1,0.333333333,0.333333333,3.35,0.715,6700.246527,526.5844909,7226.831018,9148.4,10481.6,1.15,1.455777778,8280,2201.6,0.789955732,848.18,5383.901205,484.4577316,6648.684537,4.199999902,12.59999891,0.271950493,0.271241533,53.12741043,159.3822212,19.76540752,54.5155597,1.772856189,3.411869951,9.41038022,-5.998510269,4.727266154,2312.334588,3539.731939,131.4050577,395.1794332,2443.739646,3934.911372,3934.911372,2706.549762,4725.270238,13.0199997,39.05999661,4.651685644,35239.27675,35239.27675,2312.334588,131.4050577,2443.739646,7226.831018,2NB,35239.27675
146,146,AM-Peak,2,Peak,AM,2,NB,2NB,3.1,70,6300,1,6,70,3600,1,6,2040,0.5,0,4.2,2.1,0.363636364,0.363636364,3.35,0.715,5844.941653,466.6861157,6311.627769,8413.5,9657.7,1.15,1.532968254,7245,2412.7,0.750178614,779.14,4660.537521,429.3512265,5806.697547,4.199995986,12.57718728,0.319032707,0.318530788,42.92922507,128.5546237,17.85746982,54.85539546,3.01162689,3.390733007,10.41580929,-7.02507628,5.431066501,2266.0039,2799.797753,136.7615843,329.9245315,2402.765484,3129.722285,6259.444569,2676.288653,3789.571347,13.01998756,38.98928057,4.676812372,34835.57836,69671.15672,4532.007799,273.5231686,4805.530968,12623.25554,2NB,69671.15672
147,147,AM-Shoulder,1,OP,AM,2,NB,2NB,3.1,70,9000,1,6,70,3600,1,6,2040,0.5,0,4.2,2.1,0.285714286,0.285714286,3.35,0.715,6859.1,981.1,7840.2,7840.2,9802.4,1.15,1.089155556,9802.4,0,1,685.91,5679.3348,902.612,7212.984,3.214750924,9.61613808,0.101888432,0.101995296,74.30388792,222.2618371,36.37018153,69.45447166,2.684260214,2.678013317,5.114079507,-2.43606619,1.719855655,1264.568518,4908.621482,92.0621779,889.0378221,1356.630695,5797.659305,5797.659305,1540.755051,7575.734949,9.965727863,29.81002805,3.649154808,15346.72182,15346.72182,1264.568518,92.0621779,1356.630695,7840.2,2NB,15346.72182
148,148,MD,5,OP,MD,2,NB,2NB,3.1,70,10350,1,6,70,3600,1,6,2040,0.5,0,4.2,2.1,0.258064516,0.258064516,3.353,0.708,7025.5,641.4,7666.9,7666.9,8949.7,1.15,0.864705314,8949.7,0,1,702.55,5817.114,590.088,7053.548,1.471887252,4.40758393,0.092136362,0.092195862,77.31331667,231.5156489,56.19421009,69.68829288,1.912013999,2.669027929,3.309949543,-0.640921614,0.45696468,1238.517718,5084.432282,54.403672,586.996328,1292.92139,5671.42861,28357.14305,1401.728734,6845.421266,4.56285048,13.66351018,1.595415782,6394.516292,31972.58146,6192.588592,272.01836,6464.606952,38334.5,2NB,31972.58146
149,149,PM-Shoulder,1,OP,PM,2,NB,2NB,3.1,70,10350,1,6,70,3600,1,6,2040,0.5,0,4.2,2.1,0.258064516,0.258064516,3.502,0.592,7779.5,461,8240.5,8240.5,9162.5,1.15,0.8852657,9162.5,0,1,777.95,6441.426,424.12,7581.26,1.456814057,4.364023789,0.097187945,0.097221137,76.34621075,228.7022687,54.92853178,69.47009173,1.797653853,2.677411176,3.386218309,-0.708807133,0.510352816,1403.978955,5597.571045,41.23342845,419.7665715,1445.212384,6017.337616,6017.337616,1527.679241,6856.870759,4.516123576,13.52847375,1.539759806,6898.367815,6898.367815,1403.978955,41.23342845,1445.212384,8240.5,2NB,6898.367815
150,150,PM-Peak,3,Peak,PM,2,NB,2NB,3.1,70,10350,1,6,70,3600,1,6,2040,0.5,0,4.2,2.1,0.258064516,0.258064516,3.502,0.592,7052,428.2,7480.2,7480.2,8336.6,1.15,0.805468599,8336.6,0,1,705.2,5839.056,393.944,6881.784,1.611236197,4.826543122,0.095022797,0.095056566,76.92868984,230.4439532,60.46340161,69.72144732,2.609481029,2.667758733,3.076241082,-0.408482348,0.293368757,1260.043432,5086.756568,37.44696377,390.7530362,1297.490395,5477.509605,16432.52881,1372.384323,6259.015677,4.994832211,14.96228368,1.704033402,6853.997615,20561.99285,3780.130295,112.3408913,3892.471186,22440.6,2NB,20561.99285
151,151,PM-Late,3,OP,NT,2,NB,2NB,3.1,70,9000,1,6,70,3600,1,6,2040,0.5,0,4.2,2.1,0.285714286,0.285714286,3.506,0.708,3802.2,278.1,4080.3,4080.3,4636.5,1.15,0.515166667,4636.5,0,1,380.22,3148.2216,255.852,3753.876,0.689194404,2.066614083,0.100471179,0.10048486,87.06257337,261.0652949,69.27633806,69.99099946,1.204687981,2.657484554,2.684899422,-0.027414868,0.019429595,696.5255346,2725.454465,25.70925233,252.3907477,722.2347869,2977.845213,8933.535639,773.6532916,3482.626708,2.136502651,6.406503657,0.738226146,1652.83507,4958.505211,2089.576604,77.12775699,2166.704361,12240.9,2NB,4958.505211
152,152,Night,8,OP,NT,2,SB,2SB,3.1,70,9000,1,6,70,3600,1,6,2040,0.5,0,4.2,2.1,0.285714286,0.285714286,3.506,0.708,2136.8,335.6,2472.4,2472.4,3143.6,1.15,0.349288889,3143.6,0,1,213.68,1769.2704,308.752,2274.608,0.638823156,1.916480493,0.071292603,0.071248393,96.56632635,289.7006455,69.91548274,69.99982393,1.040438066,2.657149541,2.660354942,-0.003205401,0.002248459,339.815892,1583.304108,21.99808379,313.6019162,361.8139758,1896.906024,15175.24819,405.8101434,2524.109857,1.980351785,5.941089529,0.716503995,803.6475935,6429.180748,2718.527136,175.9846703,2894.511807,19779.2,2SB,6429.180748
153,153,AM-Early,1,OP,AM,2,SB,2SB,3.1,70,9000,1,6,70,3600,1,6,2040,0.5,0,4.2,2.1,0.285714286,0.285714286,3.35,0.715,5800.9,455.9,6256.8,6256.8,7168.6,1.15,0.796511111,7168.6,0,1,580.09,4803.1452,419.428,5756.256,1.192200126,3.572080344,0.100623961,0.100666969,75.07230251,224.9322831,61.26594935,69.8811535,1.871294235,2.661661845,3.035944142,-0.374282296,0.265160899,1063.401494,4157.408506,42.22254565,413.6774543,1105.62404,4571.08596,4571.08596,1190.069131,5398.440869,3.69582039,11.07344907,1.28308509,4397.690133,4397.690133,1063.401494,42.22254565,1105.62404,6256.8,2SB,4397.690133
154,154,AM-Peak,2,Peak,AM,2,SB,2SB,3.1,70,9000,1,6,70,3600,1,6,2040,0.5,0,4.2,2.1,0.285714286,0.285714286,3.35,0.715,6665.3,530.9,7196.2,7196.2,8258,1.15,0.917555556,8258,0,1,666.53,5518.8684,488.428,6620.504,2.099999632,6.299999261,0.110417126,0.10991217,72.90045507,218.7013779,53.2727437,69.62879035,3.150107503,2.671308794,3.4914665,-0.820157706,0.58402655,1275.90759,4722.86241,53.68418121,477.2158188,1329.591771,5200.078229,10400.15646,1436.960134,6154.509866,6.509998858,19.52999771,2.269580661,9354.608889,18709.21778,2551.81518,107.3683624,2659.183542,14392.4,2SB,18709.21778
155,155,AM-Shoulder,1,OP,AM,2,SB,2SB,3.1,70,9000,1,6,70,3600,1,6,2040,0.5,0,4.2,2.1,0.285714286,0.285714286,3.35,0.715,5871.2,839.7,6710.9,6710.9,8390.3,1.15,0.932255556,8390.3,0,1,587.12,4861.3536,772.524,6174.028,1.840400769,5.513425581,0.102079995,0.102130769,74.08514672,221.9423888,51.34846128,69.78316342,2.294946156,2.665399373,3.622309128,-0.956909755,0.67561639,1083.36695,4200.71305,78.89847008,760.8015299,1162.26542,4961.51458,4961.51458,1320.06236,6483.11764,5.705242385,17.0916193,2.089737997,7529.373654,7529.373654,1083.36695,78.89847008,1162.26542,6710.9,2SB,7529.373654
156,156,MD,5,OP,MD,2,SB,2SB,3.1,70,9000,1,6,70,3600,1,6,2040,0.5,0,4.2,2.1,0.285714286,0.285714286,3.353,0.708,7834.5,701.8,8536.3,8536.3,9939.9,1.15,1.104433333,9939.9,0,1,783.45,6486.966,645.656,7853.396,3.352495927,10.01176001,0.101724395,0.101889072,74.4630725,222.3735473,34.89107691,69.19400593,2.603624686,2.688094113,5.330875871,-2.642781758,1.871613109,1443.33269,5607.71731,65.78529053,636.0147095,1509.117981,6243.732019,31218.6601,1640.688562,7515.761438,10.39273737,31.03645604,3.642785771,17041.91987,85209.59935,7216.663451,328.9264526,7545.589904,42681.5,2SB,85209.59935
157,157,PM-Shoulder,1,OP,PM,2,SB,2SB,3.1,70,9000,1,6,70,3600,1,6,2040,0.5,0,4.2,2.1,0.285714286,0.285714286,3.502,0.592,8787.785761,520.7380797,9308.523841,9500.9,10563.9,1.15,1.173766667,10350,213.9,0.979751796,896.94,7259.5781,479.0790333,8563.841933,4.040973073,12.07028465,0.111264833,0.111365976,73.10785236,218.3713111,29.32603099,68.24135907,2.542230437,2.725619808,6.342488012,-3.616868204,2.579741609,1704.675744,6186.170017,53.35310412,467.3849756,1758.028848,6653.554992,6653.554992,1864.735057,7588.324943,12.52701652,37.41788241,4.284648651,23350.86139,23350.86139,1704.675744,53.35310412,1758.028848,9308.523841,2SB,23350.86139
158,158,PM-Peak,3,Peak,PM,2,SB,2SB,3.1,70,9000,1,6,70,3600,1,6,2040,0.5,0,4.2,2.1,0.285714286,0.285714286,3.502,0.592,8087.8,499.5,8587.3,8587.3,9586.3,1.15,1.065144444,9586.3,0,1,808.78,6696.6984,459.54,7900.316,3.321687384,9.932269167,0.107995543,0.108070751,73.68705794,220.3337066,39.33995224,69.05283762,3.642838424,2.693589524,4.728017942,-2.034428418,1.449612559,1531.993578,5747.026422,49.66283284,449.8371672,1581.65641,6196.86359,18590.59077,1680.982076,7096.537924,10.29723089,30.79003442,3.529254726,17304.41192,51913.23577,4595.980733,148.9884985,4744.969231,25761.9,2SB,51913.23577
159,159,PM-Late,3,OP,NT,2,SB,2SB,3.1,70,9000,1,6,70,3600,1,6,2040,0.5,0,4.2,2.1,0.285714286,0.285714286,3.506,0.708,6204.2,453.9,6658.1,6658.1,7565.9,1.15,0.840655556,7565.9,0,1,620.42,5137.0776,417.588,6125.452,1.563062705,4.680849746,0.100959362,0.101020143,86.98749951,260.4984519,58.49737547,69.82779785,1.959195333,2.66369563,3.17962983,-0.515934199,0.365740881,1139.056076,4444.723924,42.18479958,411.7152004,1181.240875,4856.439125,14569.31737,1265.610474,5679.869526,4.845494386,14.51063421,1.674405975,6131.418016,18394.25405,3417.168227,126.5543987,3543.722626,19974.3,2SB,18394.25405
160,160,Night,8,OP,NT,3,NB,3NB,3.7,70,8000,1,6,70,3600,1,6,2040,0.5,0,4.2,2.1,0.310344828,0.310344828,3.506,0.708,2157.2,370.1,2527.3,2527.3,3267.5,1.15,0.4084375,3267.5,0,1,215.72,1708.5024,325.688,2224.024,0.540708413,1.621913011,0.117818664,0.117824216,80.44493916,241.3032427,69.83189526,69.99906526,1.25540547,3.171470922,3.179063079,-0.007592158,0.005344156,417.0134695,1524.46653,38.37393321,331.7260668,455.3874027,1856.192597,14849.54078,532.1352692,2519.644731,2.000621129,6.001078141,0.631817813,1064.57093,8516.567441,3336.107756,306.9914656,3643.099222,20218.4,3NB,8516.567441
161,161,AM-Early,1,OP,AM,3,NB,3NB,3.7,70,8000,1,6,70,3600,1,6,2040,0.5,0,4.2,2.1,0.310344828,0.310344828,3.35,0.715,7444.75033,585.0832233,8029.833553,10183.4,11667.4,1.15,1.458425,9200,2467.4,0.788521864,944.14,5720.53709,514.8732365,7066.253527,4.059722232,12.12582787,0.274763552,0.274944405,51.48332292,153.773553,18.89808824,47.77502462,1.776461518,4.646779395,11.74721999,-7.100440595,6.003053993,2515.935091,3984.675238,141.5615155,443.5217078,2657.496607,4428.196946,4428.196946,2940.619638,5315.240362,15.02097226,44.8655631,4.489393576,44143.02832,44143.02832,2515.935091,141.5615155,2657.496607,8029.833553,3NB,44143.02832
162,162,AM-Peak,2,Peak,AM,3,NB,3NB,3.7,70,7200,1,6,70,3600,1,6,2040,0.5,0,4.2,2.1,0.333333333,0.333333333,3.35,0.715,6679.826975,533.3910083,7213.217983,9364.9,10749.9,1.15,1.493041667,8280,2469.9,0.770239723,867.24,5115.076538,469.3840873,6347.631825,4.199999859,12.59999901,0.302908254,0.301208693,46.81858585,140.4557512,18.44684697,50.50217187,3.084961861,4.39585055,12.03457698,-7.638726433,6.204203888,2416.638905,3395.94807,141.3825674,392.0084409,2558.021472,3787.956511,7575.913022,2840.786607,4571.973393,15.53999948,46.61999633,4.664270179,44145.8221,88291.6442,4833.27781,282.7651347,5116.042945,14426.43597,3NB,88291.6442
163,163,AM-Shoulder,1,OP,AM,3,NB,3NB,3.7,70,8800,1,6,70,3600,1,6,2040,0.5,0,4.2,2.1,0.290322581,0.290322581,3.35,0.715,7081.328641,1012.890453,8094.219094,8726.4,10910.4,1.15,1.239818182,10120,790.4,0.92755536,763.44,5559.742004,891.3435988,7122.912802,4.199999994,12.59999985,0.145361902,0.14453953,65.12169853,195.3650936,25.88154989,67.65397336,3.08972475,3.281403722,8.577538862,-5.29613514,3.784277203,1571.614675,4746.273966,128.8343852,884.056068,1700.44906,5630.330034,5630.330034,1958.11783,7398.44217,15.53999998,46.61999945,4.836425302,30429.15097,30429.15097,1571.614675,128.8343852,1700.44906,8094.219094,3NB,30429.15097
