,Period,Hours/Day,Peak,4Periods,Segment,Direction,SegDir,Length,Speed GP,Capacity GP,Alpha GP,Beta GP,Speed ML,Capacity ML,Alpha ML,Beta ML,Year,MinToll,MinCapture,MaxToll,Soft Cap,MaxCapture,MaxCap_aux,B1,B2,TotalLights,TotalHeavies,TotalVeh,TotalVeh_Real,Corridor PCE pre-fix,Suppressed ratio ref,Suppressed ratio,Corridor PCE,Suppressed Demand,PCE ratio,HOV3,InScopeLights,InScopeHeavies,InScopeVeh,TollLights,TollHeavies,CaptureRateLights,CaptureRateHeavies,VOT Lights,VOT Heavies,Speed GP real,Speed ML real,Bounus Seg,Time ML,Time GP,Time Savings,BonusRel,MLVeh_Lights,GPVeh_Lights,MLVeh_Heavies,GPVeh_Heavies,MLVeh,GPVeh,GPVehDay,ML PCE,GP PCE,TollLightsPerSeg,TollHeaviesPerSeg,TollBlend,RevenuePerHour,RevenuePerDay,TransactionsDay_Lights,TransactionsDay_Heavies,TransactionsDay,TotalVeh_hours
92,MD,5,OP,MD,6,SB,6SB,1.3,70,8000.0,1,6,70,3600,1,6,2032,0.5,0,3.6,1.8,0.3103448275862069,0.3103448275862069,3.249,0.708,4350.5,390.8,4741.3,4741.3,5522.9,1.2,0.6903625,5522.9,0.0,1.0,435.05,3132.36,312.64000000000004,3793.0400000000004,0.7660718726052065,2.2979197307411727,0.1249932876945888,0.12498371153463882,61.16080308758803,183.45878655614408,66.1916100197745,69.97022877506717,0.7219278596044769,1.1147598252214679,1.1783970804864512,-0.06363725526498332,0.04487795634051584,391.5239746430222,3523.926025356978,39.07490757418949,351.72509242581054,430.59888221721167,3875.6511177827883,19378.25558891394,508.74869736559066,4579.10130263441,0.9958934343867685,2.987295649963525,0.9050801607042657,506.6444571711005,2533.2222858555024,1957.619873215111,195.37453787094745,2588.0444110860585,23706.5
93,PM-Shoulder,1,OP,PM,6,SB,6SB,1.3,70,5600.0,1,6,70,3600,1,6,2032,0.5,0,3.6,1.8,0.391304347826087,0.391304347826087,3.399,0.592,3573.2,209.1,3782.2999999999997,3782.2999999999997,4200.5,1.2,0.7500892857142857,4200.5,0.0,1.0,357.32,2572.7039999999997,167.28,3025.84,0.8165587668841299,2.4495994062372266,0.1669635047183179,0.16693332257378374,56.18223602895628,168.5414174692707,65.09504509134347,69.98071291065726,0.82118287181029,1.1145928178751305,1.1982478833918602,-0.08365506551672963,0.05877351837430208,429.54767644283527,2786.3323235571643,27.924606200142545,181.17539379985746,457.4722826429778,2967.5077173570216,2967.5077173570216,513.3214950432629,3329.8585049567364,1.061526396949369,3.184479228108395,0.9162413454642034,544.901525689797,544.901525689797,429.54767644283527,27.924606200142545,814.7922826429779,3782.2999999999997
94,PM-Peak,3,Peak,PM,6,SB,6SB,1.3,70,5600.0,1,6,70,3600,1,6,2032,0.5,0,3.6,1.8,0.391304347826087,0.391304347826087,3.399,0.592,3265.3,206.0,3471.3,3471.3,3883.3,1.2,0.6934464285714286,3883.3,0.0,1.0,326.53000000000003,2351.016,164.8,2777.0400000000004,1.0573727155338108,3.171679083626773,0.1706547631311306,0.17066323584199727,55.65089975327291,166.92959080503343,66.91605403170911,69.98728934426308,1.1726075219725074,1.1144880839193942,1.1656395633107506,-0.051151479391356336,0.03594769431752545,401.21207859749813,2537.557921402502,28.125301266761152,177.87469873323886,429.3373798642593,2715.4326201357408,8146.297860407222,485.5879823977816,3071.1820176022184,1.374584530193954,4.123182808714805,1.1958780178013355,667.4656752401161,2002.3970257203482,1203.6362357924945,84.37590380028345,1614.5421395927779,10413.900000000001
95,PM-Late,3,OP,NT,6,SB,6SB,1.3,70,8000.0,1,6,70,3600,1,6,2032,0.5,0,3.6,1.8,0.3103448275862069,0.3103448275862069,3.402,0.708,3803.8,274.8,4078.6000000000004,4078.6000000000004,4628.200000000001,1.2,0.5785250000000001,4628.200000000001,0.0,1.0,380.38000000000005,2738.7360000000003,219.84000000000003,3262.8800000000006,0.682804581884286,2.0482063423981822,0.12495396733048657,0.12494371136541649,71.45625719621417,214.34706660788711,68.63218760086743,69.98845889636877,0.5959650342912525,1.1144694601076135,1.1364929885903008,-0.022023528482687293,0.015545092013210481,342.2159286708275,3081.2040713291726,27.467625506573164,247.33237449342684,369.68355417740065,3328.5364458225995,9985.609337467798,424.618805190547,3823.201194809453,0.8876459564495719,2.662668245117637,0.7842544402834891,376.90375952243073,1130.711278567292,1026.6477860124826,82.40287651971948,1489.4306625322022,12235.800000000001
96,Night,8,OP,NT,7,NB,7NB,0.6,70,9000.0,1,6,70,3600,1,6,2032,0.5,0,3.6,1.8,0.2857142857142857,0.2857142857142857,3.402,0.708,1815.8,287.6,2103.4,2103.4,2678.6,1.2,0.29762222222222223,2678.6,0.0,1.0,181.58,1307.3760000000002,230.08000000000004,1682.7200000000003,1.794114655052198,5.397133881222418,7.036653989689242e-05,3.742384461933868e-05,90376.7578633061,271875.3010380446,69.95139690204236,69.9999988424813,0.0,0.5142857227899335,0.5146430463770898,-0.00035732358715634405,0.0002501324639628252,0.09199552546423964,1634.1280044745358,0.008610478170017444,287.59138952183,0.10060600363425709,1921.7193939963659,15373.755151970927,0.11782695997429198,2496.902173040026,1.0764687930313188,3.2382803287334507,2.1024831149094787,0.12691345433972828,1.0153076347178263,0.7359642037139171,0.06888382536013955,182.38484802907408,16827.2
97,AM-Early,1,OP,AM,7,NB,7NB,0.6,70,10800.0,1,6,70,3600,1,6,2032,0.5,0,3.6,1.8,0.25,0.25,3.246,0.715,8657.4,671.8,9329.199999999999,9329.199999999999,10672.8,1.2,0.9882222222222221,10672.8,0.0,1.0,865.74,6233.328,537.4399999999999,7463.36,1.9411099381431307,5.8204479758680145,0.10271285448956723,0.10272607329395439,67.02680016729408,200.9808902095633,44.96419592841763,69.11051798053322,0.4060041544321095,0.5209047920917094,0.8006370236734911,-0.27973223158178173,0.20044591657144378,640.2429118497452,7151.417088150255,55.209100831102845,616.5908991688971,695.452012680848,7768.007987319152,7768.007987319152,805.8702143430537,9001.189785656947,1.1646659628858784,3.4922687855208085,2.249074773929684,938.4741469194735,938.4741469194735,640.2429118497452,55.209100831102845,1561.1920126808482,9329.199999999999
98,AM-Peak,2,Peak,AM,7,NB,7NB,0.6,70,9000.0,1,6,70,3600,1,6,2032,0.5,0,3.6,1.8,0.2857142857142857,0.2857142857142857,3.246,0.715,7055.7,550.1,7605.8,7605.8,8706.0,1.2,0.9673333333333334,8706.0,0.0,1.0,705.57,5080.104,440.08000000000004,6084.64,1.799980130617189,5.399957606371683,0.14154576181613124,0.14147180613978474,59.55839734921832,178.67576164795878,50.0566474429353,69.25530612096684,0.5819973351180034,0.5198157659879451,0.71918519994852,-0.19936943396057494,0.14342963996396405,719.0671907851756,5631.0628092148245,62.25891244599648,487.84108755400354,781.326103231172,6118.903896768828,12237.807793537657,905.843928123165,7094.586071876835,1.0799880783703133,3.2399745638230097,2.0868394605994673,978.3012862915336,1956.6025725830673,1438.1343815703513,124.51782489199296,2268.2222064623443,15211.6
99,AM-Shoulder,1,OP,AM,7,NB,7NB,0.6,70,12600.0,1,6,70,3600,1,6,2032,0.5,0,3.6,1.8,0.2222222222222222,0.2222222222222222,3.246,0.715,5409.4,763.9,6173.299999999999,6173.299999999999,7701.099999999999,1.2,0.6111984126984127,7701.099999999999,0.0,1.0,540.9399999999999,3894.768,611.12,4938.639999999999,0.6725127596740506,2.0173232649045523,0.08665708370718714,0.08666428206844175,71.28092648302423,213.81998968740805,67.70646655285701,69.95045140021023,0.25944937830408676,0.5146500026716312,0.5317069673381281,-0.017056964666496865,0.012194877136689654,337.50923659607383,4530.950763403926,52.962276057666124,710.9377239423338,390.47151265374,5241.88848734626,5241.88848734626,496.3960647690722,6663.763935230928,0.4035076558044303,1.2103939589427313,0.8549184484763144,200.29277986328094,200.29277986328094,337.50923659607383,52.962276057666124,931.4115126537399,6173.299999999999
100,MD,5,OP,MD,7,NB,7NB,0.6,70,9000.0,1,6,70,3600,1,6,2032,0.5,0,3.6,1.8,0.2857142857142857,0.2857142857142857,3.249,0.708,6242.8,568.2,6811.0,6811.0,7947.400000000001,1.2,0.8830444444444445,7947.400000000001,0.0,1.0,624.2800000000001,4494.816000000001,454.56000000000006,5448.8,1.3252807122670645,3.9748097261156254,0.11492048627165177,0.11493938690201758,63.42455164383541,190.22424639168645,55.300227280995514,69.80156832027501,0.4084604145378591,0.5157477241029728,0.6509918994920979,-0.13524417538912514,0.09569432964446856,516.5464404216008,5101.9735595783995,52.246847710181115,515.953152289819,568.7932881317819,5617.926711868218,28089.63355934109,673.2869835521442,6649.833016447857,0.7951684273602386,2.384885835669375,1.5686547846738048,535.3441877509593,2676.720938754797,2582.732202108004,261.23423855090556,3468.2464406589097,34055.0
101,PM-Shoulder,1,OP,PM,7,NB,7NB,0.6,70,7200.0,1,6,70,3600,1,6,2032,0.5,0,3.6,1.8,0.3333333333333333,0.3333333333333333,3.399,0.592,6463.7,378.2,6841.9,6841.9,7598.299999999999,1.2,1.0553194444444443,7598.299999999999,0.0,1.0,646.37,4653.8640000000005,302.56,5473.52,1.7999983563827033,5.399960804347365,0.16430217442414471,0.1642388113023221,57.66821246875258,173.0035396331389,43.939784519670454,69.36843857034519,0.44127083089206637,0.5189680024798756,0.8193030619866589,-0.3003350595067833,0.21351214339066124,764.6399746742479,5052.690025325752,49.69209474763058,328.5079052523694,814.3320694218785,5381.1979305781215,5381.1979305781215,913.7162589171396,6038.21374108286,1.079999013829622,3.239976482608419,2.0196749254010053,986.8116369367674,986.8116369367674,764.6399746742479,49.69209474763058,1460.7020694218786,6841.9
102,PM-Peak,3,Peak,PM,7,NB,7NB,0.6,70,6300.0,1,6,70,3600,1,6,2032,0.5,0,3.6,1.8,0.36363636363636365,0.36363636363636365,3.399,0.592,5884.3,354.9,6239.2,6239.2,6949.0,1.2,1.103015873015873,6949.0,0.0,1.0,588.4300000000001,4236.696,283.92,4991.360000000001,1.7999821959236777,5.399734876175523,0.22634503066356934,0.22631544577919302,52.405637266007034,157.21074791423135,45.36014813519294,68.74737190703551,0.5854760090665604,0.52365638134766,0.7936482017806549,-0.26999182043299486,0.19555374124645838,958.9550860322215,4336.914913967778,64.25548136562848,290.6445186343715,1023.21056739785,4627.55943260215,13882.678297806451,1151.721530129107,5208.848469870893,1.0799893175542066,3.239840925705314,2.0260391275433616,1243.8387871583327,3731.516361474998,2876.8652580966645,192.76644409688544,3658.0617021935504,18717.6
103,PM-Late,3,OP,NT,7,NB,7NB,0.6,70,9000.0,1,6,70,3600,1,6,2032,0.5,0,3.6,1.8,0.2857142857142857,0.2857142857142857,3.402,0.708,4261.3,307.6,4568.900000000001,4568.900000000001,5184.1,1.2,0.5760111111111111,5184.1,0.0,1.0,426.13000000000005,3068.1360000000004,246.08000000000004,3655.120000000001,0.6836083797974561,2.0509800499862973,0.11378362711471635,0.11374309637913312,74.42633279631745,223.29586393325837,68.58697596984281,69.98314164898703,0.26317394786396864,0.5144096013946393,0.5248809922138706,-0.010471390819231319,0.007416694549709475,349.1036425612374,3486.0663574387627,27.989901156977083,279.6100988430229,377.0935437182145,3765.6764562817857,11297.029368845357,433.0733460321686,4324.896653967831,0.4101650278784737,1.2305880299917784,0.7851020238308734,177.63414260803566,532.902427824107,1047.3109276837122,83.96970347093125,1557.4106311546436,13706.7
104,Night,8,OP,NT,7,SB,7SB,0.6,70,9000.0,1,6,70,3600,1,6,2032,0.5,0,3.6,1.8,0.2857142857142857,0.2857142857142857,3.402,0.708,1589.2,261.1,1850.3000000000002,1850.3000000000002,2372.5,1.2,0.26361111111111113,2372.5,0.0,1.0,158.92000000000002,1144.224,208.88000000000002,1480.2400000000002,1.7940014923009904,5.370034080068766,6.174696288307472e-05,3.3652224730897115e-05,187164.55909899945,560244.8299268434,69.97652393784871,69.99999948001978,0.0,0.5142857181059771,0.5144582493405109,-0.00017253123453375707,0.00012077453835764376,0.07065235685792329,1430.209347643142,0.0070292767017897904,261.0929707232982,0.07768163355971308,1691.3023183664404,13530.418546931523,0.09174018696329266,2213.4882598130366,1.0764008953805941,3.2220204480412598,2.1175904978632203,0.09869873345072462,0.789589867605797,0.5652188548633863,0.056234213614318324,159.54145306847772,14802.400000000001
105,AM-Early,1,OP,AM,7,SB,7SB,0.6,70,6300.0,1,6,70,3600,1,6,2032,0.5,0,3.6,1.8,0.36363636363636365,0.36363636363636365,3.246,0.715,4058.0,314.9,4372.9,4372.9,5002.7,1.2,0.794079365079365,5002.7,0.0,1.0,405.8,2921.76,251.92,3498.3199999999997,0.9864409450423178,2.9592361922340293,0.14254169785918347,0.1425219142102919,57.95249337152348,173.85238992472875,62.43009435231423,69.97217068005106,0.41505306560191024,0.5144902559134632,0.5766449718438639,-0.06215471593040067,0.04365148029070468,416.4726311370479,3235.727368862952,35.904120627856734,278.99587937214324,452.37675176490467,3514.7232482350955,3514.7232482350955,524.1849930206181,4072.7150069793815,0.5918645670253907,1.7755417153404176,1.1430172462180335,310.2446574332281,310.2446574332281,416.4726311370479,35.904120627856734,858.1767517649047,4372.9
106,AM-Peak,2,Peak,AM,7,SB,7SB,0.6,70,6300.0,1,6,70,3600,1,6,2032,0.5,0,3.6,1.8,0.36363636363636365,0.36363636363636365,3.246,0.715,4903.1,390.2,5293.3,5293.3,6073.700000000001,1.2,0.9640793650793652,6073.700000000001,0.0,1.0,490.31000000000006,3530.232,312.16,4234.64,1.7999998777074249,5.399998654548191,0.16673294747076411,0.1666765884275809,54.662424858007185,163.98724485666824,52.23340145217159,69.8448352853226,0.711403251393832,0.5154282324947389,0.6892141618034203,-0.17378592930868142,0.12244991326239421,588.6059866156105,3824.1840133843903,52.02976384355366,338.1702361564463,640.6357504591641,4162.3542495408365,8324.708499081673,744.6952781462714,4838.694721853729,1.0799999266244549,3.2399991927289142,2.092376764357691,804.2708152065642,1608.5416304131284,1177.211973231221,104.05952768710732,1771.5815009183284,10586.6
107,AM-Shoulder,1,OP,AM,7,SB,7SB,0.6,70,6300.0,1,6,70,3600,1,6,2032,0.5,0,3.6,1.8,0.36363636363636365,0.36363636363636365,3.246,0.715,4790.3,676.5,5466.8,5466.8,6819.8,1.2,1.0825079365079366,6819.8,0.0,1.0,479.03000000000003,3449.0160000000005,541.2,4373.4400000000005,1.7999914975469273,5.39994576229419,0.18083425348024235,0.18079995182608252,52.62642141098906,157.87842424270664,42.94168928823101,69.6827786497799,0.49805608858051553,0.5166269298894226,0.8383461525782705,-0.3217192226888479,0.22684230680478937,623.7002336014116,3687.569766398589,97.84893392827587,578.6510660717241,721.5491675296875,4266.220832470313,4266.220832470313,917.2470353862392,5423.522964613761,1.0799948985281564,3.239967457376514,2.288179555752367,990.6204321669425,990.6204321669425,623.7002336014116,97.84893392827587,1200.5791675296875,5466.8
108,MD,5,OP,MD,7,SB,7SB,0.6,70,9000.0,1,6,70,3600,1,6,2032,0.5,0,3.6,1.8,0.2857142857142857,0.2857142857142857,3.249,0.708,6294.3,558.0,6852.3,6852.3,7968.3,1.2,0.8853666666666666,7968.3,0.0,1.0,629.4300000000001,4531.896,446.40000000000003,5481.84,1.334117580212609,4.000858773476248,0.11487176394368298,0.11492039690713293,63.456477132798845,190.29837177484313,55.11375849540459,69.7955352209008,0.4087003256536384,0.5157923051390187,0.6531944288103976,-0.13740212367137883,0.09723610016727836,520.5868875293211,5144.283112470679,51.300465179344144,506.69953482065586,571.8873527086653,5650.982647291335,28254.913236456672,674.4882830673534,6664.381716932647,0.8004705481275655,2.400515264085749,1.5733343824016865,539.862020926334,2699.31010463167,2602.934437646605,256.5023258967207,3488.8667635433258,34261.5
109,PM-Shoulder,1,OP,PM,7,SB,7SB,0.6,70,9000.0,1,6,70,3600,1,6,2032,0.5,0,3.6,1.8,0.2857142857142857,0.2857142857142857,3.399,0.592,7564.1,442.6,8006.700000000001,8006.700000000001,8891.900000000001,1.2,0.987988888888889,8891.900000000001,0.0,1.0,756.4100000000001,5446.152000000001,354.08000000000004,6405.360000000001,1.7646012834229177,5.289653532858813,0.12281692620476367,0.12300329790654779,63.286543981807355,189.71078288372743,46.667214874605854,69.40143887812978,0.4205194439142243,0.5187212337660126,0.7714195093221545,-0.2526982755561419,0.1799936565255082,668.8796482839261,6138.810351716074,43.55300772275045,399.04699227724956,712.4326560066766,6537.857343993324,6537.857343993324,799.5386714521775,7335.951328547823,1.0587607700537505,3.1737921197152876,1.9800976205831582,846.4117241907359,846.4117241907359,668.8796482839261,43.55300772275045,1468.8426560066766,8006.700000000001
110,PM-Peak,3,Peak,PM,7,SB,7SB,0.6,70,8100.0,1,6,70,3600,1,6,2032,0.5,0,3.6,1.8,0.3076923076923077,0.3076923076923077,3.399,0.592,7669.9,468.4,8138.299999999999,8138.299999999999,9075.099999999999,1.2,1.1203827160493824,9075.099999999999,0.0,1.0,766.99,5522.328,374.72,6510.639999999999,3.40032410061981,10.19507963070232,0.13013594458584,0.1301789158172092,61.917686407933644,185.6457575213707,34.60856123676229,69.20004818165779,0.792337788129311,0.5202308516533979,1.0402050450383842,-0.5199741933849863,0.368143531526869,718.6533705928326,6184.256629407168,48.780643335024635,419.6193566649753,767.4340139278572,6603.875986072143,19811.627958216428,864.9953005979065,7443.114699402094,2.040194460371886,6.117047778421392,3.832221227990033,1764.5861515535598,5293.7584546606795,2155.960111778498,146.3419300050739,3069.292041783571,24414.899999999998
111,PM-Late,3,OP,NT,7,SB,7SB,0.6,70,9000.0,1,6,70,3600,1,6,2032,0.5,0,3.6,1.8,0.2857142857142857,0.2857142857142857,3.402,0.708,4417.1,319.1,4736.200000000001,4736.200000000001,5374.400000000001,1.2,0.5971555555555557,5374.400000000001,0.0,1.0,441.71000000000004,3180.3120000000004,255.28000000000003,3788.960000000001,0.7174632066237537,2.152327182788831,0.11380711889844376,0.11379327333235266,74.41900956418907,223.25055239414291,68.25452249524768,69.97906397356435,0.27280599133305,0.5144395760080407,0.5274375775247208,-0.012998001516680069,0.009206304267304585,361.9421459181475,3613.4478540818527,29.049146816282992,290.05085318371704,390.9912927344305,3903.49870726557,11710.49612179671,449.0895863669965,4483.600413633004,0.4304779239742522,1.2913963096732985,0.8240680724597965,193.32206457133572,579.9661937140072,1085.8264377544424,87.14744044884898,1614.6838782032914,14208.600000000002
112,Night,8,OP,NT,8,NB,8NB,8.4,70,8000.0,1,6,70,3600,1,6,2032,0.5,0,3.6,1.8,0.3103448275862069,0.3103448275862069,3.402,0.708,1553.2,247.6,1800.8,1800.8,2296.0,1.2,0.287,2296.0,0.0,1.0,155.32000000000002,1118.304,198.08,1440.64,1.799999403143564,5.3999947640110255,0.0008454317411518004,0.0004492399249987219,113122.18064034583,339366.3253913069,69.96103703593562,69.9999995250403,0.0,7.200000048852998,7.204009851099255,-0.0040098022462569105,0.002806895769478453,0.945449697857023,1396.9345503021432,0.08898544434374685,247.51101455565626,1.0344351422007698,1644.4455648577994,13155.564518862395,1.2124060308882636,2139.467593969112,15.119994986405938,45.35995601769262,2.109682604876905,18.33157053314439,146.65256426515512,7.563597582856184,0.7118835547499748,163.59548113760619,14406.4
113,AM-Early,1,OP,AM,8,NB,8NB,8.4,70,8800.0,1,6,70,3600,1,6,2032,0.5,0,3.6,1.8,0.2903225806451613,0.2903225806451613,3.246,0.715,7405.3,578.5,7983.8,7983.8,9140.8,1.2,1.0387272727272727,9140.8,0.0,1.0,740.5300000000001,5331.816000000001,462.8,6387.040000000001,1.799997741270337,5.399965333755147,0.14332541801152734,0.14222895604595534,59.34140459167548,178.02329430993427,43.5984313340368,68.9679097179645,5.690283782702183,7.307746487620749,11.560048941635497,-4.252302454014748,3.052034259144847,764.1847569605497,5900.585243039451,65.82356085806813,512.6764391419318,830.0083178186179,6413.261682181383,6413.261682181383,961.6554395347541,7438.6145604652465,15.119981026670832,45.359708803543235,2.0854920921387348,14540.19657904885,14540.19657904885,764.1847569605497,65.82356085806813,1570.538317818618,7983.8
114,AM-Peak,2,Peak,AM,8,NB,8NB,8.4,70,8000.0,1,6,70,3600,1,6,2032,0.5,0,3.6,1.8,0.3103448275862069,0.3103448275862069,3.246,0.715,6035.3,473.7,6509.0,6509.0,7456.4,1.2,0.9320499999999999,7456.4,0.0,1.0,603.5300000000001,4345.416,378.96000000000004,5207.200000000001,1.7999990816326623,5.399964917808815,0.13934457314675805,0.13838043464216782,59.52380478811337,178.57034534638072,52.91362787518848,69.72190275613275,9.031102872984313,7.228718380834322,9.52495642878285,-2.2962380479485285,1.6274695001479966,605.5101376650928,4826.259862334908,52.44064951199592,421.2593504880041,657.9507871770887,5247.519212822912,10495.038425645824,762.8320862010805,6090.03791379892,15.119992285714364,45.35970530959405,2.086927147301594,11534.001018525887,23068.002037051774,1211.0202753301855,104.88129902399184,1919.4315743541774,13018.0
115,AM-Shoulder,1,OP,AM,8,NB,8NB,8.4,70,9600.0,1,6,70,3600,1,6,2032,0.5,0,3.6,1.8,0.2727272727272727,0.2727272727272727,3.246,0.715,4627.1,657.8,5284.900000000001,5284.900000000001,6600.5,1.2,0.6875520833333333,6600.5,0.0,1.0,462.71000000000004,3331.5120000000006,526.24,4227.920000000001,0.7954703916026904,2.383809756799329,0.11004015859796748,0.1100801733071786,64.66763892900575,193.79143492387232,65.98984977203494,69.95842792038964,4.53017064252351,7.20427852629186,7.637538223546376,-0.43325969725451596,0.3062767564824632,366.6001088510319,3797.7898911489683,57.92859040116967,599.8714095988303,424.5286992522016,4397.661300747799,4397.661300747799,540.3858800545408,5597.404119945459,6.681951289462599,20.02400195711436,1.0122054690346851,3609.56627762018,3609.56627762018,366.6001088510319,57.92859040116967,887.2386992522016,5284.900000000001
