,index,Year,SegDir,Segment,Direction,Period,Hours/Day,Peak,4Periods,Length,Speed GP,Capacity GP,Alpha GP,Beta GP,Speed ML,Capacity ML,Alpha ML,Beta ML,MinToll,MinCapture,AADT Lights,AADT Medium A,AADT Medium B,AADT Heavy A,AADT Heavy B,GrowthFactor,MaxToll,Soft Cap,MaxCapture,MaxCap_aux,B1,B2,TotalLights,TotalMediumA,TotalMediumB,TotalHeavyA,TotalHeavyB,TotalVeh,Corridor PCE pre-fix,Suppressed ratio ref,Suppressed ratio,Corridor PCE,Suppressed Demand,PCE ratio,HOV3,InScopeLights,InScopeMediumA,InScopeMediumB,InScopeHeavyA,InScopeHeavyB,InScopeVeh,TollLights,TollMediumA,TollMediumB,TollHeavyA,TollHeavyB,CaptureRateLights,CaptureRateMediumA,CaptureRateMediumB,CaptureRateHeavyA,VOT Lights,VOT MediumA,VOT MediumB,VOT HeavyA,Speed GP Real,Speed ML Real,Bounus Seg,Time ML,Time GP,Time Savings,BonusRel,MLVeh_Lights,GPVeh_Lights,MLVeh_MediumA,GPVeh_MediumA,MLVeh_MediumB,GPVeh_MediumB,MLVeh_HeavyA,GPVeh_HeavyA,MLVeh,GPVeh,GPVehDay,ML PCE,ML V/C,ML Volume,ML PCE Total,GP PCE,GP Volume,GP PCE Total,Highway PCE,Highway Volume,Highway PCE Total,Highway V/C,TollLightsPerSeg,TollMediumAPerSeg,TollMediumBPerSeg,TollHeavyAPerSeg,TollBlend,RevenuePerHour,RevenuePerHourLights,RevenuePerHourMediumA,RevenuePerHourMediumB,RevenuePerHourHeavyA,RevenuePerDay,RevenuePerDayLights,RevenuePerDayMediumA,RevenuePerDayMediumB,RevenuePerDayHeavyA,TransactionsDay_Lights,TransactionsDay_MediumA,TransactionsDay_MediumB,TransactionsDay_HeavyA,TransactionsDay,TransactionsLightsLength,TransactionsMediumALength,TransactionsMediumBLength,TransactionsHeavyALength,TotalVeh_hours,Difference in Travel Time,Implied Min VOT
10,10,2025,1SB,1,SB,AM-Peak,1,Peak,AM,0.7,55,5600.0,1,6,70,3600,1,5,0.5,0,3378.0,132.0,59.0,298.0,16.0,1.0,3.6,1.8,0.4891304347826087,0.4891304347826087,3.13,0.715,3546.9,138.6,61.95,312.90000000000003,16.8,4077.15,4893.0,1.0,0.611625,4893.0,0.0,1.0,0.0,2837.5200000000004,110.88,49.56,250.32000000000005,13.440000000000001,3261.7200000000003,1.7999828350522913,5.399948505156874,5.399948505156874,5.399948505156874,5.399948505156874,0.16442227010822472,0.16434884270270986,0.16434344845755483,0.16436110512673366,45.98878392138822,137.96635176416467,137.96635176416467,137.96635176416467,46.44695226696887,69.98448001077858,0.9947248402171704,0.6001330579798752,0.9042573936518251,-0.30412433567194996,0.09843472101082298,466.5514798774899,3080.3485201225103,18.22299967887647,120.37700032112352,8.144861305556418,53.805138694443585,41.14287183532398,271.75712816467603,534.0622126972468,3543.0877873027534,3543.0877873027534,669.0836783367605,0.1858565773157668,669.0836783367605,468.3585748357323,4468.56632166324,4468.56632166324,3127.9964251642677,5137.650000000001,5137.650000000001,3596.355,0.9174375000000001,1.2599879845366038,3.7799639536098115,3.7799639536098115,3.7799639536098115,2.255054013534079,843.0373953538722,587.8492588134084,68.88228191279623,30.78728214215461,155.518572485513,843.0373953538722,587.8492588134084,68.88228191279623,30.78728214215461,155.518572485513,466.5514798774899,18.22299967887647,8.144861305556418,41.14287183532398,534.0622126972468,326.5860359142429,12.756099775213528,5.701402913889492,28.800010284726785,4077.15,-0.3363249643375876,355.11452861711405
11,11,2025,1SB,1,SB,AM-Shoulder,3,OP,AM,0.7,55,5600.0,1,6,70,3600,1,5,0.5,0,3357.0,153.0,54.0,352.0,15.0,1.0,3.6,1.8,0.4891304347826087,0.4891304347826087,3.13,0.715,3357.0,153.0,54.0,352.0,15.0,3931.0,5079.0,1.0,0.634875,5079.0,0.0,1.0,0.0,2685.6000000000004,122.4,43.2,281.6,12.0,3144.8,1.509054587083869,4.527163761251607,4.527163761251607,4.527163761251607,4.527163761251607,0.16190554161620488,0.16184772627964936,0.16184179919449995,0.16185963946026924,46.32374463944542,138.97123391833625,138.97123391833625,138.97123391833625,44.20894307888882,69.98636678971313,0.6825771611187063,0.6001168788515154,0.9500340219636768,-0.3499171431121614,0.13047836082911918,434.81352256447985,2922.18647743552,19.81016169662908,133.18983830337092,6.991565725202398,47.0084342747976,45.579674472011824,306.42032552798815,507.19492445832316,3423.8050755416766,10271.41522662503,651.9577282460098,0.18109936895722492,1955.8731847380293,1369.1112293166204,4427.0422717539905,13281.12681526197,9296.788770683379,5079.0,15237.0,10665.9,0.9069642857142857,1.0563382109587083,3.169014632876125,3.169014632876125,3.169014632876125,1.9397666517367975,688.6878602760937,459.3101385264166,62.77869229625968,22.156374089881577,144.44265536353583,2066.0635808282814,1377.9304155792497,188.33607688877902,66.46912226964473,433.3279660906075,1304.4405676934396,59.43048508988724,20.974697175607194,136.73902341603548,1521.5847733749695,913.1083973854077,41.60133956292107,14.682288022925034,95.71731639122483,11793.0,-0.3683206443374509,258.75632848319657
12,12,2025,1SB,1,SB,MD,4,OP,MD,0.7,55,5600.0,1,6,70,3600,1,5,0.5,0,4074.0,160.0,55.0,482.0,14.0,1.0,3.6,1.8,0.4891304347826087,0.4891304347826087,3.133,0.708,4074.0,160.0,55.0,482.0,14.0,4785.0,6207.0,1.0,0.775875,6207.0,0.0,1.0,0.0,3259.2000000000003,128.0,44.0,385.6,11.200000000000001,3828.0,1.7999834081985646,5.399950224595694,5.399950224595694,5.399950224595694,5.399950224595694,0.21890330471290004,0.2188385631344797,0.2188328821461568,0.21885597141500582,39.74622660615411,119.23867981846232,119.23867981846232,119.23867981846232,34.607967722224174,69.83067082063364,0.6896339932395066,0.601454912381993,1.2135933648894641,-0.6121384525074711,0.3149699008771704,713.4496507202839,3360.550349279716,28.0113360812134,131.98866391878659,9.6286468144309,45.3713531855691,84.39086257762625,397.60913742237375,835.4804961935545,3949.5195038064458,15798.078015225783,1079.5421871400956,0.29987282976113766,4318.1687485603825,3022.7181239922675,5127.457812859904,20509.831251439617,14356.88187600773,6207.0,24828.0,17379.6,1.1083928571428572,1.259988385738995,3.7799651572169854,3.7799651572169854,3.7799651572169854,2.3257969924559356,1360.210617711793,898.9382737171004,105.88187439408163,36.39594946969712,318.99452013091405,5440.842470847172,3595.7530948684016,423.52749757632654,145.5837978787885,1275.9780805236562,2853.7986028811356,112.0453443248536,38.5145872577236,337.563450310505,3341.921984774218,1997.6590220167948,78.43174102739752,26.960211080406516,236.29441521735347,19140.0,-0.504401614426448,176.4290481173387
13,13,2025,1SB,1,SB,PM-Shoulder,2,OP,PM,0.7,55,5600.0,1,6,70,3600,1,5,0.5,0,4112.0,102.0,28.0,356.0,6.0,1.0,3.6,1.8,0.4891304347826087,0.4891304347826087,3.283,0.592,4112.0,102.0,28.0,356.0,6.0,4604.0,5588.0,1.0,0.6985,5588.0,0.0,1.0,0.0,3289.6000000000004,81.60000000000001,22.400000000000002,284.8,4.800000000000001,3683.2000000000003,1.7998663914181265,5.39959917425438,5.39959917425438,5.39959917425438,5.39959917425438,0.17699087905538574,0.17691774095266988,0.17691347830133353,0.17693239481074402,46.150196419908966,138.4505892597269,138.4505892597269,138.4505892597269,39.39057838526322,69.9647104864218,0.7145386555630869,0.6003026341136798,1.066244815935808,-0.4659421818221282,0.21182591660961117,582.229195740597,3529.770804259403,14.436487661737864,87.56351233826214,3.9628619139498715,24.037138086050128,50.3903460420999,305.6096539579001,651.0188913583845,3952.9811086416157,7905.962217283231,788.5982825939599,0.21905507849832218,1577.1965651879198,1104.0375956315438,4799.401717406041,9598.803434812082,6719.162404368457,5588.000000000001,11176.000000000002,7823.200000000001,0.997857142857143,1.2599064739926884,3.779719421978066,3.779719421978066,3.779719421978066,2.1802309641266024,993.5600816196458,733.5543330611343,54.56587280021732,14.978506142773501,190.46136961552054,1987.1201632392915,1467.1086661222687,109.13174560043464,29.957012285547002,380.9227392310411,1164.458391481194,28.87297532347573,7.925723827899743,100.7806920841998,1302.037782716769,815.1208740368357,20.21108272643301,5.54800667952982,70.54648445893986,9208.0,-0.43699361990631214,231.77121045956974
14,14,2025,1SB,1,SB,PM-Peak,2,Peak,PM,0.7,55,5600.0,1,6,70,3600,1,5,0.5,0,3588.0,84.0,14.0,284.0,3.0,1.0,3.6,1.8,0.4891304347826087,0.4891304347826087,3.283,0.592,3767.4,88.2,14.700000000000001,298.2,3.1500000000000004,4171.65,4743.0,1.0,0.592875,4743.0,0.0,1.0,0.0,3013.92,70.56,11.760000000000002,238.56,2.5200000000000005,3337.3199999999997,1.6354268953303006,4.906280685990902,4.906280685990902,4.906280685990902,4.906280685990902,0.17717334960244152,0.17710857991366427,0.1771045072695814,0.17712024756728112,46.13001580144592,138.39004740433776,138.39004740433776,138.39004740433776,48.21727983925102,69.97991722528162,0.9195769037505984,0.6001721874690453,0.8710570181482972,-0.27088483067925184,0.0751944581583535,533.9863018337905,3233.4136981662095,12.496781398708151,75.70321860129185,2.0827490054902777,12.617250994509723,42.25380625965058,255.9461937403494,590.8196384976396,3580.8303615023606,7161.660723004721,704.4863118253375,0.19569064217370485,1408.972623650675,986.2808365554723,4275.663688174663,8551.327376349325,5985.929163444527,4980.15,9960.3,6972.209999999999,0.8893125,1.1447988267312104,3.434396480193631,3.434396480193631,3.434396480193631,1.950063584008318,806.495103225844,611.3068918298613,42.918902049472514,7.152985853582596,145.11632349292756,1612.990206451688,1222.6137836597227,85.83780409894503,14.305971707165192,290.2326469858551,1067.972603667581,24.993562797416303,4.1654980109805555,84.50761251930116,1181.6392769952793,747.5808225673068,17.49549395819141,2.9158486076863888,59.15532876351081,8343.3,-0.31098404012070513,362.24108036527963
15,15,2025,1SB,1,SB,PM-Late,5,OP,PM,0.7,55,10400.0,1,6,70,3600,1,5,0.5,0,4084.0,61.0,13.0,322.0,23.0,1.0,3.6,1.8,0.3214285714285714,0.3214285714285714,3.283,0.592,4084.0,61.0,13.0,322.0,23.0,4503.0,5341.0,1.0,0.667625,5341.0,0.0,1.0,0.0,3267.2000000000003,48.800000000000004,10.4,257.6,18.400000000000002,3602.4,0.6372479103522246,1.9117437310566738,1.9117437310566738,1.9117437310566738,1.9117437310566738,0.1576506109452034,0.1576236463818975,0.15762265092605687,0.1576290661148178,48.30487130596733,144.914613917902,144.914613917902,144.914613917902,54.54928736928253,69.9849607099628,0.2967281914638271,0.6001289359018106,0.7699458971053541,-0.1698169612035435,0.004416673428293398,515.0760760801686,3568.9239239198314,7.6920339434365985,53.3079660565634,1.6392755696309915,11.36072443036901,40.60524743117707,281.3947525688229,565.0126330244133,3937.987366975587,19689.936834877935,664.8857469129026,0.18469048525358406,3324.428734564513,2327.1001141951588,4676.1142530870975,23380.571265435487,16366.39988580484,5341.0,26705.0,18693.5,0.5135576923076923,0.4460735372465572,1.3382206117396716,1.3382206117396716,1.3382206117396716,0.7498895211868971,296.5879369902577,229.76180720815762,10.293638369308043,2.193712355601484,54.33877905719051,1482.9396849512884,1148.8090360407882,51.468191846540215,10.96856177800742,271.6938952859525,2575.380380400843,38.46016971718299,8.196377848154958,203.02623715588535,2825.063165122066,1802.76626628059,26.922118802028095,5.73746449370847,142.11836600911974,22515.0,-0.2205570051635809,225.15344963277818
16,16,2025,2NB,2,NB,Night,6,OP,NT,0.7,55,5600.0,1,6,70,3600,1,5,0.5,0,886.0,23.0,3.0,109.0,12.0,1.0,3.6,1.8,0.4891304347826087,0.4891304347826087,3.286,0.708,886.0,23.0,3.0,109.0,12.0,1033.0,1327.0,1.0,0.165875,1327.0,0.0,1.0,0.0,708.8000000000001,18.400000000000002,2.4000000000000004,87.2,9.600000000000001,826.4000000000001,0.5000040358374401,1.5000121075123203,1.5000121075123203,1.5000121075123203,1.5000121075123203,0.023625170222123314,0.023613737556600956,0.02361289793226533,0.02361734786609519,108.94730990673125,326.8419297201937,326.8419297201937,326.8419297201937,54.99128961068161,69.99999999899931,0.0,0.6000000000085773,0.7637573204291946,-0.1637573204206173,8.466975498178791e-05,16.745520653441005,869.254479346559,0.4344927710414576,22.56550722895854,0.056670955037436806,2.9433290449625633,2.0594327339235003,106.9405672660765,19.2961171134434,1013.7038828865566,6082.2232973193395,24.397310033448186,0.006777030564846718,146.38386020068913,102.46870214048238,1302.6026899665517,7815.61613979931,5470.931297859517,1326.9999999999998,7961.999999999999,5573.4,0.23696428571428568,0.35000282508620806,1.050008475258624,1.050008475258624,1.050008475258624,0.6321869528767848,8.539127436210954,5.860979536243796,0.45622109203213534,0.05950498309030906,2.162421824844714,51.234764617265725,35.16587721746278,2.737326552192812,0.3570298985418544,12.974530949068285,100.47312392064603,2.6069566262487456,0.34002573022462085,12.356596403541001,115.7767026806604,70.33118674445221,1.8248696383741219,0.2380180111572346,8.6496174824787,6198.0,-0.21441014840760364,183.19939574725313
17,17,2025,2NB,2,NB,AM-Early,1,OP,AM,0.7,55,5600.0,1,6,70,3600,1,5,0.5,0,3926.0,38.0,31.0,137.0,11.0,1.0,3.6,1.8,0.4891304347826087,0.4891304347826087,3.13,0.715,3926.0,38.0,31.0,137.0,11.0,4143.0,4577.0,1.0,0.572125,4577.0,0.0,1.0,0.0,3140.8,30.400000000000002,24.8,109.60000000000001,8.8,3314.4,1.1536175203350905,3.4608525610052716,3.4608525610052716,3.4608525610052716,3.4608525610052716,0.17286376655442737,0.1728042527896669,0.17280391738050777,0.1728088765620522,44.896111866622526,134.6883355998676,134.6883355998676,134.6883355998676,48.98030706911693,69.98866086107482,0.5942349327544147,0.6000972083659182,0.8574874784009233,-0.25739027003500514,0.06569578033519186,542.9305179941455,3383.0694820058543,5.253249284805874,32.746750715194125,4.285537151036593,26.714462848963407,18.939852871200923,118.06014712879907,571.4091573011889,3571.590842698811,3571.590842698811,628.3664359152756,0.17454623219868767,628.3664359152756,439.8565051406929,3948.6335640847237,3948.6335640847237,2764.0434948593065,4576.999999999999,4576.999999999999,3203.8999999999996,0.8173214285714284,0.8075322642345633,2.4225967927036898,2.4225967927036898,2.4225967927036898,1.2686085275323793,507.4261707636651,438.4339105178566,12.726504868643664,10.382128557113758,45.88362682005113,507.4261707636651,438.4339105178566,12.726504868643664,10.382128557113758,45.88362682005113,542.9305179941455,5.253249284805874,4.285537151036593,18.939852871200923,571.4091573011889,380.0513625959018,3.6772744993641115,2.9998760057256146,13.257897009840645,4143.0,-0.3001679634027971,268.91867828061993
18,18,2025,2NB,2,NB,AM-Peak,1,Peak,AM,0.7,55,5600.0,1,6,70,3600,1,5,0.5,0,5889.0,85.0,57.0,141.0,5.0,1.0,3.6,1.8,0.4891304347826087,0.4891304347826087,3.13,0.715,6183.45,89.25,59.85,148.05,5.25,6485.85,6753.0,1.0,0.844125,6753.0,0.0,1.0,0.0,4946.76,71.4,47.88,118.44000000000001,4.2,5188.68,1.7999986084966353,5.399995825489906,5.399995825489906,5.399995825489906,5.399995825489906,0.27635180107541907,0.2762681581766571,0.2762669088853003,0.27627065631424397,34.97705320835094,104.93115962505283,104.93115962505283,104.93115962505283,33.68229905515653,68.93292406295933,0.8612287049530463,0.6092879501475904,1.2469457601817144,-0.637657810034124,0.3383165775817456,1367.04603548784,4816.403964512159,19.72554649381332,69.52445350618669,13.227659597428179,46.62234040257182,32.72149653385906,115.32850346614094,1432.7207381129404,5053.129261887059,5053.129261887059,1564.0701433631416,0.4344639287119838,1564.0701433631416,1094.849100354199,5526.579856636858,5526.579856636858,3868.6058996458,7090.65,7090.65,4963.454999999999,1.2661875,1.2599990259476446,3.779997077842934,3.779997077842934,3.779997077842934,1.9650194254554427,1970.7268571513514,1722.4766731402676,74.56250810546928,50.00051462497956,123.68716128063494,1970.7268571513514,1722.4766731402676,74.56250810546928,50.00051462497956,123.68716128063494,1367.04603548784,19.72554649381332,13.227659597428179,32.72149653385906,1432.7207381129404,956.9322248414879,13.807882545669322,9.259361718199724,22.905047573701342,6485.85,-0.5113757393434657,169.36970709104705
19,19,2025,2NB,2,NB,AM-Shoulder,3,OP,AM,0.7,55,5600.0,1,6,70,3600,1,5,0.5,0,4718.0,136.0,35.0,156.0,3.0,1.0,3.6,1.8,0.4891304347826087,0.4891304347826087,3.13,0.715,4718.0,136.0,35.0,156.0,3.0,5048.0,5708.0,1.0,0.7135,5708.0,0.0,1.0,0.0,3774.4,108.80000000000001,28.0,124.80000000000001,2.4000000000000004,4038.4,1.799999630233775,5.399998890701325,5.399998890701325,5.399998890701325,5.399998890701325,0.17995046867550316,0.1798597947458564,0.1798534270330047,0.17986104820796187,44.03089665288646,132.09268995865935,132.09268995865935,132.09268995865935,38.14024825733022,69.95701287930395,0.7223054254054421,0.600368687446134,1.1011989150313926,-0.5008302275852585,0.23629378597652026,679.2050489688191,4038.794951031181,19.568745668349177,116.43125433165082,5.035895956924131,29.96410404307587,22.446658816353644,133.55334118364635,726.2563494104461,4321.743650589555,12965.230951768664,820.3589502937,0.22787748619269443,2461.0768508810997,1722.7537956167698,4887.641049706299,14662.923149118897,10264.046204383227,5707.999999999999,17123.999999999996,11986.799999999996,1.0192857142857141,1.2599997411636426,3.779999223490927,3.779999223490927,3.779999223490927,2.0332294628285537,1033.6520650313394,855.7981858977513,73.96984343105133,19.035682806754316,84.84835289578255,3100.956195094018,2567.394557693254,221.90953029315398,57.10704842026295,254.54505868734765,2037.6151469064575,58.70623700504753,15.107687870772393,67.33997644906093,2178.7690482313383,1426.3306028345203,41.094365903533266,10.575381509540675,47.13798351434264,15144.0,-0.454804505116118,215.64189193361176
20,20,2025,2NB,2,NB,MD,4,OP,MD,0.7,55,5717.267625573585,1,6,70,3600,1,5,0.5,0,4746.0,136.0,36.0,209.0,7.0,1.0,3.6,1.8,0.4829742131318217,0.4829742131318217,3.133,0.708,4746.0,136.0,36.0,209.0,7.0,5134.0,5910.0,1.0,0.73875,5910.0,0.0,1.0,0.0,3796.8,108.80000000000001,28.8,167.20000000000002,5.6000000000000005,4107.2,1.7999985254055555,5.399995576216666,5.399995576216666,5.399995576216666,5.399995576216666,0.18529184057438391,0.1852035332852693,0.18519742367566758,0.18520799308421737,43.25814261159652,129.77442783478952,129.77442783478952,129.77442783478952,37.47355550091957,69.94139099819338,0.7152040724350314,0.6005027838391844,1.1207903663950263,-0.5202875825558418,0.25000780193106387,703.5160602928208,4042.483939707179,20.150144421437304,115.8498555785627,5.333685801859226,30.666314198140775,30.966776443681148,178.03322355631886,759.9666669597985,4374.033333040202,17496.133332160807,872.8678802937538,0.24246330008159828,3491.4715211750154,2444.0300648225107,5037.132119706246,20148.528478824985,14103.969935177489,5910.0,23640.0,16548.0,1.0337105741848283,1.2599989677838888,3.779996903351666,3.779996903351666,3.779996903351666,2.067407645243134,1099.8126281818409,886.4295097883423,76.16748351512186,20.161315814478623,117.05431906389806,4399.2505127273635,3545.7180391533693,304.66993406048744,80.6452632579145,468.21727625559225,2814.0642411712834,80.60057768574922,21.334743207436905,123.86710577472459,3039.866667839194,1969.8449688198982,56.42040438002444,14.934320245205832,86.70697404230721,20536.0,-0.46421489527013365,207.57733827472583
21,21,2025,2NB,2,NB,PM-Shoulder,2,OP,PM,0.7,55,5600.0,1,6,70,3600,1,5,0.5,0,4996.0,130.0,34.0,176.0,10.0,1.0,3.6,1.8,0.4891304347826087,0.4891304347826087,3.283,0.592,4996.0,130.0,34.0,176.0,10.0,5346.0,6046.0,1.0,0.75575,6046.0,0.0,1.0,0.0,3996.8,104.0,27.200000000000003,140.8,8.0,4276.8,1.799999122497337,5.399997367492011,5.399997367492011,5.399997367492011,5.399997367492011,0.21487213472829353,0.2147964934131016,0.21479175985586174,0.21479876221841426,42.54774564537244,127.64323693611728,127.64323693611728,127.64323693611728,36.329430362900595,69.8633850343529,0.6806725432839726,0.6011732752334854,1.1560874910631729,-0.5549142158296875,0.2747157891987665,858.8009480820436,4137.199051917956,22.33883531496257,107.66116468503743,5.84233586807944,28.157664131920562,30.24366572035273,145.75633427964726,917.2257849854384,4428.774215014562,8857.548430029125,1034.075458792228,0.2872431829978411,2068.150917584456,1447.705642309119,5011.924541207773,10023.849082415545,7016.694357690882,6046.0,12092.0,8464.400000000001,1.0796428571428571,1.259999385748136,3.7799981572444072,3.7799981572444072,3.7799981572444072,2.0293094120239883,1302.9344428954287,1082.0886670632917,84.4407563255448,22.084018815343185,114.32100069124917,2605.8688857908573,2164.1773341265834,168.8815126510896,44.16803763068637,228.64200138249834,1717.6018961640873,44.67767062992514,11.68467173615888,60.48733144070546,1834.4515699708768,1202.321327314861,31.274369440947595,8.179270215311215,42.34113200849382,10692.0,-0.47999327050876717,194.62458208673326
22,22,2025,2NB,2,NB,PM-Peak,2,Peak,PM,0.7,55,5600.0,1,6,70,3600,1,5,0.5,0,4726.0,83.0,24.0,148.0,4.0,1.0,3.6,1.8,0.4891304347826087,0.4891304347826087,3.283,0.592,4962.3,87.15,25.200000000000003,155.4,4.2,5234.249999999999,5503.0,1.0,0.687875,5503.0,0.0,1.0,0.0,3969.84,69.72000000000001,20.160000000000004,124.32000000000001,3.3600000000000003,4187.4,1.7999942528899704,5.399982758669911,5.399982758669911,5.399982758669911,5.399982758669911,0.20773007951564945,0.2076494356071358,0.2076462503766641,0.20765295890648874,43.17471337042321,129.52414011126965,129.52414011126965,129.52414011126965,42.77579541625432,69.90666559519016,0.9545447210198474,0.6008010772994121,0.9818636822832867,-0.38106260498387456,0.15275912305284617,824.6551788644058,4137.644821135595,14.477318650529512,72.6726813494705,4.1861484075935484,21.013851592406454,25.81541585125468,129.58458414874534,869.1340617737835,4365.115938226217,8730.231876452433,958.091827592539,0.26613661877570527,1916.183655185078,1341.3285586295544,4820.058172407462,9640.116344814924,6748.081441370447,5778.150000000001,11556.300000000001,8089.410000000001,1.0318125,1.2599959770229792,3.7799879310689377,3.7799879310689377,3.7799879310689377,1.9842275884203966,1207.191848385193,1039.0622078003166,54.72408977324079,15.823590458367065,97.58196035326844,2414.383696770386,2078.1244156006333,109.44817954648158,31.64718091673413,195.16392070653689,1649.3103577288116,28.954637301059023,8.372296815187097,51.63083170250936,1738.268123547567,1154.5172504101681,20.268246110741316,5.860607770630968,36.14158219175655,10468.499999999998,-0.38810133408512265,283.4170914723276
23,23,2025,2NB,2,NB,PM-Late,5,OP,PM,0.7,55,10400.0,1,6,70,3600,1,5,0.5,0,3617.0,38.0,6.0,131.0,8.0,1.0,3.6,1.8,0.3214285714285714,0.3214285714285714,3.283,0.592,3617.0,38.0,6.0,131.0,8.0,3800.0,4166.0,1.0,0.52075,4166.0,0.0,1.0,0.0,2893.6000000000004,30.400000000000002,4.800000000000001,104.80000000000001,6.4,3040.0,0.5098362858528729,1.5295088575586187,1.5295088575586187,1.5295088575586187,1.5295088575586187,0.1658623279385229,0.16584261281004445,0.16584207577426555,0.16584418664991452,47.35492037526969,142.06476112580907,142.06476112580907,142.06476112580907,54.902935841140206,69.99419559213185,0.21847446826779182,0.6000497561932304,0.7649864138691159,-0.1649366576758855,0.0009450351629266017,479.9392321229099,3137.0607678770903,5.0416154294253515,32.95838457057465,0.7960419637164747,5.203958036283526,17.38047076091104,113.61952923908896,503.1573602769628,3296.8426397230373,16484.213198615187,549.5936165850685,0.15266489349585236,2747.9680829253425,1923.5776580477395,3616.406383414932,18082.03191707466,12657.42234195226,4166.0,20830.0,14581.0,0.40057692307692305,0.356885400097011,1.070656200291033,1.070656200291033,1.070656200291033,0.556888938390848,196.14193774572541,171.28330487843692,5.397836818997191,0.8522872641448931,18.608508784146412,980.709688728627,856.4165243921846,26.989184094985955,4.261436320724465,93.04254392073206,2399.6961606145496,25.208077147126758,3.9802098185823738,86.9023538045552,2515.786801384814,1679.7873124301846,17.645654002988728,2.7861468730076613,60.83164766318864,19000.0,-0.21560730319598206,185.46621219453021
24,24,2025,2SB,2,SB,Night,6,OP,NT,0.7,55,5600.0,1,6,70,3600,1,5,0.5,0,974.0,20.0,6.0,110.0,12.0,1.0,3.6,1.8,0.4891304347826087,0.4891304347826087,3.286,0.708,974.0,20.0,6.0,110.0,12.0,1122.0,1418.0,1.0,0.17725,1418.0,0.0,1.0,0.0,779.2,16.0,4.800000000000001,88.0,9.600000000000001,897.6,0.500018890475324,1.500056671425972,1.500056671425972,1.500056671425972,1.500056671425972,0.023672291734225245,0.023659504159432805,0.023658916516578553,0.02366328172270606,108.88383941874034,326.651518256221,326.651518256221,326.651518256221,54.98703861573822,69.99999999857927,0.0,0.6000000000121777,0.7638163657713126,-0.16381636575913494,0.00012600149446440333,18.44544971930831,955.5545502806917,0.3785520665509249,19.621447933449076,0.11356279927957708,5.886437200720423,2.082368791598133,107.91763120840187,21.019933376736944,1100.9800666232632,6605.880399739579,26.168900691594217,0.007269139080998394,157.0134041495653,109.9093829046957,1391.8310993084058,8350.986595850434,5845.690617095303,1418.0,8508.0,5955.599999999999,0.2532142857142857,0.3500132233327268,1.0500396699981802,1.0500396699981802,1.0500396699981802,0.6225017203551735,9.159461282138913,6.456151312076842,0.3974946870382623,0.11924544427959669,2.1865698387442127,54.95676769283348,38.73690787246105,2.3849681222295738,0.71547266567758,13.119419032465277,110.67269831584986,2.2713123993055495,0.6813767956774625,12.494212749588797,126.11960026042166,77.47088882109489,1.5899186795138847,0.47696375697422366,8.745948924712158,6732.0,-0.21447087690208214,183.13880477992765
25,25,2025,2SB,2,SB,AM-Early,1,OP,AM,0.7,55,10400.0,1,6,70,3600,1,5,0.5,0,2492.0,54.0,19.0,163.0,13.0,1.0,3.6,1.8,0.3214285714285714,0.3214285714285714,3.13,0.715,2492.0,54.0,19.0,163.0,13.0,2741.0,3239.0,1.0,0.404875,3239.0,0.0,1.0,0.0,1993.6000000000001,43.2,15.200000000000001,130.4,10.4,2192.8,0.9875461601298033,2.96263848038941,2.96263848038941,2.96263848038941,2.96263848038941,0.04649605981641429,0.04643715050199491,0.04643547522374781,0.04644612404451097,76.0534987221788,228.1604961665364,228.1604961665364,228.1604961665364,54.95993420649578,69.99999723738746,0.29897778575536404,0.600000023679537,0.7641930545658472,-0.1641930308863102,0.00038968365063851495,92.69454485000354,2399.3054551499963,2.00608490168618,51.99391509831382,0.7058192234009667,18.294180776599035,6.05657457540423,156.94342542459577,101.46302355049491,2639.536976449505,2639.536976449505,118.99998095147767,0.03305555026429935,118.99998095147767,83.29998666603436,3120.000019048522,3120.000019048522,2184.0000133339654,3238.9999999999995,3238.9999999999995,2267.2999999999997,0.31144230769230763,0.6912823120908623,2.073846936272587,2.073846936272587,2.073846936272587,1.1582344989518925,82.26258197090606,64.07809928212058,4.1603130272645785,1.4637610340123914,12.560408627508508,82.26258197090606,64.07809928212058,4.1603130272645785,1.4637610340123914,12.560408627508508,92.69454485000354,2.00608490168618,0.7058192234009667,6.05657457540423,101.46302355049491,64.88618139500247,1.4042594311803258,0.4940734563806767,4.239602202782961,2741.0,-0.2148580517780176,360.8726222297202
