,Unnamed: 0,Period,Hours/Day,Peak,4Periods,Segment,Direction,SegDir,Length,Speed GP,Capacity GP,Alpha GP,Beta GP,Speed ML,Capacity ML,Alpha ML,Beta ML,Year,MinToll,MinCapture,MaxToll,Soft Cap,MaxCapture,MaxCap_aux,B1,B2,TotalLights,TotalHeavies,TotalVeh,HOV3,Corridor PCE,InScopeLights,InScopeHeavies,InScopeVeh,CaptureRateLights,CaptureRateHeavies,TollLights,TollHeavies,VOT Lights,VOT Heavies,Speed GP real,Speed ML real,MLVeh_Lights,GPVeh_Lights,MLVeh_Heavies,GPVeh_Heavies,MLVeh,GPVeh,ML PCE,GP PCE,TollLightsPerSeg,TollHeaviesPerSeg,TollBlend,RevenuePerHour,RevenuePerDay,TransactionsDay_Lights,TransactionsDay_Heavies,TransactionsDay,TotalVeh_hours,GPVehDay,RevenuePerHourLights,RevenuePerHourHeavies,RevenuePerDayLights,RevenuePerDayHeavies
37,37,PM-Shoulder,1,OP,PM,3,NB,3NB,3.7,65,9200,1,6,70,3600,1,6,2032,0.5,0,3.9,1.95,0.287642045,0.287642045,3.399,0.592,7786.5,498.2,8284.7,467.19,9281.1,6440.9928,438.416,7290.536,0.120367509,0.121528622,1.900331978,5.534624678,61.87557963,180.2096234,42.26757304,69.70017709,775.2862588229352,6544.023741177065,53.280092342752,444.919907657248,828.5663511656873,6988.943648834313,935.1265358511912,7878.783464148809,7.031228318600001,20.478111308600003,2.1340313677762914,6542.290359584635,6542.290359584635,775.2862588229352,53.280092342752,828.5663511656873,8284.7,6988.943648834313,5451.2146980572725,1091.0756615273622,5451.2146980572725,1091.0756615273622
38,38,PM-Peak,3,Peak,PM,3,NB,3NB,3.7,65,9200,1,6,70,3600,1,6,2032,0.5,0,3.9,1.95,0.287642045,0.287642045,3.399,0.592,7411.32,485.835,7897.155,444.6792,8868.825,6130.643904,427.5348,6949.4964,0.136767941,0.129687938,1.949998292,5.849971766,58.64976005,175.9485851,47.29314622,69.63122196,838.4755437542816,6128.165256245718,55.4461066352424,430.38889336475756,893.921650389524,6558.554149610476,1004.8138636600088,7419.331936339991,7.214993680400001,21.644895534200003,2.191896835367638,7249.720935255031,21749.162805765092,2515.4266312628447,166.3383199057272,2681.7649511685718,23691.465,19675.662448831426,6049.595749357096,1200.1251858979354,18148.787248071287,3600.375557693806
39,39,PM-Late,3,OP,NT,3,NB,3NB,3.7,65,8000,1,6,70,3600,1,6,2032,0.5,0,3.9,1.95,0.3,0.317398119,3.402,0.708,3806.1,300.5,4106.6,228.366,4707.6,3148.40592,264.44,3613.808,0.145574957,0.145945107,0.933294684,2.776579867,63.99110507,190.3754699,63.83608974,69.98935575,458.3290564225455,3119.4049435774546,38.59372409508,261.90627590492,496.9227805176255,3381.3112194823743,574.1102287077855,3905.1237712922148,3.4531903308000005,10.2733455079,1.076454230252132,1979.1841280283438,5937.552384085031,1374.9871692676365,115.78117228523999,1490.7683415528766,12319.800000000001,10143.933658447124,1582.6974659630218,396.4866620653221,4748.092397889066,1189.4599861959664
40,40,Night,8,OP,NT,3,SB,3SB,3.7,65,8000,1,6,70,3600,1,6,2032,0.5,0,3.9,1.95,0.3,0.317398119,3.402,0.708,1967.7,333.5,2301.2,118.062,2968.2,1627.68144,293.48,2025.056,0.151516028,0.151585378,0.579092458,1.734406218,62.43532937,186.9964319,64.92823692,69.99940779,246.61982663812032,1603.01817336188,44.48727673544,289.01272326456,291.10710337356034,1892.03089662644,380.0816568444403,2470.05634315556,2.1426420946,6.4173030066,0.7556486545398944,813.9063566675763,6511.250853340611,1972.9586131049625,355.89821388352,2328.8568269884827,18409.6,15136.24717301152,528.4180219177911,285.48833474978534,4227.3441753423285,2283.9066779982827
41,41,AM-Early,1,OP,AM,3,SB,3SB,3.7,65,8800,1,6,70,3600,1,6,2032,0.5,0,3.9,1.95,0.296920821,0.296920821,3.246,0.715,5340.9,453.1,5794.0,320.454,6700.2,4417.99248,398.728,5098.72,0.123668828,0.124379607,1.106246612,3.267466788,59.76434056,176.5230247,59.22524092,69.95681476,546.3679521144134,4474.078047885587,49.593631939896,403.506368060104,595.9615840543094,4877.584415945691,695.1488479341014,5684.597152065899,4.093112464400001,12.0896271156,1.2860950465592547,2835.913992409861,2835.913992409861,546.3679521144134,49.593631939896,595.9615840543094,5794.0,4877.584415945691,2236.345474948208,599.568517461653,2236.345474948208,599.568517461653
42,42,AM-Peak,2,Peak,AM,3,SB,3SB,3.7,65,9600,1,6,70,3600,1,6,2032,0.5,0,3.9,1.95,0.27892562,0.27892562,3.246,0.715,6443.22,554.085,6997.305,386.5932,8105.475,5329.831584,487.5948,6157.6284,0.107204402,0.109273853,1.949992254,5.618905938,65.06912103,187.4967809,54.19303781,69.92401976,571.3814077234327,5485.245392276567,53.2813624987644,500.80363750123564,624.6627702221972,5986.049029777802,731.225495219726,6987.656304780274,7.214971339800001,20.7899519706,2.2629366606345522,5230.217448096586,10460.434896193172,1142.7628154468655,106.5627249975288,1249.3255404443944,13994.61,11972.098059555605,4122.500480819146,1107.71696727744,8245.000961638292,2215.43393455488
43,43,AM-Shoulder,1,OP,AM,3,SB,3SB,3.7,65,9600,1,6,70,3600,1,6,2032,0.5,0,3.9,1.95,0.27892562,0.27892562,3.246,0.715,5405.5,834.6,6240.1,324.33,7909.3,4471.4296,734.448,5491.288,0.115804136,0.116479635,1.291130357,3.818396255,61.71328719,182.5112262,55.8466877,69.93245925,517.8100415128257,4563.3599584871745,85.54823496648,749.05176503352,603.3582764793057,5312.411723520694,774.4547464122656,6810.515253587735,4.7771823209,14.128066143500002,1.6494632833774365,3682.304097965675,3682.304097965675,517.8100415128257,85.54823496648,603.3582764793057,6240.1,5312.411723520694,2473.6729758995657,1208.6311220661091,2473.6729758995657,1208.6311220661091
44,44,MD,5,OP,MD,3,SB,3SB,3.7,65,8800,1,6,70,3600,1,6,2032,0.5,0,3.9,1.95,0.296920821,0.296920821,3.249,0.708,7213.0,697.6,7910.6,432.78,9305.8,5966.5936,613.888,6961.328,0.128276635,0.120925675,1.949998257,5.849968512,59.63842666,178.9144769,38.50018234,69.67739463,765.374549420536,6014.845450579464,74.2348207744,623.3651792256001,839.609370194936,6638.210629805064,988.079011743736,7884.940988256265,7.214993550900001,21.644883494400002,2.2948176494255494,7128.976484981715,35644.882424908574,3826.87274710268,371.17410387200005,4198.04685097468,39553.0,33191.05314902532,5522.172438092161,1606.804046889553,27610.862190460808,8034.020234447766
45,45,PM-Shoulder,1,OP,PM,3,SB,3SB,3.7,65,8800,1,6,70,3600,1,6,2032,0.5,0,3.9,1.95,0.296920821,0.296920821,3.399,0.592,8257.3,528.3,8785.6,495.438,9842.2,6830.43856,464.904,7731.328,0.153099386,0.145731608,1.949999884,5.849996366,56.15188821,168.4555701,35.56960959,68.88297778,1045.735949646724,6716.126050353275,67.75120748563201,460.54879251436796,1113.487157132356,7176.674842867643,1248.98957210362,8097.772427896379,7.2149995708,21.644986554200003,2.1872989575930046,9011.458402928563,9011.458402928563,1045.735949646724,67.75120748563201,1113.487157132356,8785.6,7176.674842867643,7544.984427871244,1466.4739750573194,7544.984427871244,1466.4739750573194
46,46,PM-Peak,3,Peak,PM,3,SB,3SB,3.7,65,7200,1,6,70,3600,1,6,2032,0.5,0,3.9,1.95,0.3,0.340909091,3.399,0.592,7818.615,521.325,8339.94,469.1169,9382.59,6467.558328,458.766,7339.1472,0.165424913,0.151226923,3.899999906,11.69999375,55.61755521,166.8525806,22.15823426,68.86737755,1069.8952737318255,6279.602826268175,69.37777055701801,451.947229442982,1139.2730442888435,6731.550055711157,1278.0285854028796,7635.44451459712,14.429999652200001,43.28997687500001,4.374992433882532,18441.95051089303,55325.851532679095,3209.6858211954764,208.13331167105403,3417.8191328665303,25019.82,20194.65016713347,15438.588427840667,3003.362083052366,46315.765283522,9010.086249157099
47,47,PM-Late,3,OP,NT,3,SB,3SB,3.7,65,8000,1,6,70,3600,1,6,2032,0.5,0,3.9,1.95,0.3,0.317398119,3.402,0.708,5711.9,451.2,6163.1,342.714,7065.5,4724.88368,397.056,5423.528,0.127838574,0.129150474,1.673379153,4.890751073,69.02665853,201.7428051,52.77811707,69.92980775,604.0223919670724,4765.163608032927,51.27997060454399,399.920029395456,655.3023625716164,5165.083637428384,757.8623037807043,5964.923696219295,6.1915028661000004,18.0957789701,1.9251510783048689,4667.75738470576,14003.27215411728,1812.067175901217,153.83991181363197,1965.907087714849,18489.300000000003,15495.250912285152,3739.8063710527067,927.9510136530533,11219.419113158121,2783.85304095916
48,48,Night,8,OP,NT,4,NB,4NB,3.3,65,8000,1,6,70,3600,1,6,2032,0.5,0,3.9,1.95,0.3,0.317398119,3.402,0.708,1997.2,370.0,2367.2,119.832,3107.2,1652.08384,325.6,2083.136,0.150311444,0.150370536,0.602640605,1.805370093,62.65298395,187.6936643,64.90489738,69.99928003,248.32710759946494,1629.040892400535,48.960646521600005,321.0393534784,297.28775412106495,1950.080245878935,395.2090471642649,2592.1589528357354,1.9887139965,5.9577213069,0.8007194444637088,785.5454815747531,6284.363852598025,1986.6168607957195,391.68517217280004,2378.3020329685196,18937.6,15600.64196703148,493.8515945934174,291.6938869813357,3950.8127567473393,2333.5510958506857
49,49,AM-Early,1,OP,AM,4,NB,4NB,3.3,65,10800,1,6,70,3600,1,6,2032,0.5,0,3.9,1.95,0.255681818,0.255681818,3.246,0.715,8742.2,741.8,9484.0,524.532,10967.6,7231.54784,652.784,8345.92,0.111193633,0.102641851,1.949999616,5.849969901,64.29304606,192.8781838,40.6932233,69.50143902,804.1020765429028,7413.565923457098,67.002958063184,674.797041936816,871.1050346060867,8088.362965393913,1005.1109507324547,9437.957049267545,6.4349987328,19.304900673299997,2.2499744009829414,6467.88129382248,6467.88129382248,804.1020765429028,67.002958063184,871.1050346060867,9484.0,8088.362965393913,5174.395843595427,1293.4854502270523,5174.395843595427,1293.4854502270523
50,50,AM-Peak,2,Peak,AM,4,NB,4NB,3.3,65,8800,1,6,70,3600,1,6,2032,0.5,0,3.9,1.95,0.296920821,0.296920821,3.246,0.715,8432.55,726.915,9159.465,505.953,10613.295,6975.40536,639.6852,8060.3292,0.127953152,0.111445768,3.899999624,11.69999268,62.77784771,188.3334434,25.65650641,69.31099522,892.5251022896946,7034.071897710304,71.2902083922336,655.6247916077664,963.8153106819282,7689.696689318071,1106.3957274663953,9000.946272533603,12.8699987592,38.609975844,4.476939131245204,14239.310182961088,28478.620365922176,1785.0502045793892,142.5804167844672,1927.6306213638563,18318.93,15379.393378636141,11486.796959023222,2752.513223937865,22973.593918046445,5505.02644787573
51,51,AM-Shoulder,1,OP,AM,4,NB,4NB,3.3,65,9600,1,6,70,3600,1,6,2032,0.5,0,3.9,1.95,0.27892562,0.27892562,3.246,0.715,7069.7,1091.7,8161.4,424.182,10344.8,5848.05584,960.696,7182.032,0.134594292,0.130040289,1.949999967,5.849999671,58.24493909,174.7348104,37.32985121,69.38808839,787.1149353612653,5858.403064638735,124.929185481144,966.770814518856,912.0441208424094,6825.173879157591,1161.9024918046973,8758.715508195302,6.4349998910999995,19.3049989143,2.48421073078125,7476.842313410794,7476.842313410794,787.1149353612653,124.929185481144,912.0441208424094,8161.4,6825.173879157591,5065.0845233329255,2411.7577900778683,5065.0845233329255,2411.7577900778683
52,52,MD,5,OP,MD,4,NB,4NB,3.3,65,8800,1,6,70,3600,1,6,2032,0.5,0,3.9,1.95,0.296920821,0.296920821,3.249,0.708,7241.1,713.8,7954.9,434.466,9382.5,5989.83792,628.144,7000.312,0.130285103,0.123871737,1.949999993,5.849999538,58.95257337,176.8577068,37.93052022,69.63836934,780.3866503605059,6026.247349639494,77.809288366128,635.9907116338719,858.1959387266339,6662.238061273366,1013.8145154588899,7934.21948454111,6.4349999768999995,19.304998475399998,2.3035977852185607,6523.896270322984,32619.48135161492,3901.9332518025294,389.04644183064,4290.9796936331695,39774.5,33311.19030636683,5021.788077042924,1502.1081932800598,25108.94038521462,7510.540966400299
53,53,PM-Shoulder,1,OP,PM,4,NB,4NB,3.3,65,8800,1,6,70,3600,1,6,2032,0.5,0,3.9,1.95,0.296920821,0.296920821,3.399,0.592,8018.4,513.0,8531.4,481.104,9557.4,6632.82048,451.44,7507.632,0.14281514,0.13595995,1.949999868,5.849987034,57.61834414,172.854661,37.39893881,69.30199737,947.2671854460673,6590.028814553932,61.377759827999995,451.62224017200003,1008.6449452740673,7041.651054725931,1131.4004649300673,7944.895535069932,6.434999564399999,19.304957212199998,2.1873207178477014,7280.558952976084,7280.558952976084,947.2671854460673,61.377759827999995,1008.6449452740673,8531.4,7041.651054725931,6095.663925715856,1184.8950272602278,6095.663925715856,1184.8950272602278
54,54,PM-Peak,3,Peak,PM,4,NB,4NB,3.3,65,8000,1,6,70,3600,1,6,2032,0.5,0,3.9,1.95,0.3,0.317398119,3.399,0.592,7632.66,500.325,8132.985,457.9596,9133.635,6313.736352,440.286,7157.0268,0.189638755,0.18470427,1.949999998,5.84999989,51.06276421,153.1882899,37.26263057,68.13842955,1197.3291011915217,5977.371298808478,81.32270422122001,419.00229577877997,1278.6518054127416,6396.373594587258,1441.2972138551818,7234.378186144818,6.4349999934,19.304999637,2.198041361831281,9274.74753373558,27824.242601206744,3591.987303574565,243.96811266366,3835.955416238225,24398.954999999998,19189.120783761773,7704.8127582650695,1569.9347754705107,23114.438274795208,4709.804326411532
55,55,PM-Late,3,OP,NT,4,NB,4NB,3.3,65,8000,1,6,70,3600,1,6,2032,0.5,0,3.9,1.95,0.3,0.317398119,3.402,0.708,3918.5,309.5,4228.0,235.11,4847.0,3241.3832,272.36,3720.64,0.144559546,0.1449066,0.960296354,2.858221616,64.16075426,190.9677716,63.60973211,69.98770241,468.57288380402724,3214.8171161959726,39.466761576,270.033238424,508.03964538002725,3484.8503546199727,586.9731685320272,4024.9168314679728,3.1689779682,9.4321313328,1.107735563686855,1857.1528237360378,5571.458471208113,1405.7186514120817,118.400284728,1524.1189361400818,12684.0,10454.551063859919,1484.897145270901,372.2556784651367,4454.691435812703,1116.7670353954102
56,56,Night,8,OP,NT,4,SB,4SB,3.3,65,8000,1,6,70,3600,1,6,2032,0.5,0,3.9,1.95,0.3,0.317398119,3.402,0.708,1901.6,322.5,2224.1,114.096,2869.1,1573.00352,283.8,1957.208,0.152713831,0.1527711,0.562493958,1.685162746,62.18058381,186.2853848,64.94187714,69.99949924,240.2193937156851,1547.2846062843148,43.35643818,279.14356182,283.5758318956851,1826.4281681043149,370.2887082556851,2384.7152917443145,1.8562300614,5.5610370618,0.7341408842494939,687.0092195329574,5496.07375626366,1921.7551497254808,346.85150544,2268.606655165481,17792.8,14611.425344834519,445.90245994633693,241.1067595866205,3567.2196795706955,1928.854076692964
57,57,AM-Early,1,OP,AM,4,SB,4SB,3.3,65,8800,1,6,70,3600,1,6,2032,0.5,0,3.9,1.95,0.296920821,0.296920821,3.246,0.715,5163.8,438.1,5601.9,309.828,6478.1,4271.49536,385.528,4929.672,0.124988328,0.125540728,1.048605459,3.106910026,59.29222568,175.6767608,60.23848417,69.96316283,533.887063106158,4320.084936893842,48.399465784384,389.700534215616,582.2865288905421,4709.785471109458,679.0854604593101,5489.186539540689,3.4603980147,10.2528030858,1.2196910612277727,2343.6919253917667,2343.6919253917667,533.887063106158,48.399465784384,582.2865288905421,5601.9,4709.785471109458,1847.461733246563,496.2301921452038,1847.461733246563,496.2301921452038
58,58,AM-Peak,2,Peak,AM,4,SB,4SB,3.3,65,9600,1,6,70,3600,1,6,2032,0.5,0,3.9,1.95,0.27892562,0.27892562,3.246,0.715,6230.7,535.71,6766.41,373.842,7837.83,5154.03504,471.4248,5954.4408,0.10851405,0.110025803,1.823250235,5.303573068,64.15646159,186.6219322,55.94306324,69.93506462,559.285216032312,5297.572783967688,51.8688921741144,483.8411078258856,611.1541082064264,5781.413891793574,714.8918925546552,6749.096107445345,6.016725775499999,17.5017911244,2.1186266177028252,4272.864291843073,8545.728583686147,1118.570432064624,103.7377843482288,1222.3082164128527,13532.82,11562.827783587149,3365.065775157697,907.7985166853761,6730.131550315394,1815.5970333707521
59,59,AM-Shoulder,1,OP,AM,4,SB,4SB,3.3,65,8800,1,6,70,3600,1,6,2032,0.5,0,3.9,1.95,0.296920821,0.296920821,3.246,0.715,5225.6,807.0,6032.6,313.536,7646.6,4322.61632,710.16,5308.688,0.120823531,0.121434428,1.397549565,4.138879451,60.4916327,179.1475465,53.32124262,69.9338692,522.2737669406259,4389.790233059374,86.23787338848,720.76212661152,608.511640329106,5110.5523596708945,780.9873871060659,6552.076612893934,4.6119135645,13.6583021883,1.7860490512170046,3586.5444049521993,3586.5444049521993,522.2737669406259,86.23787338848,608.511640329106,6032.6,5110.5523596708945,2408.6814701359845,1177.8629348162146,2408.6814701359845,1177.8629348162146
60,60,MD,5,OP,MD,4,SB,4SB,3.3,65,8000,1,6,70,3600,1,6,2032,0.5,0,3.9,1.95,0.3,0.317398119,3.249,0.708,6974.1,674.5,7648.6,418.446,8997.6,5768.97552,593.56,6730.768,0.152013269,0.146298995,1.949999991,5.849999926,54.67344199,164.0203247,34.91216541,69.44047723,876.9608275761749,5678.693172423826,86.83723147219999,587.6627685278,963.7980590483749,6266.355940951626,1137.472521992775,7441.681478007225,6.4349999703,19.304999755799997,2.3013860452856334,7319.635631772117,36598.17815886059,4384.804137880875,434.1861573609999,4818.990295241874,38243.0,31331.779704758126,5643.242899406949,1676.3927323651685,28216.214497034744,8381.963661825843
61,61,PM-Shoulder,1,OP,PM,4,SB,4SB,3.3,65,6400,1,6,70,3600,1,6,2032,0.5,0,3.9,1.95,0.3,0.368181818,3.399,0.592,7983.2,510.8,8494.0,478.992,9515.6,6603.70304,449.504,7474.72,0.225736428,0.185206241,3.711382539,11.68685895,48.99865591,154.2930093,16.30714024,65.38164286,1490.696335822341,6013.5116641776585,83.250946154464,427.54905384553604,1573.947281976805,6441.060718023195,1740.449174285733,7296.158825714267,12.2475623787,38.566634535,4.133230185901139,21468.10517571582,21468.10517571582,1490.696335822341,83.250946154464,1573.947281976805,8494.0,6441.060718023195,18257.396360683644,3210.708815032177,18257.396360683644,3210.708815032177
62,62,PM-Peak,3,Peak,PM,4,SB,4SB,3.3,65,4000,1,6,70,3600,1,6,2032,0.5,0,3.9,1.95,0.3,0.484449761,3.399,0.592,7558.95,504.105,8063.055,453.537,9071.265,6252.76344,443.6124,7095.4884,0.266655026,0.267607963,3.648568913,10.55584604,45.15215792,130.6318282,16.30714022,61.58854748,1667.3307976650494,5438.08220233495,118.7142107255412,385.3907892744588,1786.0450083905907,5823.472991609409,2023.473429841673,6594.254570158327,12.0402774129,34.834291932,4.107679376925702,24210.450815849505,72631.35244754852,5001.992392995148,356.1426321766236,5358.135025171772,24189.165,17470.41897482823,20075.125342959036,4135.325472890468,60225.37602887711,12405.976418671402
63,63,PM-Late,3,OP,NT,4,SB,4SB,3.3,65,8000,1,6,70,3600,1,6,2032,0.5,0,3.9,1.95,0.3,0.317398119,3.402,0.708,5523.6,436.2,5959.8,331.416,6832.2,4569.12192,383.856,5244.624,0.129947173,0.130910575,1.553262269,4.56699159,68.1280191,200.3139434,54.75857748,69.93865595,593.7444765963321,4598.439523403668,50.2508096772,385.9491903228,643.9952862735321,4984.388713726468,744.4969056279322,5756.287094372068,5.1257654877,15.071072246999998,1.788422901004757,3800.728529765307,11402.185589295921,1781.2334297889963,150.7524290316,1931.9858588205964,17879.4,14953.166141179405,3043.3949466499794,757.3335831153279,9130.184839949938,2272.0007493459834
64,64,Night,8,OP,NT,5,NB,5NB,2.0,65,8000,1,6,70,3600,1,6,2032,0.5,0,3.12,1.56,0.3,0.349137931,3.402,0.708,2134.4,387.0,2521.4,128.064,3295.4,1605.0688,309.6,2017.12,0.160883557,0.160922185,0.614573123,1.84201154,60.66036525,181.8125274,64.86137285,69.99908789,258.22917777372163,1748.1068222262784,49.821508476000005,337.178491524,308.05068624972165,2085.2853137502784,407.69370320172163,2759.642296798278,1.229146246,3.68402308,0.8130886148524021,500.9450115742362,4007.5600925938897,2065.833422189773,398.57206780800004,2464.405489997773,20171.2,16682.282510002227,317.4014244682366,183.54358710599965,2539.211395745893,1468.3486968479972
65,65,AM-Early,1,OP,AM,5,NB,5NB,2.0,65,8400,1,6,70,3600,1,6,2032,0.5,0,3.12,1.56,0.3,0.3375,3.246,0.715,7940.1,672.4,8612.5,476.406,9957.3,5970.9552,537.92,6890.0,0.127105584,0.11965528,3.119999734,9.33822958,60.31338994,180.5193366,26.31831013,69.667877,758.9417477338368,6704.752252266164,64.3649682176,608.0350317824,823.3067159514368,7312.787284048563,952.0366523866368,8528.857347613364,6.239999468,18.67645916,3.606132251387517,5937.905802352836,5937.905802352836,758.9417477338368,64.3649682176,823.3067159514368,8612.5,7312.787284048563,4735.796102102132,1202.1097002507042,4735.796102102132,1202.1097002507042
66,66,AM-Peak,2,Peak,AM,5,NB,5NB,2.0,65,6000,1,6,70,3600,1,6,2032,0.5,0,3.12,1.56,0.3,0.421875,3.246,0.715,6912.885,592.41,7505.295,414.7731,8690.115,5198.48952,473.928,6004.236,0.252644786,0.248110301,3.119999932,9.359998474,41.93294404,125.7988143,19.14577244,66.84025151,1313.3712723036429,5184.7406276963575,117.586418732328,474.82358126767195,1430.9576910359708,5659.56420896403,1666.130528500627,6609.211371499374,6.239999864,18.719996948,3.6327607816359686,10396.653960351669,20793.307920703337,2626.7425446072857,235.172837464656,2861.9153820719416,15010.59,11319.12841792806,8195.436560556238,2201.21739979543,16390.873121112476,4402.43479959086
67,67,AM-Shoulder,1,OP,AM,5,NB,5NB,2.0,65,5600,1,6,70,3600,1,6,2032,0.5,0,3.12,1.56,0.3,0.440217391,3.246,0.715,5279.3,813.7,6093.0,316.758,7720.4,3970.0336,650.96,4874.4,0.299994816,0.299986976,1.559967025,4.679783584,37.37907501,112.1344098,27.97910033,66.79931419,1190.9894993458176,3771.552500654183,195.27952189696003,618.4204781030401,1386.2690212427776,4389.972978757223,1776.8280650366978,5626.813934963303,3.11993405,9.359567168,1.9994461424815149,5543.540493930994,5543.540493930994,1190.9894993458176,195.27952189696003,1386.2690212427776,6093.0,4389.972978757223,3715.808692201469,1827.7318017295242,3715.808692201469,1827.7318017295242
