,Period,Hours/Day,Peak,4Periods,Segment,Direction,SegDir,Length,Speed GP,Capacity GP,Alpha GP,Beta GP,Speed ML,Capacity ML,Alpha ML,Beta ML,Year,MinToll,MinCapture,MaxToll,Soft Cap,MaxCapture,MaxCap_aux,B1,B2,TotalLights,TotalHeavies,TotalVeh,HOV3,Corridor PCE,InScopeLights,InScopeHeavies,InScopeVeh,CaptureRateLights,CaptureRateHeavies,TollLights,TollHeavies,VOT Lights,VOT Heavies,Speed GP real,Speed ML real,MLVeh_Lights,GPVeh_Lights,MLVeh_Heavies,GPVeh_Heavies,MLVeh,GPVeh,ML PCE,GP PCE,TollLightsPerSeg,TollHeaviesPerSeg,TollBlend,RevenuePerHour,RevenuePerDay,TransactionsDay_Lights,TransactionsDay_Heavies,TransactionsDay,TotalVeh_hours
249,AM-Early,1,OP,AM,2,SB,2SB,3.1,65,9000,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.2,0.279503106,3.479,0.715,7002.2,582,7584.2,420.132,8748.2,6055.50256,535.44,6977.464,0.106948126,0.10954245,2.402515386,6.873126183,82.71175031,236.6221253,44.7771539,69.8554843,647.6246478,5934.443352,58.65340917,523.3465908,706.2780569,6457.789943,823.5848753,7504.483125,7.447797696,21.30669117,2.773780728,6073.087435,6073.087435,647.6246478,58.65340917,706.2780569,7584.2
250,AM-Peak,2,Peak,AM,2,SB,2SB,3.1,65,9000,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.2,0.279503106,3.479,0.715,8447.88,711.69,9159.57,506.8728,10582.95,7305.726624,654.7548,8426.8044,0.103206713,0.100211947,6.079999984,15.70127303,97.08581421,250.7188947,26.44199949,69.6270577,754.000033,7187.007167,65.61425351,646.0757465,819.6142865,7833.082914,950.8427935,9125.234407,18.84799995,48.67394638,6.850231371,17405.09724,34810.19448,1508.000066,131.228507,1639.228573,18319.14
251,AM-Shoulder,1,OP,AM,2,SB,2SB,3.1,65,9000,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.2,0.279503106,3.479,0.715,7087.1,1072,8159.1,425.226,10303.1,6128.92408,986.24,7506.372,0.132677233,0.125816275,3.039999997,9.119999972,75.09092657,225.2727793,31.79017607,69.32741852,813.1686907,5848.705309,124.0850431,947.9149569,937.2537338,6796.620266,1185.42382,8692.45018,9.42399999,28.27199991,3.844944306,11171.43406,11171.43406,813.1686907,124.0850431,937.2537338,8159.1
252,MD,5,OP,MD,2,SB,2SB,3.1,65,9000,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.2,0.279503106,3.482,0.708,9457,896,10353,567.42,12145,8178.4136,824.32,9524.76,0.133023786,0.108044255,6.079999978,18.23999872,81.20331772,243.6099369,16.85501471,68.04702407,1087.923538,7801.656462,89.06303991,806.9369601,1176.986578,8608.593422,1355.112657,10222.46734,18.84799993,56.54399602,7.000151893,25541.16294,127705.8147,5439.617689,445.3151995,5884.932888,51765
253,PM-Shoulder,1,OP,PM,2,SB,2SB,3.1,65,9000,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.2,0.279503106,3.632,0.592,10826.9,678.5,11505.4,649.614,12862.4,9363.10312,624.22,10584.968,0.169461161,0.199950844,5.221820447,13.30594578,74.17738475,189.0145917,16.30714022,59.18244038,1586.682322,8590.603678,124.8133159,553.6866841,1711.495638,9144.290362,1961.12227,10251.66373,16.18764339,41.24843192,5.811367079,30833.00116,30833.00116,1586.682322,124.8133159,1711.495638,11505.4
254,PM-Peak,3,Peak,PM,2,SB,2SB,3.1,65,9000,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.2,0.279503106,3.632,0.592,10250.835,669.585,10920.42,615.0501,12259.59,8864.922108,616.0182,10046.7864,0.149265992,0.126058109,6.079999971,18.23999955,75.67169924,227.0150932,17.57740195,66.00552687,1323.231393,8312.553507,77.65408957,591.9309104,1400.885483,8904.484417,1556.193662,10088.34624,18.84799991,56.5439986,6.754054851,29331.13791,87993.41373,3969.69418,232.9622687,4202.656448,32761.26
255,PM-Late,3,OP,NT,2,SB,2SB,3.1,65,9000,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.2,0.279503106,3.635,0.708,7489,579.5,8068.5,449.34,9227.5,6476.4872,533.14,7423.02,0.116135198,0.108237157,3.039999968,8.980546252,93.55796378,276.3821151,40.74933949,69.73444452,752.1481229,6287.511877,57.70555763,521.7944424,809.8536805,6809.306319,925.2647958,7852.895204,9.423999901,27.83969338,3.463289439,8694.748866,26084.2466,2256.444369,173.1166729,2429.561042,24205.5
256,Night,8,OP,NT,3,NB,3NB,3.7,65,8000,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.2,0.317398119,3.635,0.708,2603.9,472.5,3076.4,156.234,4021.4,2153.94608,415.8,2707.232,0.142317936,0.14247155,0.961784971,2.875158431,81.38230355,243.2841262,64.53366049,69.99734058,306.5451607,2141.120839,59.23967066,413.2603293,365.7848314,2554.381169,484.2641727,3380.901827,3.558604391,10.63808619,1.271660077,1721.069678,13768.55742,2452.361286,473.9173653,2926.278651,24611.2
257,AM-Early,1,OP,AM,3,NB,3NB,3.7,65,8000,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.2,0.317398119,3.479,0.715,11396.7,947.3,12344,683.802,14238.6,9427.35024,833.624,10862.72,0.161956463,0.170066211,6.079999975,13.80895671,87.76288124,199.3279331,16.30714022,58.74450787,1526.820303,9186.077697,141.7712755,805.5287245,1668.591578,9991.606422,1952.134129,11602.66387,22.49599991,51.09313984,6.736687968,41590.88898,41590.88898,1526.820303,141.7712755,1668.591578,12344
258,AM-Peak,2,Peak,AM,3,NB,3NB,3.7,65,7200,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.2,0.340909091,3.479,0.715,10991.82,928.2,11920.02,659.5092,13776.42,9092.433504,816.816,10489.6176,0.174914508,0.152710442,6.079999995,16.32124061,78.7409533,211.3733628,16.30714022,58.90472672,1590.398529,8741.912271,124.7363321,803.4636679,1715.134861,9545.375939,1964.607526,11152.30327,22.49599998,60.38859026,6.824813024,43310.25654,86620.51308,3180.797059,249.4726641,3430.269723,23840.04
259,AM-Shoulder,1,OP,AM,3,NB,3NB,3.7,65,8800,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.2,0.296920821,3.479,0.715,9215.5,1394.1,10609.6,552.93,13397.8,7623.0616,1226.808,9336.448,0.158179239,0.198194555,6.079999978,13.45463396,84.72170848,187.4834835,16.30714022,61.89894696,1205.81008,7456.75992,243.146665,1150.953335,1448.956745,8607.713255,1935.250075,10909.61993,22.49599992,49.78214563,7.317523226,39230.26614,39230.26614,1205.81008,243.146665,1448.956745,10609.6
260,MD,5,OP,MD,3,NB,3NB,3.7,65,8800,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.2,0.296920821,3.482,0.708,9440,911.5,10351.5,566.4,12174.5,7808.768,802.12,9109.32,0.153727817,0.140233469,6.079942994,16.55713963,80.52760953,219.29595,16.30714022,66.70281301,1200.424858,7673.175142,112.4840699,799.0159301,1312.908928,8472.191072,1537.877067,10070.22293,22.49578908,61.26141662,6.977581584,33895.43787,169477.1894,6002.124289,562.4203496,6564.544638,51757.5
261,PM-Shoulder,1,OP,PM,3,NB,3NB,3.7,65,9200,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.2,0.287642045,3.632,0.592,10453.3,655.1,11108.4,627.198,12418.6,8646.96976,576.488,9775.392,0.140482532,0.106393087,6.079999999,18.23999617,81.10676777,243.3202522,16.96720601,67.32099394,1214.74821,8611.35379,61.3343379,593.7656621,1276.082548,9205.119452,1398.751224,10392.65078,22.496,67.48798583,6.664464786,31466.30666,31466.30666,1214.74821,61.3343379,1276.082548,11108.4
262,PM-Peak,3,Peak,PM,3,NB,3NB,3.7,65,9200,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.2,0.287642045,3.632,0.592,9949.695,638.925,10588.62,596.9817,11866.47,8230.387704,562.254,9317.9856,0.136072403,0.104758751,6.079999973,18.12416749,82.04085638,244.5595771,20.2618096,68.19594763,1119.928636,8232.784664,58.90102679,580.0239732,1178.829663,8812.808637,1296.631716,9972.856584,22.4959999,67.05941971,6.681795004,29143.78316,87431.34947,3359.785908,176.7030804,3536.488988,31765.86
263,PM-Late,3,OP,NT,3,NB,3NB,3.7,65,8000,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.2,0.317398119,3.635,0.708,5109.7,395.2,5504.9,306.582,6295.3,4226.74384,347.776,4844.312,0.133062042,0.134223081,1.717909179,5.034928309,85.38672107,250.2553827,58.43616771,69.95816219,562.4191658,4240.698834,46.67956637,348.5204336,609.0987321,4589.219268,702.4578649,5286.260135,6.356263962,18.62923474,1.972115938,4444.489275,13333.46782,1687.257497,140.0386991,1827.296196,16514.7
264,Night,8,OP,NT,3,SB,3SB,3.7,65,8000,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.2,0.317398119,3.635,0.708,2641.6,438.6,3080.2,158.496,3957.4,2185.13152,385.968,2710.576,0.142474821,0.142642848,0.945966131,2.826900975,81.34074005,243.0765858,64.57658017,69.99746393,311.3262222,2171.777778,55.05557487,383.5444251,366.3817971,2555.322203,476.4929469,3322.411053,3.500074684,10.45953361,1.228611038,1665.520665,13324.16532,2490.609778,440.444599,2931.054377,24641.6
265,AM-Early,1,OP,AM,3,SB,3SB,3.7,65,8800,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.2,0.296920821,3.479,0.715,7170.1,595.9,7766,430.206,8957.8,5931.10672,524.392,6834.08,0.108238028,0.113246003,2.798562339,7.772457248,84.33786004,234.231842,40.45640312,69.85122079,641.9712982,6097.922702,59.38529788,536.5147021,701.356596,6634.437404,820.1271918,7707.466808,10.35468065,28.75809182,3.219712197,8355.21563,8355.21563,641.9712982,59.38529788,701.356596,7766
266,AM-Peak,2,Peak,AM,3,SB,3SB,3.7,65,9600,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.2,0.27892562,3.479,0.715,8650.005,728.7,9378.705,519.0003,10836.105,7155.284136,641.256,8253.2604,0.101303866,0.105641523,6.079999992,13.71714893,108.8978172,245.6854571,29.88287904,69.64514155,724.857946,7406.146754,67.74326043,660.9567396,792.6012064,8067.103494,928.0877273,9389.016973,22.49599997,50.75345105,6.732743598,19744.60858,39489.21717,1449.715892,135.4865209,1585.202413,18757.41
267,AM-Shoulder,1,OP,AM,3,SB,3SB,3.7,65,9600,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.2,0.27892562,3.479,0.715,7256.9,1097.6,8354.5,435.414,10549.7,6002.90768,965.888,7351.96,0.122258987,0.113001547,3.03999994,9.119999319,79.36636257,238.0990746,34.12180501,69.56766877,733.9094142,6087.576586,109.146838,988.453162,843.0562522,7076.029748,1061.349928,9052.936072,11.24799978,33.74399748,3.827151101,11938.06355,11938.06355,733.9094142,109.146838,843.0562522,8354.5
268,MD,5,OP,MD,3,SB,3SB,3.7,65,8800,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.2,0.296920821,3.482,0.708,9683.4,917.4,10600.8,581.004,12435.6,8010.10848,807.312,9328.704,0.163316752,0.199804321,6.07927709,13.18869591,84.16264038,182.5867541,16.30714022,63.58025888,1308.184898,7794.211102,161.3044261,756.0955739,1469.489325,8550.306675,1792.098177,10062.49782,22.49332523,48.79817486,6.859671138,37296.78998,186483.9499,6540.924492,806.5221303,7347.446623,53004
269,PM-Shoulder,1,OP,PM,3,SB,3SB,3.7,65,8800,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.2,0.296920821,3.632,0.592,11085.4,694.8,11780.2,665.124,13169.8,9169.84288,611.424,10366.576,0.178676148,0.1980817,5.213012849,13.21755911,75.05995193,190.3140046,16.30714022,57.93816555,1638.432202,8781.843798,121.1119055,573.6880945,1759.544108,9355.531892,2001.767919,10502.90808,19.28814754,48.90496869,5.763977071,37525.296,37525.296,1638.432202,121.1119055,1759.544108,11780.2
270,PM-Peak,3,Peak,PM,3,SB,3SB,3.7,65,7200,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.2,0.340909091,3.632,0.592,10496.535,685.545,11182.08,629.7921,12553.17,8682.733752,603.2796,9840.2304,0.179513171,0.197871593,6.079999961,15.18887877,76.38328456,190.8184962,16.30714022,60.46559618,1558.665068,8308.077832,119.3718954,566.1731046,1678.036963,8874.250937,1916.780754,10006.59715,22.49599986,56.19885146,6.727985764,41772.29255,125316.8777,4675.995203,358.1156863,5034.110889,33546.24
271,PM-Late,3,OP,NT,3,SB,3SB,3.7,65,8000,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.2,0.317398119,3.635,0.708,7668.3,593.3,8261.6,460.098,9448.2,6343.21776,522.104,7270.208,0.108172388,0.113433209,6.079999985,14.76281806,113.162905,274.7702929,26.20537711,69.79011667,686.1610096,6522.04099,59.22393222,534.0760678,745.3849418,7056.117058,863.8328063,8124.269194,22.49599994,54.62242681,6.769885976,18670.83294,56012.49881,2058.483029,177.6717967,2236.154825,24784.8
272,Night,8,OP,NT,4,NB,4NB,3.3,65,8000,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.2,0.317398119,3.635,0.708,2681.3,486.6,3167.9,160.878,4141.1,2217.97136,428.208,2787.752,0.141562709,0.141706576,0.988199652,2.954715027,81.546325,243.8233524,64.44216624,69.99690565,313.9820332,2206.439967,60.67988964,425.9201104,374.6619228,2632.360077,496.0217021,3484.200298,3.26105885,9.750559589,1.306694616,1615.576768,12924.61414,2511.856265,485.4391171,2997.295382,25343.2
273,AM-Early,1,OP,AM,4,NB,4NB,3.3,65,10800,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.2,0.255681818,3.479,0.715,11736.4,975.6,12712,704.184,14663.2,9708.35008,858.528,11186.56,0.139182944,0.106177765,6.079999998,18.2399998,82.69555486,248.0866619,16.35105521,64.15148999,1351.236749,9680.979251,91.15658422,884.4434158,1442.393334,10565.42267,1624.706502,12334.3095,20.06399999,60.19199934,6.848489439,32598.11119,32598.11119,1351.236749,91.15658422,1442.393334,12712
274,AM-Peak,2,Peak,AM,4,NB,4NB,3.3,65,8800,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.2,0.296920821,3.479,0.715,11320.68,955.92,12276.6,679.2408,14188.44,9364.466496,841.2096,10803.408,0.168147813,0.149242305,6.079999994,16.41839101,78.8538903,212.9365139,16.30714022,58.79415879,1574.614559,9066.824641,125.5440598,830.3759402,1700.158619,9897.200581,1951.246738,11557.95246,20.06399998,54.18069033,6.843413223,38395.13031,76790.26061,3149.229118,251.0881197,3400.317237,24553.2
275,AM-Shoulder,1,OP,AM,4,NB,4NB,3.3,65,9600,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.2,0.27892562,3.479,0.715,9491,1435.7,10926.7,569.46,13798.1,7850.9552,1263.416,9615.496,0.15166092,0.193859772,6.079999947,13.53938374,84.81648688,188.8754891,16.30714022,61.80180425,1190.683087,7730.856913,244.9255376,1190.774462,1435.608624,8921.631376,1925.459699,11303.1803,20.06399982,44.67996636,7.352626453,34833.13002,34833.13002,1190.683087,244.9255376,1435.608624,10926.7
276,MD,5,OP,MD,4,NB,4NB,3.3,65,8800,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.2,0.296920821,3.482,0.708,9721.2,938.7,10659.9,583.272,12537.3,8041.37664,826.056,9380.712,0.19999726,0.10749562,6.079556337,17.46109508,85.81213984,246.4610655,16.30714022,61.97535317,1608.253298,7529.674702,88.79740216,849.9025978,1697.0507,8379.5773,1874.645504,10079.3825,20.06253591,57.62161377,6.67509015,37382.28915,186911.4458,8041.266488,443.9870108,8485.253499,53299.5
277,PM-Shoulder,1,OP,PM,4,NB,4NB,3.3,65,8800,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.2,0.296920821,3.632,0.592,10764.6,674.7,11439.3,645.876,12788.7,8904.47712,593.736,10066.584,0.190152309,0.198843043,4.832437891,13.0719363,70.0773735,189.5620767,16.30714022,57.28248001,1693.206883,8425.517117,118.0602731,556.6397269,1811.267156,8982.156844,2047.387703,10095.4363,15.94704504,43.13738977,5.369496948,32094.45845,32094.45845,1693.206883,118.0602731,1811.267156,11439.3
278,PM-Peak,3,Peak,PM,4,NB,4NB,3.3,65,8000,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.2,0.317398119,3.632,0.592,10246.845,657.93,10904.775,614.8107,12220.635,8476.190184,578.9784,9596.202,0.18827703,0.199999036,5.678321457,15.02513826,71.58276846,189.4117833,16.30714022,60.20429273,1595.871911,8036.162389,115.7951219,542.1348781,1711.667033,8578.297267,1943.257277,9662.567023,18.73846081,49.58295627,6.31063824,35645.64773,106936.9432,4787.615734,347.3853658,5135.0011,32714.325
279,PM-Late,3,OP,NT,4,NB,4NB,3.3,65,8000,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.2,0.317398119,3.635,0.708,5260.6,407,5667.6,315.636,6481.6,4351.56832,358.16,4987.488,0.131953705,0.133053316,1.79615822,5.269294775,85.61699911,251.1700813,57.28370067,69.95192022,574.2055637,4370.758436,47.65437584,359.3456242,621.8599396,4730.10406,717.1686913,5448.795309,5.927322126,17.38867276,2.062311648,4232.14769,12696.44307,1722.616691,142.9631275,1865.579819,17002.8
280,Night,8,OP,NT,4,SB,4SB,3.3,65,8000,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.2,0.317398119,3.635,0.708,2552.9,424.1,2977,153.174,3825.2,2111.75888,373.208,2619.76,0.143515472,0.143652507,0.915200338,2.736816889,80.98453381,242.176309,64.65638682,69.99786324,303.0700733,2096.655927,53.61226501,370.487735,356.6823383,2467.143662,463.9068683,3208.119132,3.020161115,9.031495733,1.189004165,1399.519393,11196.15515,2424.560586,428.8981201,2853.458706,23816
281,AM-Early,1,OP,AM,4,SB,4SB,3.3,65,8800,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.2,0.296920821,3.479,0.715,6932.4,576.2,7508.6,415.944,8661,5734.48128,507.056,6607.568,0.111871882,0.114765264,2.452290915,6.993595076,81.40453118,232.1544825,43.72994005,69.86341623,641.5272147,5874.928785,58.19241569,518.0075843,699.7196304,6392.93637,816.1044617,7428.951538,8.09256002,23.07886375,2.829969985,6534.612322,6534.612322,641.5272147,58.19241569,699.7196304,7508.6
282,AM-Peak,2,Peak,AM,4,SB,4SB,3.3,65,9600,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.2,0.27892562,3.479,0.715,8364.72,704.55,9069.27,501.8832,10478.37,6919.296384,620.004,7980.9576,0.140330784,0.129339948,3.039999991,9.119999884,73.65097434,220.9529209,36.57682443,69.00712728,970.9902831,6891.846517,80.19128505,624.3587149,1051.181568,7516.205232,1211.564138,8764.922662,10.03199997,30.09599962,3.503823767,12154.41138,24308.82275,1941.980566,160.3825701,2102.363136,18138.54
283,AM-Shoulder,1,OP,AM,4,SB,4SB,3.3,65,8800,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.2,0.296920821,3.479,0.715,7015.4,1061.3,8076.7,420.924,10199.3,5803.13888,933.944,7107.496,0.141962468,0.134742237,3.039999951,9.119999663,72.86691389,218.6007371,30.90389501,69.29729167,823.8279184,5770.648082,125.8417035,935.4582965,949.6696219,6706.106378,1201.353029,8577.022971,10.03199984,30.09599889,3.845666999,12051.97331,12051.97331,823.8279184,125.8417035,949.6696219,8076.7
284,MD,5,OP,MD,4,SB,4SB,3.3,65,8000,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.2,0.317398119,3.482,0.708,9362.7,887,10249.7,561.762,12023.7,7744.82544,780.56,9019.736,0.19299435,0.199999989,4.741504199,12.70735215,67.73079591,181.5202601,16.30714022,60.94039545,1494.707554,7306.230446,156.1119911,730.8880089,1650.819545,8037.118455,1963.043527,9498.894473,15.64696386,41.93426211,5.494805424,29934.07622,149670.3811,7473.537768,780.5599555,8254.097723,51248.5
285,PM-Shoulder,1,OP,PM,4,SB,4SB,3.3,65,6400,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.2,0.368181818,3.632,0.592,10717.5,671.8,11389.3,643.05,12732.9,8865.516,591.184,10022.584,0.191235669,0.199668315,4.815296556,13.0495749,69.81952332,189.212666,16.30714022,57.29470296,1695.402882,8379.047118,118.0407133,553.7592867,1813.443596,8932.806404,2049.525022,10040.32498,15.89047864,43.06359716,5.351282396,32024.02101,32024.02101,1695.402882,118.0407133,1813.443596,11389.3
286,PM-Peak,3,Peak,PM,4,SB,4SB,3.3,65,4000,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.2,0.484449761,3.632,0.592,10147.83,662.865,10810.695,608.8698,12136.425,8394.284976,583.3212,9513.4116,0.190465769,0.199999735,5.630337204,15.02763726,70.9744373,189.4341422,16.30714022,60.20797052,1598.823943,7940.136257,116.6640856,546.2009144,1715.488028,8486.337172,1948.8162,9578.739,18.58011277,49.59120295,6.269413315,35491.84151,106475.5245,4796.471828,349.9922568,5146.464085,32432.085
287,PM-Late,3,OP,NT,4,SB,4SB,3.3,65,8000,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.2,0.317398119,3.635,0.708,7415.4,573.7,7989.1,444.924,9136.5,6134.01888,504.856,7030.408,0.158024942,0.147699907,3.039999068,9.119988919,80.27512173,240.8251464,33.95283477,69.23277487,969.3279793,6001.148021,74.56718418,499.1328158,1043.895164,6500.280836,1193.029532,7498.546468,10.03199692,30.09596343,3.474302951,11968.46656,35905.39967,2907.983938,223.7015525,3131.685491,23967.3
288,Night,8,OP,NT,5,NB,5NB,2,65,8000,1,6,70,7200,1,6,2050,0.5,0,4.864000000000001,2.4320000000000004,0.2,0.532894737,3.635,0.708,2682.4,479.7,3162.1,160.944,4121.5,2017.1648,383.76,2529.68,0.199999894,0.199999799,0.949938103,2.845466574,69.00275956,206.6924626,64.57583193,69.99984682,403.4327464,2118.023254,76.75192287,402.9480771,480.1846693,2520.971331,633.6885151,3326.867485,1.899876206,5.690933148,1.252916237,1203.262338,9626.098703,3227.461971,614.015383,3841.477354,25296.8
289,AM-Early,1,OP,AM,5,NB,5NB,2,65,8400,1,6,70,7200,1,6,2050,0.5,0,4.864000000000001,2.4320000000000004,0.2,0.519230769,3.479,0.715,9978.5,833.4,10811.9,598.71,12478.7,7503.832,666.72,8649.52,0.199999991,0.19999987,2.431997752,7.295999027,28.62089452,85.86275149,16.30714022,69.84679302,1500.76633,7879.02367,133.3439135,700.0560865,1634.110243,8579.079757,1900.79807,9979.19193,4.863995503,14.59199805,2.828901797,9245.474805,9245.474805,1500.76633,133.3439135,1634.110243,10811.9
290,AM-Peak,2,Peak,AM,5,NB,5NB,2,65,6000,1,6,70,7200,1,6,2050,0.5,0,4.864000000000001,2.4320000000000004,0.2,0.613636364,3.479,0.715,8687.595,734.265,9421.86,521.2557,10890.39,6533.07144,587.412,7537.488,0.199999929,0.199999905,2.431999496,7.295998469,23.82762255,71.48286746,16.30714022,69.93245129,1306.613827,6859.725473,117.4823443,616.7826557,1424.096171,7476.508129,1659.06086,8710.07344,4.863998993,14.59199694,2.833260319,8069.670346,16139.34069,2613.227654,234.9646886,2848.192342,18843.72
291,AM-Shoulder,1,OP,AM,5,NB,5NB,2,65,5600,1,6,70,7200,1,6,2050,0.5,0,4.864000000000001,2.4320000000000004,0.2,0.6328125,3.479,0.715,6634.6,1008.5,7643.1,398.076,9660.1,4989.2192,806.8,6114.48,0.199999888,0.199999932,2.431999825,7.295997329,27.68593573,83.05778278,16.30714022,69.97291688,997.8432808,5238.680719,161.3599452,847.1400548,1159.203226,6085.820774,1481.923116,7780.100884,4.86399965,14.59199466,3.109063478,7208.072826,7208.072826,997.8432808,161.3599452,1159.203226,7643.1
292,MD,5,OP,MD,5,NB,5NB,2,65,6800,1,6,70,7200,1,6,2050,0.5,0,4.864000000000001,2.4320000000000004,0.2,0.578571429,3.482,0.708,6883.7,680.7,7564.4,413.022,8925.8,5176.5424,544.56,6051.52,0.199999974,0.199999887,2.431997887,7.295996645,38.76827799,116.3048815,23.24065678,69.98043336,1035.308344,5435.369656,108.9119387,571.7880613,1144.220283,6007.157717,1362.04416,7150.73384,4.863995775,14.59199329,2.894974766,6624.97769,33124.88845,5176.541721,544.5596935,5721.101414,37822
293,PM-Shoulder,1,OP,PM,5,NB,5NB,2,65,5600,1,6,70,7200,1,6,2050,0.5,0,4.864000000000001,2.4320000000000004,0.2,0.6328125,3.632,0.592,6761.7,425.9,7187.6,405.702,8039.4,5084.7984,340.72,5750.08,0.199999926,0.199999908,2.431999592,7.295998766,27.10440843,81.31322517,16.30714022,69.98821199,1016.959305,5339.038695,68.14396865,357.7560314,1085.103273,5696.794727,1221.391211,6412.306789,4.863999185,14.59199753,2.737456424,5940.845852,5940.845852,1016.959305,68.14396865,1085.103273,7187.6
294,PM-Peak,3,Peak,PM,5,NB,5NB,2,65,4800,1,6,70,7200,1,6,2050,0.5,0,4.864000000000001,2.4320000000000004,0.2,0.675,3.632,0.592,6917.61,455.385,7372.995,415.0566,8283.765,5202.04272,364.308,5898.396,0.19999995,0.199999922,2.431999575,7.295998725,22.85153777,68.5546133,16.30714022,69.98603636,1040.408286,5462.145114,72.86157172,382.5234283,1113.269858,5844.668542,1258.993002,6609.715398,4.86399915,14.59199745,2.750339841,6123.74089,18371.22267,3121.224859,218.5847152,3339.809574,22118.985
295,PM-Late,3,OP,NT,5,NB,5NB,2,65,8000,1,6,70,7200,1,6,2050,0.5,0,4.864000000000001,2.4320000000000004,0.2,0.532894737,3.635,0.708,5392.2,418.9,5811.1,323.532,6648.9,4054.9344,335.12,4648.88,0.199999957,0.199999832,1.625279481,4.832922431,69.56840884,206.868251,58.25519459,69.99641732,810.986705,4257.681295,67.02394359,351.8760564,878.0106486,4609.557351,1012.058536,5313.309464,3.250558962,9.665844862,1.870138561,3284.003142,9852.009427,2432.960115,201.0718308,2634.031946,17433.3
296,Night,8,OP,NT,5,SB,5SB,2,65,8000,1,6,70,7200,1,6,2050,0.5,0,4.864000000000001,2.4320000000000004,0.2,0.532894737,3.635,0.708,2617.1,468,3085.1,157.026,4021.1,1968.0592,374.4,2468.08,0.199999996,0.199999996,0.931864434,2.791512191,68.99298113,206.6767877,64.63384494,69.99986789,393.6118319,2066.462168,74.87999851,393.1200015,468.4918304,2459.58217,618.2518274,3245.822173,1.863728869,5.583024381,1.229095703,1151.642591,9213.140731,3148.894655,599.0399881,3747.934643,24680.8
297,AM-Early,1,OP,AM,5,SB,5SB,2,65,8000,1,6,70,7200,1,6,2050,0.5,0,4.864000000000001,2.4320000000000004,0.2,0.532894737,3.479,0.715,9734.5,813.1,10547.6,584.07,12173.8,7320.344,650.48,8438.08,0.199999904,0.199999733,2.431999154,7.295999292,28.52642571,85.57929858,16.30714022,69.8678893,1464.0681,7686.3619,130.0958262,683.0041738,1594.163926,8369.366074,1854.355578,9735.374422,4.863998308,14.59199858,2.828938331,9019.582872,9019.582872,1464.0681,130.0958262,1594.163926,10547.6
298,AM-Peak,2,Peak,AM,5,SB,5SB,2,65,8000,1,6,70,7200,1,6,2050,0.5,0,4.864000000000001,2.4320000000000004,0.2,0.532894737,3.479,0.715,8476.44,716.31,9192.75,508.5864,10625.37,6374.28288,573.048,7354.2,0.199999973,0.199999986,2.43199785,7.295999199,30.71949298,92.1585503,22.19631675,69.94172298,1274.856403,6692.997197,114.6095921,601.7004079,1389.465995,7294.697605,1618.68518,8498.09842,4.863995699,14.5919984,2.833203214,7873.279047,15746.55809,2549.712807,229.2191841,2778.931991,18385.5
